planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,resolved_decision_status
F3ADS000820,7242,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,1,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000821,7243,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,2,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000822,7244,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,3,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000823,7245,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,4,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000824,7246,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,5,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000825,7247,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,6,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000826,7248,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,7,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000827,7249,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,8,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000828,7250,STABILITY,F3AE000097,F3AP0049,PUBLISHED_QPP_REFERENCE,F3AV007489,F3AC001,W00,P00,9,F3APAY005073,534cfe77b7050b6a1dcacc18eafb39f861f89b4244a8fe5419aff33759487894,24,READY_FOR_AFINO
F3ADS000829,7251,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,1,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000830,7252,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,2,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000831,7253,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,3,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000832,7254,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,4,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000833,7255,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,5,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000834,7256,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,6,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000835,7257,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,7,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000836,7258,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,8,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000837,7259,STABILITY,F3AE000098,F3AP0049,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007567,F3AC001,W00,P00,9,F3APAY005117,818903a44fdfc51f284a3bd8268f948973a0eb3b3bdf0173403e8f9590b84615,28,READY_FOR_AFINO
F3ADS000838,7260,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,1,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000839,7261,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,2,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000840,7262,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,3,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000841,7263,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,4,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000842,7264,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,5,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000843,7265,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,6,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000844,7266,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,7,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000845,7267,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,8,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000846,7268,STABILITY,F3AE000099,F3AP0050,PUBLISHED_QPP_REFERENCE,F3AV007645,F3AC001,W00,P00,9,F3APAY005169,c131e450113501e093069835dd5fd8f75cdc9b0a07473991c161fe8002845286,25,READY_FOR_AFINO
F3ADS000847,7269,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,1,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000848,7270,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,2,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000849,7271,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,3,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000850,7272,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,4,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000851,7273,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,5,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000852,7274,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,6,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000853,7275,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,7,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000854,7276,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,8,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000855,7277,STABILITY,F3AE000100,F3AP0050,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007723,F3AC001,W00,P00,9,F3APAY005221,4a840141036761ceb54f4079308a4c5e0ca9fd5e7a108b7164afde0f26ebaae8,18,READY_FOR_AFINO
F3ADS000856,7278,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,1,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000857,7279,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,2,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000858,7280,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,3,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000859,7281,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,4,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000860,7282,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,5,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000861,7283,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,6,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000862,7284,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,7,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000863,7285,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,8,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000864,7286,STABILITY,F3AE000101,F3AP0051,PUBLISHED_QPP_REFERENCE,F3AV007801,F3AC001,W00,P00,9,F3APAY005283,d527ce9919d250db35cfd2dcc651cdc1def49438feab8d042fb5030877dcbf6b,31,READY_FOR_AFINO
F3ADS000865,7287,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,1,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000866,7288,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,2,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000867,7289,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,3,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000868,7290,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,4,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000869,7291,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,5,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000870,7292,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,6,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000871,7293,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,7,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000872,7294,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,8,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000873,7295,STABILITY,F3AE000102,F3AP0051,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV007879,F3AC001,W00,P00,9,F3APAY005335,ad4da4918ed9650b3cf4b4f8541c5a9ae7ce326450769db2335dedd816bf70e1,54,READY_FOR_AFINO
F3ADS000874,7296,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,1,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000875,7297,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,2,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000876,7298,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,3,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000877,7299,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,4,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000878,7300,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,5,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000879,7301,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,6,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000880,7302,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,7,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000881,7303,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,8,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000882,7304,STABILITY,F3AE000103,F3AP0052,PUBLISHED_QPP_REFERENCE,F3AV007957,F3AC001,W00,P00,9,F3APAY005387,4ec23604a72323df2acfc7f90b5a527683eebd7ccfdce7cd4519b3a2ef9b0707,17,READY_FOR_AFINO
F3ADS000883,7305,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,1,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000884,7306,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,2,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000885,7307,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,3,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000886,7308,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,4,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000887,7309,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,5,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000888,7310,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,6,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000889,7311,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,7,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000890,7312,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,8,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000891,7313,STABILITY,F3AE000104,F3AP0052,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008035,F3AC001,W00,P00,9,F3APAY005435,9f9511bd54756178253de54b650f093e3a2b6577e89a49bd82ee31ed4dd52abf,75,READY_FOR_AFINO
F3ADS000892,7314,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,1,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000893,7315,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,2,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000894,7316,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,3,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000895,7317,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,4,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000896,7318,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,5,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000897,7319,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,6,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000898,7320,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,7,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000899,7321,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,8,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000900,7322,STABILITY,F3AE000105,F3AP0053,PUBLISHED_QPP_REFERENCE,F3AV008113,F3AC001,W00,P00,9,F3APAY005487,120de7e9d7e46f514fad17a4ca32893f61b40be690652fb87bb624fbec6bb471,51,READY_FOR_AFINO
F3ADS000901,7323,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,1,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000902,7324,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,2,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000903,7325,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,3,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000904,7326,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,4,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000905,7327,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,5,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000906,7328,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,6,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000907,7329,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,7,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000908,7330,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,8,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000909,7331,STABILITY,F3AE000106,F3AP0053,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008191,F3AC001,W00,P00,9,F3APAY005539,b8e834d0c82b4a022b42ec1c2b8c2d88c42866bde21faac35d2c4c63d504dd79,31,READY_FOR_AFINO
F3ADS000910,7332,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,1,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000911,7333,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,2,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000912,7334,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,3,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000913,7335,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,4,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000914,7336,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,5,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000915,7337,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,6,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000916,7338,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,7,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000917,7339,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,8,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000918,7340,STABILITY,F3AE000107,F3AP0054,PUBLISHED_QPP_REFERENCE,F3AV008269,F3AC001,W00,P00,9,F3APAY005591,7593fbe7e72389299de23166ced8b13bb8f57ad39656d9b379866f87db63bca9,38,READY_FOR_AFINO
F3ADS000919,7341,STABILITY,F3AE000108,F3AP0054,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV008347,F3AC001,W00,P00,1,F3APAY005643,1adb085c17ebe65245ffdfdd78ccab7d530a895e79d210e0663f3f6ea7c72a1b,113,READY_FOR_AFINO
