job_id,job_order,planned_decision_id,decision_class,phase3a_event_id,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,model_id,model_name,payload_id,payload_logical_sha256,afino_version,afino_commit,low_frequency_cutoff_hz,seed_application_contract,selection_rule,execution_status
F3AJ0004230,4230,F3ADP002106,PRIMARY,F3AE000027,F3AV002106,F3AC078,WC2,P05,0,M2,bpow_const,F3APAY001410,92a873b903ef4baf53a086b99ca8f32c95a873faa6c7af8d6dfaa9fc55f64941,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004231,4231,F3ADP002107,PRIMARY,F3AE000028,F3AV002107,F3AC001,W00,P00,0,M0,pow_const,F3APAY001411,d534584ba44cd32b80f593ab85d029525fe28845a701de585e2f0c7cbc0e92cf,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004232,4232,F3ADP002107,PRIMARY,F3AE000028,F3AV002107,F3AC001,W00,P00,0,M1,pow_const_gauss,F3APAY001411,d534584ba44cd32b80f593ab85d029525fe28845a701de585e2f0c7cbc0e92cf,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004233,4233,F3ADP002107,PRIMARY,F3AE000028,F3AV002107,F3AC001,W00,P00,0,M2,bpow_const,F3APAY001411,d534584ba44cd32b80f593ab85d029525fe28845a701de585e2f0c7cbc0e92cf,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004234,4234,F3ADP002108,PRIMARY,F3AE000028,F3AV002108,F3AC002,W00,P01,0,M0,pow_const,F3APAY001412,2d94b5a377ae94bcc671304cde2105af338699337a0bdd982566941ec028285d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004235,4235,F3ADP002108,PRIMARY,F3AE000028,F3AV002108,F3AC002,W00,P01,0,M1,pow_const_gauss,F3APAY001412,2d94b5a377ae94bcc671304cde2105af338699337a0bdd982566941ec028285d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004236,4236,F3ADP002108,PRIMARY,F3AE000028,F3AV002108,F3AC002,W00,P01,0,M2,bpow_const,F3APAY001412,2d94b5a377ae94bcc671304cde2105af338699337a0bdd982566941ec028285d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004237,4237,F3ADP002111,PRIMARY,F3AE000028,F3AV002111,F3AC005,W00,P04,0,M0,pow_const,F3APAY001413,36767d9b8e18f2630fa9c4566f8018136f20e0c2cb0515d62331dc12daad31d2,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004238,4238,F3ADP002111,PRIMARY,F3AE000028,F3AV002111,F3AC005,W00,P04,0,M1,pow_const_gauss,F3APAY001413,36767d9b8e18f2630fa9c4566f8018136f20e0c2cb0515d62331dc12daad31d2,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004239,4239,F3ADP002111,PRIMARY,F3AE000028,F3AV002111,F3AC005,W00,P04,0,M2,bpow_const,F3APAY001413,36767d9b8e18f2630fa9c4566f8018136f20e0c2cb0515d62331dc12daad31d2,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004240,4240,F3ADP002112,PRIMARY,F3AE000028,F3AV002112,F3AC006,W00,P05,0,M0,pow_const,F3APAY001414,94d50df0c6a4977ccf242a0f4658e890e12e860ee6e33b36a970e2a2f8e25696,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004241,4241,F3ADP002112,PRIMARY,F3AE000028,F3AV002112,F3AC006,W00,P05,0,M1,pow_const_gauss,F3APAY001414,94d50df0c6a4977ccf242a0f4658e890e12e860ee6e33b36a970e2a2f8e25696,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004242,4242,F3ADP002112,PRIMARY,F3AE000028,F3AV002112,F3AC006,W00,P05,0,M2,bpow_const,F3APAY001414,94d50df0c6a4977ccf242a0f4658e890e12e860ee6e33b36a970e2a2f8e25696,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004243,4243,F3ADP002113,PRIMARY,F3AE000028,F3AV002113,F3AC007,WSm2,P00,0,M0,pow_const,F3APAY001415,3de7295cd3b783aa3b5711d79625051205602c444a7fc82e4ef9ced4b4f196b5,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004244,4244,F3ADP002113,PRIMARY,F3AE000028,F3AV002113,F3AC007,WSm2,P00,0,M1,pow_const_gauss,F3APAY001415,3de7295cd3b783aa3b5711d79625051205602c444a7fc82e4ef9ced4b4f196b5,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004245,4245,F3ADP002113,PRIMARY,F3AE000028,F3AV002113,F3AC007,WSm2,P00,0,M2,bpow_const,F3APAY001415,3de7295cd3b783aa3b5711d79625051205602c444a7fc82e4ef9ced4b4f196b5,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004246,4246,F3ADP002114,PRIMARY,F3AE000028,F3AV002114,F3AC008,WSm2,P01,0,M0,pow_const,F3APAY001416,86ae61664a74b8aef5c1aaac1408edc40cfa388744698f6b454ce6b84443b93a,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004247,4247,F3ADP002114,PRIMARY,F3AE000028,F3AV002114,F3AC008,WSm2,P01,0,M1,pow_const_gauss,F3APAY001416,86ae61664a74b8aef5c1aaac1408edc40cfa388744698f6b454ce6b84443b93a,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004248,4248,F3ADP002114,PRIMARY,F3AE000028,F3AV002114,F3AC008,WSm2,P01,0,M2,bpow_const,F3APAY001416,86ae61664a74b8aef5c1aaac1408edc40cfa388744698f6b454ce6b84443b93a,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004249,4249,F3ADP002117,PRIMARY,F3AE000028,F3AV002117,F3AC011,WSm2,P04,0,M0,pow_const,F3APAY001417,7a1bda5b3980873691022ccdd33430cdf0195766d81a6bf8ac76b4de9deb6c90,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004250,4250,F3ADP002117,PRIMARY,F3AE000028,F3AV002117,F3AC011,WSm2,P04,0,M1,pow_const_gauss,F3APAY001417,7a1bda5b3980873691022ccdd33430cdf0195766d81a6bf8ac76b4de9deb6c90,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004251,4251,F3ADP002117,PRIMARY,F3AE000028,F3AV002117,F3AC011,WSm2,P04,0,M2,bpow_const,F3APAY001417,7a1bda5b3980873691022ccdd33430cdf0195766d81a6bf8ac76b4de9deb6c90,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004252,4252,F3ADP002118,PRIMARY,F3AE000028,F3AV002118,F3AC012,WSm2,P05,0,M0,pow_const,F3APAY001418,13ae8507bc89085d657ed7ade64cbf4ffa7f2596d6537e8552f7586c0a3af2c2,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004253,4253,F3ADP002118,PRIMARY,F3AE000028,F3AV002118,F3AC012,WSm2,P05,0,M1,pow_const_gauss,F3APAY001418,13ae8507bc89085d657ed7ade64cbf4ffa7f2596d6537e8552f7586c0a3af2c2,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004254,4254,F3ADP002118,PRIMARY,F3AE000028,F3AV002118,F3AC012,WSm2,P05,0,M2,bpow_const,F3APAY001418,13ae8507bc89085d657ed7ade64cbf4ffa7f2596d6537e8552f7586c0a3af2c2,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004255,4255,F3ADP002119,PRIMARY,F3AE000028,F3AV002119,F3AC013,WSm1,P00,0,M0,pow_const,F3APAY001419,4091e08e84f0c5956ef50b85cc8f7be97a59ed796adc8d8d6b75a0ade5752c98,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004256,4256,F3ADP002119,PRIMARY,F3AE000028,F3AV002119,F3AC013,WSm1,P00,0,M1,pow_const_gauss,F3APAY001419,4091e08e84f0c5956ef50b85cc8f7be97a59ed796adc8d8d6b75a0ade5752c98,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004257,4257,F3ADP002119,PRIMARY,F3AE000028,F3AV002119,F3AC013,WSm1,P00,0,M2,bpow_const,F3APAY001419,4091e08e84f0c5956ef50b85cc8f7be97a59ed796adc8d8d6b75a0ade5752c98,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004258,4258,F3ADP002120,PRIMARY,F3AE000028,F3AV002120,F3AC014,WSm1,P01,0,M0,pow_const,F3APAY001420,bfd7cc100e83ebe6bb0a83059537fdec6ab7dcb77cd23d566117d073c556e5fb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004259,4259,F3ADP002120,PRIMARY,F3AE000028,F3AV002120,F3AC014,WSm1,P01,0,M1,pow_const_gauss,F3APAY001420,bfd7cc100e83ebe6bb0a83059537fdec6ab7dcb77cd23d566117d073c556e5fb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004260,4260,F3ADP002120,PRIMARY,F3AE000028,F3AV002120,F3AC014,WSm1,P01,0,M2,bpow_const,F3APAY001420,bfd7cc100e83ebe6bb0a83059537fdec6ab7dcb77cd23d566117d073c556e5fb,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004261,4261,F3ADP002123,PRIMARY,F3AE000028,F3AV002123,F3AC017,WSm1,P04,0,M0,pow_const,F3APAY001421,5755bd0cfa13e2d7a2580d283616c469ea7030c9e434f293b23024ef017446ba,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004262,4262,F3ADP002123,PRIMARY,F3AE000028,F3AV002123,F3AC017,WSm1,P04,0,M1,pow_const_gauss,F3APAY001421,5755bd0cfa13e2d7a2580d283616c469ea7030c9e434f293b23024ef017446ba,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004263,4263,F3ADP002123,PRIMARY,F3AE000028,F3AV002123,F3AC017,WSm1,P04,0,M2,bpow_const,F3APAY001421,5755bd0cfa13e2d7a2580d283616c469ea7030c9e434f293b23024ef017446ba,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004264,4264,F3ADP002124,PRIMARY,F3AE000028,F3AV002124,F3AC018,WSm1,P05,0,M0,pow_const,F3APAY001422,76464dc4dcdd4ff74d65dc45d11725bed89b939207ad06474e67d5bdbf45170d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004265,4265,F3ADP002124,PRIMARY,F3AE000028,F3AV002124,F3AC018,WSm1,P05,0,M1,pow_const_gauss,F3APAY001422,76464dc4dcdd4ff74d65dc45d11725bed89b939207ad06474e67d5bdbf45170d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004266,4266,F3ADP002124,PRIMARY,F3AE000028,F3AV002124,F3AC018,WSm1,P05,0,M2,bpow_const,F3APAY001422,76464dc4dcdd4ff74d65dc45d11725bed89b939207ad06474e67d5bdbf45170d,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004267,4267,F3ADP002125,PRIMARY,F3AE000028,F3AV002125,F3AC019,WSp1,P00,0,M0,pow_const,F3APAY001423,6a343e7fe69361868478bb4b59ce783f46df74c6c6c0aabd328562f1643e304f,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004268,4268,F3ADP002125,PRIMARY,F3AE000028,F3AV002125,F3AC019,WSp1,P00,0,M1,pow_const_gauss,F3APAY001423,6a343e7fe69361868478bb4b59ce783f46df74c6c6c0aabd328562f1643e304f,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004269,4269,F3ADP002125,PRIMARY,F3AE000028,F3AV002125,F3AC019,WSp1,P00,0,M2,bpow_const,F3APAY001423,6a343e7fe69361868478bb4b59ce783f46df74c6c6c0aabd328562f1643e304f,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004270,4270,F3ADP002126,PRIMARY,F3AE000028,F3AV002126,F3AC020,WSp1,P01,0,M0,pow_const,F3APAY001424,1c1dfc7735c94429eed0e9c06ae7761cc2b91eb60aa9b4688bbf168308292e7f,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004271,4271,F3ADP002126,PRIMARY,F3AE000028,F3AV002126,F3AC020,WSp1,P01,0,M1,pow_const_gauss,F3APAY001424,1c1dfc7735c94429eed0e9c06ae7761cc2b91eb60aa9b4688bbf168308292e7f,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004272,4272,F3ADP002126,PRIMARY,F3AE000028,F3AV002126,F3AC020,WSp1,P01,0,M2,bpow_const,F3APAY001424,1c1dfc7735c94429eed0e9c06ae7761cc2b91eb60aa9b4688bbf168308292e7f,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004273,4273,F3ADP002129,PRIMARY,F3AE000028,F3AV002129,F3AC023,WSp1,P04,0,M0,pow_const,F3APAY001425,be1359aca5026666331a1c07ddb239522d4d85ed718658083deb8f6b7cae41b1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004274,4274,F3ADP002129,PRIMARY,F3AE000028,F3AV002129,F3AC023,WSp1,P04,0,M1,pow_const_gauss,F3APAY001425,be1359aca5026666331a1c07ddb239522d4d85ed718658083deb8f6b7cae41b1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004275,4275,F3ADP002129,PRIMARY,F3AE000028,F3AV002129,F3AC023,WSp1,P04,0,M2,bpow_const,F3APAY001425,be1359aca5026666331a1c07ddb239522d4d85ed718658083deb8f6b7cae41b1,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004276,4276,F3ADP002130,PRIMARY,F3AE000028,F3AV002130,F3AC024,WSp1,P05,0,M0,pow_const,F3APAY001426,f820afa750b196b9abaa03149cf674e047a8a22cf62fcd3bbe3f900416cf45c6,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004277,4277,F3ADP002130,PRIMARY,F3AE000028,F3AV002130,F3AC024,WSp1,P05,0,M1,pow_const_gauss,F3APAY001426,f820afa750b196b9abaa03149cf674e047a8a22cf62fcd3bbe3f900416cf45c6,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004278,4278,F3ADP002130,PRIMARY,F3AE000028,F3AV002130,F3AC024,WSp1,P05,0,M2,bpow_const,F3APAY001426,f820afa750b196b9abaa03149cf674e047a8a22cf62fcd3bbe3f900416cf45c6,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004279,4279,F3ADP002131,PRIMARY,F3AE000028,F3AV002131,F3AC025,WSp2,P00,0,M0,pow_const,F3APAY001427,6707288c293c08ae3b6c654405f3b4f0efa8428b71b7ea78df1c6e29cad681d3,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004280,4280,F3ADP002131,PRIMARY,F3AE000028,F3AV002131,F3AC025,WSp2,P00,0,M1,pow_const_gauss,F3APAY001427,6707288c293c08ae3b6c654405f3b4f0efa8428b71b7ea78df1c6e29cad681d3,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004281,4281,F3ADP002131,PRIMARY,F3AE000028,F3AV002131,F3AC025,WSp2,P00,0,M2,bpow_const,F3APAY001427,6707288c293c08ae3b6c654405f3b4f0efa8428b71b7ea78df1c6e29cad681d3,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004282,4282,F3ADP002132,PRIMARY,F3AE000028,F3AV002132,F3AC026,WSp2,P01,0,M0,pow_const,F3APAY001428,134f541c80aa8d633841f92c5d57ed9b2c260895b2d1432f2d96327188ba27e4,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004283,4283,F3ADP002132,PRIMARY,F3AE000028,F3AV002132,F3AC026,WSp2,P01,0,M1,pow_const_gauss,F3APAY001428,134f541c80aa8d633841f92c5d57ed9b2c260895b2d1432f2d96327188ba27e4,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004284,4284,F3ADP002132,PRIMARY,F3AE000028,F3AV002132,F3AC026,WSp2,P01,0,M2,bpow_const,F3APAY001428,134f541c80aa8d633841f92c5d57ed9b2c260895b2d1432f2d96327188ba27e4,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004285,4285,F3ADP002135,PRIMARY,F3AE000028,F3AV002135,F3AC029,WSp2,P04,0,M0,pow_const,F3APAY001429,e60892993ef7f0f87ea63dca79bb3a77d4c449915dec791a5389ac915a5af99a,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004286,4286,F3ADP002135,PRIMARY,F3AE000028,F3AV002135,F3AC029,WSp2,P04,0,M1,pow_const_gauss,F3APAY001429,e60892993ef7f0f87ea63dca79bb3a77d4c449915dec791a5389ac915a5af99a,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004287,4287,F3ADP002135,PRIMARY,F3AE000028,F3AV002135,F3AC029,WSp2,P04,0,M2,bpow_const,F3APAY001429,e60892993ef7f0f87ea63dca79bb3a77d4c449915dec791a5389ac915a5af99a,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004288,4288,F3ADP002136,PRIMARY,F3AE000028,F3AV002136,F3AC030,WSp2,P05,0,M0,pow_const,F3APAY001430,e7526a0658ce4e0afaefe45284035e74def77752f62672d02186fc0af1498ed3,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004289,4289,F3ADP002136,PRIMARY,F3AE000028,F3AV002136,F3AC030,WSp2,P05,0,M1,pow_const_gauss,F3APAY001430,e7526a0658ce4e0afaefe45284035e74def77752f62672d02186fc0af1498ed3,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004290,4290,F3ADP002136,PRIMARY,F3AE000028,F3AV002136,F3AC030,WSp2,P05,0,M2,bpow_const,F3APAY001430,e7526a0658ce4e0afaefe45284035e74def77752f62672d02186fc0af1498ed3,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004291,4291,F3ADP002137,PRIMARY,F3AE000028,F3AV002137,F3AC031,WEm2,P00,0,M0,pow_const,F3APAY001431,195f8ad47d8649b0af698ce4ce437442e16106f1f8e65376edbbf60959368742,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
F3AJ0004292,4292,F3ADP002137,PRIMARY,F3AE000028,F3AV002137,F3AC031,WEm2,P00,0,M1,pow_const_gauss,F3APAY001431,195f8ad47d8649b0af698ce4ce437442e16106f1f8e65376edbbf60959368742,0.5,6aceac9518fc8056052807e666da9d0c8bebb010,0.025,np.random.seed(external_optimizer_seed) immediately before each model,BIC_M0-BIC_M1>10 AND BIC_M2-BIC_M1>10,NOT_EXECUTED
