planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,decision_status
F3ADS000420,6842,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,6,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.2198174900764,-126.27268756149554,-126.61735859947353,-6.94712992858085,-0.3446710379779887,false,101.45767650277519,formal_m1_center_not_selected,VALID
F3ADS000421,6843,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,7,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.21981749007202,-126.27268756170166,-126.61735967678905,-6.947129928370359,-0.34467211508739126,false,101.45770422379026,formal_m1_center_not_selected,VALID
F3ADS000422,6844,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,8,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.2198174900779,-126.27268755308107,-126.61735411383563,-6.947129936996831,-0.34466656075456115,false,101.45753519647752,formal_m1_center_not_selected,VALID
F3ADS000423,6845,STABILITY,F3AE000048,F3AP0024,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003667,F3AC001,W00,P00,9,F3APAY002457,51f2d456fb95825461a8a123701723b7fd53a974b7585c6382bdb40fdbe96450,67,-133.2198174900776,-126.27268751778008,-126.61735885800778,-6.947129972297503,-0.3446713402276913,false,101.45722525569155,formal_m1_center_not_selected,VALID
F3ADS000424,6846,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,1,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449496744,-116.25778725504925,-118.53564877682933,-7.477387239918187,-2.277861521780082,false,61.386935576938676,formal_m1_center_not_selected,VALID
F3ADS000425,6847,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,2,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449496579,-116.25778725503734,-117.84893793581065,-7.477387239928447,-1.5911506807733105,false,61.38693703216827,formal_m1_center_not_selected,VALID
F3ADS000426,6848,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,3,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449496164,-116.25778724745528,-117.75790862971317,-7.477387247506357,-1.5001213822578876,false,61.38730724269701,formal_m1_center_not_selected,VALID
F3ADS000427,6849,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,4,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.7351744949634,-116.25778724300785,-118.53564877736798,-7.477387251955548,-2.2778615343601274,false,61.38651910641104,formal_m1_center_not_selected,VALID
F3ADS000428,6850,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,5,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.7351744949619,-116.25778724802139,-118.53564874403654,-7.477387246940509,-2.2778614960151486,false,61.386792150460174,formal_m1_center_not_selected,VALID
F3ADS000429,6851,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,6,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449496033,-116.25778725467411,-118.53564875287367,-7.47738724028622,-2.277861498199556,false,61.38694690154468,formal_m1_center_not_selected,VALID
F3ADS000430,6852,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,7,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449496485,-116.25778725503078,-118.53564877731833,-7.477387239934075,-2.2778615222875516,false,61.38690721143192,formal_m1_center_not_selected,VALID
F3ADS000431,6853,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,8,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449496607,-116.2577872443455,-118.53564877599052,-7.4773872506205805,-2.27786153164503,false,61.38681948854551,formal_m1_center_not_selected,VALID
F3ADS000432,6854,STABILITY,F3AE000049,F3AP0025,PUBLISHED_QPP_REFERENCE,F3AV003745,F3AC001,W00,P00,9,F3APAY002509,b0cb59e4cd87e5a8c5071a2186e89ee9ebf23fb5fcdedc8b1c0f6f31c6bc2589,42,-123.73517449495692,-116.25778725482745,-118.53564877728837,-7.477387240129474,-2.277861522460924,false,61.38693452335668,formal_m1_center_not_selected,VALID
F3ADS000433,6855,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,1,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.51494778407075,-27.26634837521108,-28.856948190469904,-7.248599408859668,-1.5905998152588232,false,80.64444448830768,formal_m1_center_not_selected,VALID
F3ADS000434,6856,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,2,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.51494778407097,-27.26634837393086,-28.85694821810637,-7.248599410140109,-1.590599844175511,false,80.64431485697075,formal_m1_center_not_selected,VALID
F3ADS000435,6857,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,3,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.51494778407101,-27.2663482062704,-28.743069011834773,-7.248599577800611,-1.4767208055643728,false,80.64572656209707,formal_m1_center_not_selected,VALID
F3ADS000436,6858,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,4,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.51494778407112,-27.266348375458293,-28.85694821766634,-7.248599408612826,-1.5905998422080465,false,80.64441777980252,formal_m1_center_not_selected,VALID
F3ADS000437,6859,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,5,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.51494778407124,-27.26634837571769,-28.85694821721103,-7.248599408353549,-1.59059984149334,false,80.64440350799796,formal_m1_center_not_selected,VALID
F3ADS000438,6860,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,6,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.51494778407083,-27.266348363949632,-28.856948092154912,-7.248599420121195,-1.5905997282052802,false,80.64440549042497,formal_m1_center_not_selected,VALID
F3ADS000439,6861,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,7,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.514947784070685,-27.266348375726622,-28.856948210570312,-7.248599408344063,-1.5905998348436903,false,80.64440631844197,formal_m1_center_not_selected,VALID
F3ADS000440,6862,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,8,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.51494778407062,-27.266348375707487,-28.856947830001477,-7.248599408363134,-1.59059945429399,false,80.6444004172893,formal_m1_center_not_selected,VALID
F3ADS000441,6863,STABILITY,F3AE000050,F3AP0025,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003823,F3AC001,W00,P00,9,F3APAY002575,2cea58f5706a66651d3205bc9bbb20407dab76ed488ddc3eddf959c72f310c13,38,-34.51494778407094,-27.266348375711416,-28.8569476152085,-7.248599408359524,-1.5905992394970845,false,80.64440971947214,formal_m1_center_not_selected,VALID
F3ADS000442,6864,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,1,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.158422822229154,11.778989964709385,10.405022235956693,-5.6205671424802315,-1.3739677287526924,false,49.71695243389782,formal_m1_center_not_selected,VALID
F3ADS000443,6865,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,2,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.158422822230067,11.778990020634435,10.405022368474427,-5.620567198404368,-1.3739676521600082,false,49.7169672111079,formal_m1_center_not_selected,VALID
F3ADS000444,6866,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,3,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.158422822229165,11.778989958588333,10.654193707453292,-5.620567136359169,-1.1247962511350416,false,49.71694618799616,formal_m1_center_not_selected,VALID
F3ADS000445,6867,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,4,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.158422822229172,11.778989925189073,10.405022323131949,-5.620567102959901,-1.3739676020571245,false,49.71697601217635,formal_m1_center_not_selected,VALID
F3ADS000446,6868,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,5,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.158422822229129,11.77898998367235,10.489792437054952,-5.620567161443221,-1.2891975466173982,false,49.71697484197731,formal_m1_center_not_selected,VALID
F3ADS000447,6869,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,6,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.1584228222298325,11.778989923094237,10.407254475241036,-5.620567100864404,-1.371735447853201,false,49.716948489264325,formal_m1_center_not_selected,VALID
F3ADS000448,6870,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,7,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.15842282222925,11.778990053784455,10.405022171480656,-5.620567231555205,-1.3739678823037984,false,49.716950889555804,formal_m1_center_not_selected,VALID
F3ADS000449,6871,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,8,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.1584228222294985,11.778989947096807,10.405524024777456,-5.620567124867309,-1.373465922319351,false,49.71695384627485,formal_m1_center_not_selected,VALID
F3ADS000450,6872,STABILITY,F3AE000051,F3AP0026,PUBLISHED_QPP_REFERENCE,F3AV003901,F3AC001,W00,P00,9,F3APAY002627,5e6fbc24cbd6fb9102158f21100b68fb40b96e554e39095e5f89d3451e08a0bc,21,6.158422822229317,11.778989929141868,10.405053915494484,-5.620567106912551,-1.3739360136473842,false,49.71695196931742,formal_m1_center_not_selected,VALID
F3ADS000451,6873,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,1,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.7150277656271076,1.0908023011239472,0.42849382637377076,-4.805830066751055,-0.6623084747501764,false,43.86305263322228,formal_m1_center_not_selected,VALID
F3ADS000452,6874,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,2,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.7150277656272817,1.090802402825986,0.745170906317906,-4.805830168453268,-0.34563149650808,false,43.8635867966384,formal_m1_center_not_selected,VALID
F3ADS000453,6875,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,3,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.7150277656273243,1.090802307954501,0.8901424203618689,-4.805830073581825,-0.2006598875926322,false,43.86287422190727,formal_m1_center_not_selected,VALID
F3ADS000454,6876,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,4,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.71502776562666,1.090802465151917,0.7451709070668819,-4.805830230778577,-0.3456315580850351,false,43.86350175918812,formal_m1_center_not_selected,VALID
F3ADS000455,6877,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,5,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.7150277656272213,1.090802612584035,0.7697241998967783,-4.805830378211256,-0.3210784126872568,false,43.86332104261313,formal_m1_center_not_selected,VALID
F3ADS000456,6878,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,6,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.7150277656272745,1.090802312760303,0.7451709063134508,-4.805830078387578,-0.3456314064468522,false,43.86331375877021,formal_m1_center_not_selected,VALID
F3ADS000457,6879,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,7,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.7150277656271253,1.0908024274710755,0.745170906355785,-4.805830193098201,-0.3456315211152905,false,43.863518939457094,formal_m1_center_not_selected,VALID
F3ADS000458,6880,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,8,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.7150277656267665,1.0908024183998322,0.4284941892893315,-4.805830184026599,-0.6623082291105007,false,43.86337510348037,formal_m1_center_not_selected,VALID
F3ADS000459,6881,STABILITY,F3AE000052,F3AP0026,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV003979,F3AC001,W00,P00,9,F3APAY002679,7d126c76d69772c832d3dcc3c65ba4a8e4f8a969764a1de6390c40fdf2546394,21,-3.7150277656273136,1.0908023103204165,0.7451709063755558,-4.80583007594773,-0.3456314039448607,false,43.863351827236755,formal_m1_center_not_selected,VALID
F3ADS000460,6882,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,1,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.85710987917426,-230.72502626418193,-227.30313605441654,-1.1320836149923252,3.421890209765394,false,151.11159411168788,formal_m1_center_not_selected,VALID
F3ADS000461,6883,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,2,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.8571098791706,-230.72502627528115,-225.53999469474672,-1.1320836038894413,5.185031580534428,false,151.11202361179005,formal_m1_center_not_selected,VALID
F3ADS000462,6884,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,3,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.85710987917307,-230.72502624930135,-225.2055730332138,-1.1320836298717154,5.519453216087555,false,151.1119155441287,formal_m1_center_not_selected,VALID
F3ADS000463,6885,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,4,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.8571098791741,-230.72502627680635,-227.30322798349178,-1.132083602367743,3.4217982933145663,false,151.11185511098648,formal_m1_center_not_selected,VALID
F3ADS000464,6886,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,5,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.8571098791702,-230.72502627615214,-227.22359042696905,-1.13208360301806,3.501435849183082,false,151.1119858021321,formal_m1_center_not_selected,VALID
F3ADS000465,6887,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,6,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.85710987917346,-230.72502622425478,-225.539993636988,-1.132083654918688,5.1850325872667895,false,151.11181515231192,formal_m1_center_not_selected,VALID
F3ADS000466,6888,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,7,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.8571098791738,-230.72502627867536,-227.30322647509854,-1.1320836004984471,3.4217998035768176,false,151.11199321171364,formal_m1_center_not_selected,VALID
F3ADS000467,6889,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,8,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.85710987917412,-230.72502627613764,-227.24124748739834,-1.1320836030364774,3.4837787887393006,false,151.11186694265348,formal_m1_center_not_selected,VALID
F3ADS000468,6890,STABILITY,F3AE000055,F3AP0028,PUBLISHED_QPP_REFERENCE,F3AV004213,F3AC001,W00,P00,9,F3APAY002771,eb3eb78fca2d403de9b0b046d1304044880f18aadbbe83c6b30ea2b0658de70b,57,-231.85710987917238,-230.72502625452452,-227.3032282041713,-1.132083624647862,3.4217980503532317,false,151.11182967694097,formal_m1_center_not_selected,VALID
F3ADS000469,6891,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,1,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.82317900221126,-65.7964118757274,-67.96547654266507,-3.026767126483861,-2.169064666937672,false,276.06844051678405,formal_m1_center_not_selected,VALID
F3ADS000470,6892,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,2,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.8231790022106,-65.79641187353356,-64.46835158104356,-3.0267671286770366,1.3280602924899938,false,276.0703279826675,formal_m1_center_not_selected,VALID
F3ADS000471,6893,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,3,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.82317900221156,-65.79641176900459,-67.96547654033085,-3.026767233206968,-2.169064771326262,false,276.09803127658284,formal_m1_center_not_selected,VALID
F3ADS000472,6894,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,4,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.82317900221128,-65.7964117902571,-67.96547654257354,-3.02676721195418,-2.1690647523164444,false,276.0742188098727,formal_m1_center_not_selected,VALID
F3ADS000473,6895,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,5,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.82317900221106,-65.79641187542485,-67.96547654249417,-3.0267671267862113,-2.169064667069321,false,276.0695104648879,formal_m1_center_not_selected,VALID
F3ADS000474,6896,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,6,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.82317900221172,-65.79641181761359,-67.96547654157456,-3.0267671845981283,-2.1690647239609717,false,276.0678604881228,formal_m1_center_not_selected,VALID
F3ADS000475,6897,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,7,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.823179002211,-65.79641186989032,-67.96547654243757,-3.0267671323206855,-2.1690646725472504,false,276.07639665557576,formal_m1_center_not_selected,VALID
F3ADS000476,6898,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,8,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.82317900221162,-65.79641120283686,-67.96547654261957,-3.0267677993747526,-2.169065339782705,false,276.071730600058,formal_m1_center_not_selected,VALID
F3ADS000477,6899,STABILITY,F3AE000056,F3AP0028,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004291,F3AC001,W00,P00,9,F3APAY002823,7596ee3a6f0ee901f2e719cc436728505248f7770b73fcc7682ffa06d2dd678d,27,-68.82317900221163,-63.69674281716599,-67.9654765423054,-5.126436185045641,-4.2687337251394055,false,58.10441094940462,formal_m1_center_not_selected,VALID
F3ADS000478,6900,STABILITY,F3AE000057,F3AP0029,PUBLISHED_QPP_REFERENCE,F3AV004369,F3AC001,W00,P00,1,F3APAY002901,1e2aba2016ef40d988977b1bbc368838149958efc01c25cf444a50d41b51a122,35,-47.78306397369657,-52.36760413261496,-43.11728657431577,4.5845401589183865,9.250317558299187,false,67.20449391318128,formal_m1_center_not_selected,VALID
F3ADS000479,6901,STABILITY,F3AE000057,F3AP0029,PUBLISHED_QPP_REFERENCE,F3AV004369,F3AC001,W00,P00,2,F3APAY002901,1e2aba2016ef40d988977b1bbc368838149958efc01c25cf444a50d41b51a122,35,-47.78306397369678,-52.3676041329514,-42.576517530898826,4.584540159254622,9.791086602052573,false,67.20453182679032,formal_m1_center_not_selected,VALID
F3ADS000480,6902,STABILITY,F3AE000057,F3AP0029,PUBLISHED_QPP_REFERENCE,F3AV004369,F3AC001,W00,P00,3,F3APAY002901,1e2aba2016ef40d988977b1bbc368838149958efc01c25cf444a50d41b51a122,35,-47.783063973696535,-52.36760413296274,-42.116637285578676,4.584540159266204,10.250966847384063,false,67.2045213587307,formal_m1_center_not_selected,VALID
F3ADS000481,6903,STABILITY,F3AE000057,F3AP0029,PUBLISHED_QPP_REFERENCE,F3AV004369,F3AC001,W00,P00,4,F3APAY002901,1e2aba2016ef40d988977b1bbc368838149958efc01c25cf444a50d41b51a122,35,-47.78306397369459,-52.367604132992895,-43.11728665127018,4.584540159298307,9.250317481722718,false,67.20452345416999,formal_m1_center_not_selected,VALID
F3ADS000482,6904,STABILITY,F3AE000057,F3AP0029,PUBLISHED_QPP_REFERENCE,F3AV004369,F3AC001,W00,P00,5,F3APAY002901,1e2aba2016ef40d988977b1bbc368838149958efc01c25cf444a50d41b51a122,35,-47.78306397369626,-52.367604132800906,-42.57651887464256,4.584540159104648,9.791085258158347,false,67.20451470964365,formal_m1_center_not_selected,VALID
