planned_decision_id,decision_order,decision_class,simulation_unit_id,background_realization_id,truth_state,external_optimizer_seed,payload_logical_sha256,input_state,gap_quality_regime,planned_model_calls,execution_status
F3B2D000022,22,BASELINE,F3BBG_N015_A0_Q001_R030:POS:PRIMARY,F3BBG_N015_A0_Q001_R030,SYNTHETIC_QPP_PRESENT,0,3d9c6d63d4233995156aaa7ca553afec6911f947f60091d9ad6e57cf53bbf88a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000023,23,BASELINE,F3BBG_N015_A0_Q001_R031:NULL:PRIMARY,F3BBG_N015_A0_Q001_R031,SYNTHETIC_QPP_ABSENT,0,9567c6bb4f4ba09b8177901b82d4ef29db57239d8c90fb4cf488deefa7957f49,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000024,24,BASELINE,F3BBG_N015_A0_Q001_R031:POS:PRIMARY,F3BBG_N015_A0_Q001_R031,SYNTHETIC_QPP_PRESENT,0,69ec8e791c4a7ed532a9a1709d6f023d72a114074e54dd21f918d381e1cc6f64,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000025,25,BASELINE,F3BBG_N015_A0_Q001_R033:NULL:PRIMARY,F3BBG_N015_A0_Q001_R033,SYNTHETIC_QPP_ABSENT,0,95dafa5d69745e2e8888d5a36d15932ac1d18d351259fc4424f9f3f4e33f7717,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000026,26,BASELINE,F3BBG_N015_A0_Q001_R033:POS:PRIMARY,F3BBG_N015_A0_Q001_R033,SYNTHETIC_QPP_PRESENT,0,4496d60f9c232e2d2f76217ba0853cde77cbfe288b365a1eb8067fabbbbc1926,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000027,27,BASELINE,F3BBG_N015_A0_Q001_R034:NULL:PRIMARY,F3BBG_N015_A0_Q001_R034,SYNTHETIC_QPP_ABSENT,0,f7247143ea57e5b1e9029a4a25cd50ac61cd5164e01900faae92e0695842a5da,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000028,28,BASELINE,F3BBG_N015_A0_Q001_R034:POS:PRIMARY,F3BBG_N015_A0_Q001_R034,SYNTHETIC_QPP_PRESENT,0,8263e81104eee8e42e3d08dd0a66b6c82dcd12ca28f773c566e0f4acb6085fcc,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000029,29,BASELINE,F3BBG_N015_A0_Q001_R035:NULL:PRIMARY,F3BBG_N015_A0_Q001_R035,SYNTHETIC_QPP_ABSENT,0,50871213dd3fdaa09ccaa603928458f895d095bdb39070c8049f571147716236,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000030,30,BASELINE,F3BBG_N015_A0_Q001_R035:POS:PRIMARY,F3BBG_N015_A0_Q001_R035,SYNTHETIC_QPP_PRESENT,0,d3a7eba19c82a09f1b84fa7929910be1a854d3a206dbc0c5d3879a9c3c7eda1e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000031,31,BASELINE,F3BBG_N015_A0_Q001_R036:NULL:PRIMARY,F3BBG_N015_A0_Q001_R036,SYNTHETIC_QPP_ABSENT,0,5809c20d0a1461353f068d71c427b7036a854d02e304639a9e00ecfa871cbbb2,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000032,32,BASELINE,F3BBG_N015_A0_Q001_R036:POS:PRIMARY,F3BBG_N015_A0_Q001_R036,SYNTHETIC_QPP_PRESENT,0,4fe2051f7ea53b62405d7a5dd91320ac37f01d108a5aefe8dc1c26c0db645404,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000033,33,BASELINE,F3BBG_N015_A0_Q001_R037:NULL:PRIMARY,F3BBG_N015_A0_Q001_R037,SYNTHETIC_QPP_ABSENT,0,8a70a9bc3f7a4f6e4c4c089c6576bb18ac3e0a55b3045aeffbfc428f2a202f8b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000034,34,BASELINE,F3BBG_N015_A0_Q001_R037:POS:PRIMARY,F3BBG_N015_A0_Q001_R037,SYNTHETIC_QPP_PRESENT,0,04afab825aa187ec39dbbd2d66419b6bffb7bffe90f0f42ad5e6ed63c483ddd5,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000035,35,BASELINE,F3BBG_N015_A0_Q001_R038:NULL:PRIMARY,F3BBG_N015_A0_Q001_R038,SYNTHETIC_QPP_ABSENT,0,316109d2a2f2db36e48965327c5a6c0d7af5399bcd4a58085e8b10b7846bd336,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000036,36,BASELINE,F3BBG_N015_A0_Q001_R038:POS:PRIMARY,F3BBG_N015_A0_Q001_R038,SYNTHETIC_QPP_PRESENT,0,73c01c23da9f698bc715e01f54fc874fdcbe3e0f921da4f3ea0f63cf70f8b521,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000037,37,BASELINE,F3BBG_N015_A0_Q001_R039:NULL:PRIMARY,F3BBG_N015_A0_Q001_R039,SYNTHETIC_QPP_ABSENT,0,23210ac99ad22f7d9f20779462f173f7d0825f694b683e852d6a829c5364153e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000038,38,BASELINE,F3BBG_N015_A0_Q001_R039:POS:PRIMARY,F3BBG_N015_A0_Q001_R039,SYNTHETIC_QPP_PRESENT,0,9739ea954040c4df04238bc0a17faeb968ee8afea16cae5a6633fe5395bf4e1e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000039,39,BASELINE,F3BBG_N015_A0_Q001_R040:NULL:PRIMARY,F3BBG_N015_A0_Q001_R040,SYNTHETIC_QPP_ABSENT,0,608948c97b816c8c3f037149a0cef885b71b4abcf396d750028ab2bb12409474,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000040,40,BASELINE,F3BBG_N015_A0_Q001_R040:POS:PRIMARY,F3BBG_N015_A0_Q001_R040,SYNTHETIC_QPP_PRESENT,0,442de785c2ad247d7dcb54aeef57744d4427bb031e58bd6afc487e03f1291880,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000041,41,BASELINE,F3BBG_N015_A0_Q001_R041:NULL:PRIMARY,F3BBG_N015_A0_Q001_R041,SYNTHETIC_QPP_ABSENT,0,5f4e4de8d2dd56b1b6e2f64ea16cd4998ad6663ca9efd4fd48dd010db2c97f6a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000042,42,BASELINE,F3BBG_N015_A0_Q001_R041:POS:PRIMARY,F3BBG_N015_A0_Q001_R041,SYNTHETIC_QPP_PRESENT,0,62053dfbe21029f56f9d0a377b0f22f49b034119d5abea45b1f79e68bb7fabf3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000043,43,BASELINE,F3BBG_N015_A0_Q001_R044:NULL:PRIMARY,F3BBG_N015_A0_Q001_R044,SYNTHETIC_QPP_ABSENT,0,3e6ea8e89c9b59174dadf45d4dfe24aa6985579906161a0e6acce90e2f9afbdf,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000044,44,BASELINE,F3BBG_N015_A0_Q001_R044:POS:PRIMARY,F3BBG_N015_A0_Q001_R044,SYNTHETIC_QPP_PRESENT,0,40037a6174c78a55c0620cc9a9a4529f270e761ab58aa0212d139b64c3a4f706,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000045,45,BASELINE,F3BBG_N015_A0_Q001_R047:NULL:PRIMARY,F3BBG_N015_A0_Q001_R047,SYNTHETIC_QPP_ABSENT,0,70cbd72ac9925b4783eae29a11aa4e58bb620e52a8409aae4df774b984b7c584,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000046,46,BASELINE,F3BBG_N015_A0_Q001_R047:POS:PRIMARY,F3BBG_N015_A0_Q001_R047,SYNTHETIC_QPP_PRESENT,0,56e4b91041de557a2fc984f0c8c17ecbb68a506272c1c08d56c14d3283d66b75,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000047,47,BASELINE,F3BBG_N015_A0_Q001_R053:NULL:PRIMARY,F3BBG_N015_A0_Q001_R053,SYNTHETIC_QPP_ABSENT,0,f334ba4d3505cbff7aa12aa8266690de21f970347cb510a9050c0a22dbc32cad,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000048,48,BASELINE,F3BBG_N015_A0_Q001_R053:POS:PRIMARY,F3BBG_N015_A0_Q001_R053,SYNTHETIC_QPP_PRESENT,0,dc0f87213f4b02116303915e74e035d7842854c936f934eb83e5e06e0c348199,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000049,49,BASELINE,F3BBG_N015_A0_Q001_R054:NULL:PRIMARY,F3BBG_N015_A0_Q001_R054,SYNTHETIC_QPP_ABSENT,0,328ca80263220ee8d62fac9858cac4efe2252f0ce0d29c0f6421af9c64ed30db,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000050,50,BASELINE,F3BBG_N015_A0_Q001_R054:POS:PRIMARY,F3BBG_N015_A0_Q001_R054,SYNTHETIC_QPP_PRESENT,0,c1c50a80060c359da9b2fe73efb6af3b636dd4aafda0319e77f81792d7599978,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000051,51,BASELINE,F3BBG_N015_A0_Q001_R055:NULL:PRIMARY,F3BBG_N015_A0_Q001_R055,SYNTHETIC_QPP_ABSENT,0,b7c607420636581e80eb919a49840e85f24d7d90dd83c4f490502c45734011f6,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000052,52,BASELINE,F3BBG_N015_A0_Q001_R055:POS:PRIMARY,F3BBG_N015_A0_Q001_R055,SYNTHETIC_QPP_PRESENT,0,5722033060ed9d2b30ec3d68cb0f15f10cdd3fe2a124676a63ee7613bc7b37b3,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000053,53,BASELINE,F3BBG_N015_A0_Q001_R059:NULL:PRIMARY,F3BBG_N015_A0_Q001_R059,SYNTHETIC_QPP_ABSENT,0,48031147449b34e33a48e2167115b5fc5cf844125593cdaba0c1687a227661ea,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000054,54,BASELINE,F3BBG_N015_A0_Q001_R059:POS:PRIMARY,F3BBG_N015_A0_Q001_R059,SYNTHETIC_QPP_PRESENT,0,53917063252de3bff79190aee7ce7e9840aa68b6adfbf90eb94a125b5d73fbc8,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000055,55,BASELINE,F3BBG_N015_A0_Q001_R062:NULL:PRIMARY,F3BBG_N015_A0_Q001_R062,SYNTHETIC_QPP_ABSENT,0,38198ca6890fe5c8f8f00b16c6ca01ebdee9fd811fad4d83658a77194cb537db,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000056,56,BASELINE,F3BBG_N015_A0_Q001_R062:POS:PRIMARY,F3BBG_N015_A0_Q001_R062,SYNTHETIC_QPP_PRESENT,0,657c03bb369e88e5a5c1358169ad7a7a7621a74f81ed6b73f03f7a6a6254dcea,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000057,57,BASELINE,F3BBG_N015_A0_Q001_R063:NULL:PRIMARY,F3BBG_N015_A0_Q001_R063,SYNTHETIC_QPP_ABSENT,0,cf20d27376c0de11e298562fedf8acc7724b969a6d0bb63c7a7be1a58370effc,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000058,58,BASELINE,F3BBG_N015_A0_Q001_R063:POS:PRIMARY,F3BBG_N015_A0_Q001_R063,SYNTHETIC_QPP_PRESENT,0,636b160aa6e1b4956cd4cef3305a0a70c65add0b79af38514b1de0327b3f594b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000059,59,BASELINE,F3BBG_N015_A0_Q001_R065:NULL:PRIMARY,F3BBG_N015_A0_Q001_R065,SYNTHETIC_QPP_ABSENT,0,240475ebe2f0a747278e3be02a6bba5c50c8d2b2aa86229300ae1f42151fac1e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000060,60,BASELINE,F3BBG_N015_A0_Q001_R065:POS:PRIMARY,F3BBG_N015_A0_Q001_R065,SYNTHETIC_QPP_PRESENT,0,e629ec448b412d6c32ce4dc7efaf0842872e6ec1fd47ddd2de98d278464d703e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000061,61,BASELINE,F3BBG_N015_A0_Q001_R067:NULL:PRIMARY,F3BBG_N015_A0_Q001_R067,SYNTHETIC_QPP_ABSENT,0,30e07e2883c7ef223ab599c65fbbb3f5cc67cd880e3b53cdabf228163fc53187,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000062,62,BASELINE,F3BBG_N015_A0_Q001_R067:POS:PRIMARY,F3BBG_N015_A0_Q001_R067,SYNTHETIC_QPP_PRESENT,0,f9d0155ccacc9419f4d6b70ef5912761b752242e6a9cf4e1ef4dbdbb68556eea,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000063,63,BASELINE,F3BBG_N015_A0_Q001_R070:NULL:PRIMARY,F3BBG_N015_A0_Q001_R070,SYNTHETIC_QPP_ABSENT,0,bb5775eda3ddcf676ff81fb42ae908ffcf5153129e4a15dea024306e178cf538,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000064,64,BASELINE,F3BBG_N015_A0_Q001_R070:POS:PRIMARY,F3BBG_N015_A0_Q001_R070,SYNTHETIC_QPP_PRESENT,0,3ef734ffb8c414338ff28bcdca1ed96898122e4207ad0a625274595fe2ee4569,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000065,65,BASELINE,F3BBG_N015_A0_Q001_R071:NULL:PRIMARY,F3BBG_N015_A0_Q001_R071,SYNTHETIC_QPP_ABSENT,0,0f52fba3627cdbb8f641cb7631ec13a78dfb62e777139fd613d830910112c3c2,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000066,66,BASELINE,F3BBG_N015_A0_Q001_R071:POS:PRIMARY,F3BBG_N015_A0_Q001_R071,SYNTHETIC_QPP_PRESENT,0,0fb58a7d2051a12f808af714c6bc63405cc43be548691b7ec0dd1e0b53ecd2eb,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000067,67,BASELINE,F3BBG_N015_A0_Q001_R072:NULL:PRIMARY,F3BBG_N015_A0_Q001_R072,SYNTHETIC_QPP_ABSENT,0,063a06ca3de328d333283cd635b5b8c78dd1a7a49f7fdcc4129d8abaad6c2784,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000068,68,BASELINE,F3BBG_N015_A0_Q001_R072:POS:PRIMARY,F3BBG_N015_A0_Q001_R072,SYNTHETIC_QPP_PRESENT,0,f3cbd7869357c70eb82ac4d955768b22b058dce94c09d6b7065e6b61824c04da,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000069,69,BASELINE,F3BBG_N015_A0_Q001_R073:NULL:PRIMARY,F3BBG_N015_A0_Q001_R073,SYNTHETIC_QPP_ABSENT,0,90951972e7361312e69ad701d71a23cf3865c701a14fe072f6f4afba1595d648,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000070,70,BASELINE,F3BBG_N015_A0_Q001_R073:POS:PRIMARY,F3BBG_N015_A0_Q001_R073,SYNTHETIC_QPP_PRESENT,0,55a20b09d431377fabe3887d1b66dc916a84c5fac6faaf2f9f66a230ae4349c1,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000071,71,BASELINE,F3BBG_N015_A0_Q001_R074:NULL:PRIMARY,F3BBG_N015_A0_Q001_R074,SYNTHETIC_QPP_ABSENT,0,6bdf83de42e4fb063793835df372a0c62ec5861f99ab6d0a46718846fd59a465,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000072,72,BASELINE,F3BBG_N015_A0_Q001_R074:POS:PRIMARY,F3BBG_N015_A0_Q001_R074,SYNTHETIC_QPP_PRESENT,0,3d3eed0d9ae9c2997334c446883f3d7c23d8f5ce6c3e31d2633413b531cf9bf0,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000073,73,BASELINE,F3BBG_N015_A0_Q001_R076:NULL:PRIMARY,F3BBG_N015_A0_Q001_R076,SYNTHETIC_QPP_ABSENT,0,a2da4de4e856238f1433f65d39d0c2719f61bde3e52a776bd18726644b76df3c,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000074,74,BASELINE,F3BBG_N015_A0_Q001_R076:POS:PRIMARY,F3BBG_N015_A0_Q001_R076,SYNTHETIC_QPP_PRESENT,0,010fc9db26ca3701e42ad895539b0bfc1b619691f880645b7ec6bd11a125bbd5,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000075,75,BASELINE,F3BBG_N015_A0_Q001_R077:NULL:PRIMARY,F3BBG_N015_A0_Q001_R077,SYNTHETIC_QPP_ABSENT,0,5c66719b7ac926f3a14aa2b5f88d8a096ce592d50d5a50b29ad015ee0d9415b0,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000076,76,BASELINE,F3BBG_N015_A0_Q001_R077:POS:PRIMARY,F3BBG_N015_A0_Q001_R077,SYNTHETIC_QPP_PRESENT,0,549130fbf8dc27b068476c89ac62e391c8ea7f0031b19d554a82ba4437b86860,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000077,77,BASELINE,F3BBG_N015_A0_Q001_R079:NULL:PRIMARY,F3BBG_N015_A0_Q001_R079,SYNTHETIC_QPP_ABSENT,0,04321eeeb58abc7de6c1a3b44e345bb052f212c67d52758d07a03d0418a3c08b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000078,78,BASELINE,F3BBG_N015_A0_Q001_R079:POS:PRIMARY,F3BBG_N015_A0_Q001_R079,SYNTHETIC_QPP_PRESENT,0,14e8ba0d15ebbc5f10354383f20240b3f7771e88f335cc3b8d20ad932c7e6061,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000079,79,BASELINE,F3BBG_N015_A0_Q001_R080:NULL:PRIMARY,F3BBG_N015_A0_Q001_R080,SYNTHETIC_QPP_ABSENT,0,5c74f6867383df97702f32a3bd23fff02493cb2055ab1131d8fd7366f54a893b,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000080,80,BASELINE,F3BBG_N015_A0_Q001_R080:POS:PRIMARY,F3BBG_N015_A0_Q001_R080,SYNTHETIC_QPP_PRESENT,0,b891740f80678067d8cbfc1bd63708e5fdc196f6a7b41fec44aafe1ca44e687a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000081,81,BASELINE,F3BBG_N015_A0_Q001_R082:NULL:PRIMARY,F3BBG_N015_A0_Q001_R082,SYNTHETIC_QPP_ABSENT,0,0fec424590c700cfff32667cddc25c80731c03ff7376cc358441a4f52722e76a,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000082,82,BASELINE,F3BBG_N015_A0_Q001_R082:POS:PRIMARY,F3BBG_N015_A0_Q001_R082,SYNTHETIC_QPP_PRESENT,0,0a1cc7e8b5854518e61700db7c0a6f25b79e8723915389cf0442980158376631,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000083,83,BASELINE,F3BBG_N015_A0_Q001_R084:NULL:PRIMARY,F3BBG_N015_A0_Q001_R084,SYNTHETIC_QPP_ABSENT,0,399839af9c3a69899f0a43115f2dbc3d09ea23a3dab025401dbc24d36525b32d,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000084,84,BASELINE,F3BBG_N015_A0_Q001_R084:POS:PRIMARY,F3BBG_N015_A0_Q001_R084,SYNTHETIC_QPP_PRESENT,0,58e4105e452c7e3fb3241227d78cb2c3c0d958bebb54513fca342f86bc5eeb4e,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000085,85,BASELINE,F3BBG_N015_A0_Q001_R087:NULL:PRIMARY,F3BBG_N015_A0_Q001_R087,SYNTHETIC_QPP_ABSENT,0,48fc7a81f79db5d31734b79c23e3716afbb462bc9f52d29b4c761a736253064d,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000086,86,BASELINE,F3BBG_N015_A0_Q001_R087:POS:PRIMARY,F3BBG_N015_A0_Q001_R087,SYNTHETIC_QPP_PRESENT,0,3d2374f62fb9bf4afa55a87ee6d4857fa11556034e11321387a5679af3a353ae,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000087,87,BASELINE,F3BBG_N015_A0_Q001_R092:NULL:PRIMARY,F3BBG_N015_A0_Q001_R092,SYNTHETIC_QPP_ABSENT,0,9922a6c8b85fc3a1c329bfadfa975bb6186797cd1ebd8ed29f91bb4ff76fed0f,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000088,88,BASELINE,F3BBG_N015_A0_Q001_R092:POS:PRIMARY,F3BBG_N015_A0_Q001_R092,SYNTHETIC_QPP_PRESENT,0,9ed7b0766eec376fd13284ef75b3c020fe9f896bb829fe1a89d6095e782573f9,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000089,89,BASELINE,F3BBG_N015_A0_Q001_R093:NULL:PRIMARY,F3BBG_N015_A0_Q001_R093,SYNTHETIC_QPP_ABSENT,0,fc23dc6103a47f36f938be3c662a0c510a63cab01d167b1b2d63cada2f5c649f,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000090,90,BASELINE,F3BBG_N015_A0_Q001_R093:POS:PRIMARY,F3BBG_N015_A0_Q001_R093,SYNTHETIC_QPP_PRESENT,0,11beee0fe89051ae7f5e35e2962c702dd5a20e88bc29fc762d89f98f25ead369,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000091,91,BASELINE,F3BBG_N015_A0_Q001_R094:NULL:PRIMARY,F3BBG_N015_A0_Q001_R094,SYNTHETIC_QPP_ABSENT,0,2b705075fb67c27fd4987906c5e25d6568c84dcdb4c4cc3a1342a9c075cdd269,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000092,92,BASELINE,F3BBG_N015_A0_Q001_R094:POS:PRIMARY,F3BBG_N015_A0_Q001_R094,SYNTHETIC_QPP_PRESENT,0,6533836125fbdbb0860ef08e9f276c0e7352669aa7e58596b1b6df7811b8f4b0,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000093,93,BASELINE,F3BBG_N015_A0_Q001_R097:NULL:PRIMARY,F3BBG_N015_A0_Q001_R097,SYNTHETIC_QPP_ABSENT,0,7e086e613cdec6a925e8e6e7f53c0af663128d19bd2d7027813aea58930400d8,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000094,94,BASELINE,F3BBG_N015_A0_Q001_R097:POS:PRIMARY,F3BBG_N015_A0_Q001_R097,SYNTHETIC_QPP_PRESENT,0,c2c3db6b8088c6e0cd21815d605d32cf3489706bdc5b25b89884e8146190f469,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000095,95,BASELINE,F3BBG_N015_A0_Q001_R098:NULL:PRIMARY,F3BBG_N015_A0_Q001_R098,SYNTHETIC_QPP_ABSENT,0,68faf4fd891485a6e8f0964d0a46ef6fdc4f6b4c6f40b59e42a2a07029cbdd5c,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000096,96,BASELINE,F3BBG_N015_A0_Q001_R098:POS:PRIMARY,F3BBG_N015_A0_Q001_R098,SYNTHETIC_QPP_PRESENT,0,b97a5eca5f4c3843c879096b3b453f5d3c8cd7aa4b430c0bb178fe9ab5f1e2fa,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000097,97,BASELINE,F3BBG_N015_A0_Q001_R099:NULL:PRIMARY,F3BBG_N015_A0_Q001_R099,SYNTHETIC_QPP_ABSENT,0,0e7a27f98e5765fe0a7c14c29715a5d9d901e02825cff1eaba40e822758397ff,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
F3B2D000098,98,BASELINE,F3BBG_N015_A0_Q001_R099:POS:PRIMARY,F3BBG_N015_A0_Q001_R099,SYNTHETIC_QPP_PRESENT,0,b1121538b9e2a5ce9e93a31c653f4b9a75941446533963df0ad30178163a0059,ELIGIBLE_FOR_AFINO,CONTIGUOUS_ALL_GOOD,3,NOT_EXECUTED
