simulation_unit_id,background_realization_id,truth_state,evidence_plane,gap_quality_regime,input_state,materialization_status,classifier_decision_expected,classifier_decision_present,planned_decision_id,decision_status,qpp_selected,truth_join_status
F3BBG_N060_A1_Q001_R074:POS:PEAKMASK,F3BBG_N060_A1_Q001_R074,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q001_R074:POS:PRIMARY,F3BBG_N060_A1_Q001_R074,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2172,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R075:NULL:PRIMARY,F3BBG_N060_A1_Q001_R075,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2173,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R075:POS:PRIMARY,F3BBG_N060_A1_Q001_R075,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2174,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R079:NULL:PRIMARY,F3BBG_N060_A1_Q001_R079,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2175,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R079:POS:PRIMARY,F3BBG_N060_A1_Q001_R079,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2176,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R080:NULL:PRIMARY,F3BBG_N060_A1_Q001_R080,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2177,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R080:POS:PRIMARY,F3BBG_N060_A1_Q001_R080,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2178,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R082:NULL:PRIMARY,F3BBG_N060_A1_Q001_R082,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2179,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R082:POS:PRIMARY,F3BBG_N060_A1_Q001_R082,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2180,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R083:NULL:PRIMARY,F3BBG_N060_A1_Q001_R083,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2181,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R083:POS:PRIMARY,F3BBG_N060_A1_Q001_R083,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2182,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R086:NULL:PRIMARY,F3BBG_N060_A1_Q001_R086,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2183,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R086:POS:PRIMARY,F3BBG_N060_A1_Q001_R086,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2184,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R088:NULL:PRIMARY,F3BBG_N060_A1_Q001_R088,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2185,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R088:POS:PRIMARY,F3BBG_N060_A1_Q001_R088,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2186,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R091:NULL:PRIMARY,F3BBG_N060_A1_Q001_R091,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2187,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R091:POS:PRIMARY,F3BBG_N060_A1_Q001_R091,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2188,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R092:NULL:INTERNALMASK,F3BBG_N060_A1_Q001_R092,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q001_R092:NULL:PEAKMASK,F3BBG_N060_A1_Q001_R092,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q001_R092:NULL:PRIMARY,F3BBG_N060_A1_Q001_R092,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2189,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R092:POS:INTERNALMASK,F3BBG_N060_A1_Q001_R092,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q001_R092:POS:PEAKMASK,F3BBG_N060_A1_Q001_R092,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q001_R092:POS:PRIMARY,F3BBG_N060_A1_Q001_R092,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2190,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R094:NULL:PRIMARY,F3BBG_N060_A1_Q001_R094,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2191,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R094:POS:PRIMARY,F3BBG_N060_A1_Q001_R094,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2192,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R095:NULL:PRIMARY,F3BBG_N060_A1_Q001_R095,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2193,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R095:POS:PRIMARY,F3BBG_N060_A1_Q001_R095,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2194,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R098:NULL:PRIMARY,F3BBG_N060_A1_Q001_R098,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2195,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R098:POS:PRIMARY,F3BBG_N060_A1_Q001_R098,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2196,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R099:NULL:PRIMARY,F3BBG_N060_A1_Q001_R099,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2197,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R099:POS:PRIMARY,F3BBG_N060_A1_Q001_R099,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2198,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R100:NULL:PRIMARY,F3BBG_N060_A1_Q001_R100,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2199,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q001_R100:POS:PRIMARY,F3BBG_N060_A1_Q001_R100,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2200,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R001:NULL:PRIMARY,F3BBG_N060_A1_Q002_R001,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2201,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R001:POS:PRIMARY,F3BBG_N060_A1_Q002_R001,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2202,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R004:NULL:PRIMARY,F3BBG_N060_A1_Q002_R004,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2203,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R004:POS:PRIMARY,F3BBG_N060_A1_Q002_R004,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2204,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R005:NULL:PRIMARY,F3BBG_N060_A1_Q002_R005,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2205,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R005:POS:PRIMARY,F3BBG_N060_A1_Q002_R005,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2206,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R006:NULL:PRIMARY,F3BBG_N060_A1_Q002_R006,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2207,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R006:POS:PRIMARY,F3BBG_N060_A1_Q002_R006,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2208,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R008:NULL:INTERNALMASK,F3BBG_N060_A1_Q002_R008,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q002_R008:NULL:PEAKMASK,F3BBG_N060_A1_Q002_R008,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q002_R008:NULL:PRIMARY,F3BBG_N060_A1_Q002_R008,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2209,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R008:POS:INTERNALMASK,F3BBG_N060_A1_Q002_R008,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q002_R008:POS:PEAKMASK,F3BBG_N060_A1_Q002_R008,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q002_R008:POS:PRIMARY,F3BBG_N060_A1_Q002_R008,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2210,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R010:NULL:PRIMARY,F3BBG_N060_A1_Q002_R010,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2211,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R010:POS:PRIMARY,F3BBG_N060_A1_Q002_R010,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2212,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R017:NULL:PRIMARY,F3BBG_N060_A1_Q002_R017,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2213,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R017:POS:PRIMARY,F3BBG_N060_A1_Q002_R017,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2214,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R018:NULL:PRIMARY,F3BBG_N060_A1_Q002_R018,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2215,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R018:POS:PRIMARY,F3BBG_N060_A1_Q002_R018,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2216,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R024:NULL:PRIMARY,F3BBG_N060_A1_Q002_R024,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2217,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R024:POS:PRIMARY,F3BBG_N060_A1_Q002_R024,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2218,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R026:NULL:PRIMARY,F3BBG_N060_A1_Q002_R026,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2219,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R026:POS:PRIMARY,F3BBG_N060_A1_Q002_R026,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2220,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R027:NULL:INTERNALMASK,F3BBG_N060_A1_Q002_R027,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q002_R027:NULL:PEAKMASK,F3BBG_N060_A1_Q002_R027,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q002_R027:NULL:PRIMARY,F3BBG_N060_A1_Q002_R027,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2221,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R027:POS:INTERNALMASK,F3BBG_N060_A1_Q002_R027,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q002_R027:POS:PEAKMASK,F3BBG_N060_A1_Q002_R027,SYNTHETIC_QPP_PRESENT,INPUT_ADMISSIBILITY,PEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
F3BBG_N060_A1_Q002_R027:POS:PRIMARY,F3BBG_N060_A1_Q002_R027,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2222,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R028:NULL:PRIMARY,F3BBG_N060_A1_Q002_R028,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2223,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R028:POS:PRIMARY,F3BBG_N060_A1_Q002_R028,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2224,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R031:NULL:PRIMARY,F3BBG_N060_A1_Q002_R031,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2225,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R031:POS:PRIMARY,F3BBG_N060_A1_Q002_R031,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2226,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R032:NULL:PRIMARY,F3BBG_N060_A1_Q002_R032,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2227,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R032:POS:PRIMARY,F3BBG_N060_A1_Q002_R032,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2228,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R033:NULL:PRIMARY,F3BBG_N060_A1_Q002_R033,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2229,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R033:POS:PRIMARY,F3BBG_N060_A1_Q002_R033,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2230,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R038:NULL:PRIMARY,F3BBG_N060_A1_Q002_R038,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2231,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R038:POS:PRIMARY,F3BBG_N060_A1_Q002_R038,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2232,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R040:NULL:PRIMARY,F3BBG_N060_A1_Q002_R040,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2233,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R040:POS:PRIMARY,F3BBG_N060_A1_Q002_R040,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2234,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R041:NULL:PRIMARY,F3BBG_N060_A1_Q002_R041,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2235,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R041:POS:PRIMARY,F3BBG_N060_A1_Q002_R041,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,True,True,F3B5_HO_D2236,VALID,False,JOINED_PRIMARY
F3BBG_N060_A1_Q002_R043:NULL:INTERNALMASK,F3BBG_N060_A1_Q002_R043,SYNTHETIC_QPP_ABSENT,INPUT_ADMISSIBILITY,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,INPUT_INADMISSIBLE,MATERIALIZED,False,False,,,,AUDITED_NONCLASSIFIER_CHALLENGE
