replicate_index,strata_count,sampled_background_draws,positive_denominator,null_denominator,draw_indices_sha256,baseline_TP,baseline_FN,baseline_TN,baseline_FP,candidate_TP,candidate_FN,candidate_TN,candidate_FP,baseline_sensitivity,candidate_sensitivity,candidate_minus_baseline_sensitivity,baseline_specificity,candidate_specificity,candidate_minus_baseline_specificity,baseline_FPR,candidate_FPR,candidate_minus_baseline_FPR,baseline_balanced_accuracy,candidate_balanced_accuracy,candidate_minus_baseline_balanced_accuracy
71,36,1800,1800,1800,36e2a0875a4e95bfe27120223a854d08c85ffa977a12f3712e6123de75df011a,140,1660,1798,2,1163,637,1130,670,0.07777777777777778,0.6461111111111111,0.5683333333333334,0.9988888888888889,0.6277777777777778,-0.37111111111111117,0.0011111111111111111,0.37222222222222223,0.3711111111111111,0.5383333333333333,0.6369444444444444,0.0986111111111111
72,36,1800,1800,1800,2f7921af7f8c3b81cbf48ba57162117eb4606d10f47536adec5c3e6b49820784,157,1643,1797,3,1181,619,1114,686,0.08722222222222223,0.6561111111111111,0.5688888888888889,0.9983333333333333,0.6188888888888889,-0.37944444444444436,0.0016666666666666668,0.3811111111111111,0.3794444444444445,0.5427777777777778,0.6375,0.09472222222222215
73,36,1800,1800,1800,31e37d8e31c00cec32684d84ca2ce2ba4b6d97dcad155b7648fae5340897ebe1,135,1665,1799,1,1187,613,1124,676,0.075,0.6594444444444445,0.5844444444444445,0.9994444444444445,0.6244444444444445,-0.375,0.0005555555555555556,0.37555555555555553,0.375,0.5372222222222223,0.6419444444444444,0.10472222222222216
74,36,1800,1800,1800,b5ff23739d6120ca671c51091e75a27ada036e5a11872e488af44ae25c80fbfb,146,1654,1798,2,1156,644,1100,700,0.0811111111111111,0.6422222222222222,0.5611111111111111,0.9988888888888889,0.6111111111111112,-0.3877777777777778,0.0011111111111111111,0.3888888888888889,0.3877777777777778,0.54,0.6266666666666667,0.08666666666666667
75,36,1800,1800,1800,645855be512f7c06892f9be66c62e74bc1d9560cb00c8011dcecb19752ff51e0,146,1654,1799,1,1170,630,1102,698,0.0811111111111111,0.65,0.5688888888888889,0.9994444444444445,0.6122222222222222,-0.38722222222222225,0.0005555555555555556,0.3877777777777778,0.38722222222222225,0.5402777777777777,0.6311111111111112,0.09083333333333343
76,36,1800,1800,1800,ce7e5c44943c9b7a667f016a1fa183baef351ed86c8bd55db8534a407d44bab0,140,1660,1800,0,1185,615,1124,676,0.07777777777777778,0.6583333333333333,0.5805555555555555,1.0,0.6244444444444445,-0.37555555555555553,0.0,0.37555555555555553,0.37555555555555553,0.5388888888888889,0.6413888888888889,0.10250000000000004
77,36,1800,1800,1800,28c0803530d9d04cc3db904f630b9217165afd262c83f92222405e6758cdc2a1,148,1652,1799,1,1186,614,1132,668,0.08222222222222222,0.6588888888888889,0.5766666666666667,0.9994444444444445,0.6288888888888889,-0.3705555555555555,0.0005555555555555556,0.3711111111111111,0.3705555555555556,0.5408333333333334,0.643888888888889,0.10305555555555557
78,36,1800,1800,1800,2bf6288b3be9259b236fc7ddbf274ba8f30c2b7238f80b1b99daf0f33f2ebb41,143,1657,1799,1,1174,626,1099,701,0.07944444444444444,0.6522222222222223,0.5727777777777778,0.9994444444444445,0.6105555555555555,-0.38888888888888895,0.0005555555555555556,0.3894444444444444,0.3888888888888889,0.5394444444444445,0.6313888888888889,0.09194444444444438
79,36,1800,1800,1800,7e44f97b6ee82e3aa0702ed6e145bfea39eff63b9db658ed237154673a104d47,146,1654,1799,1,1164,636,1116,684,0.0811111111111111,0.6466666666666666,0.5655555555555555,0.9994444444444445,0.62,-0.3794444444444445,0.0005555555555555556,0.38,0.3794444444444445,0.5402777777777777,0.6333333333333333,0.09305555555555556
80,36,1800,1800,1800,ce7271042cdf9dc45d7f689095f6f26125e10b5237db06e19f539cb7906ceb7c,146,1654,1800,0,1149,651,1126,674,0.0811111111111111,0.6383333333333333,0.5572222222222222,1.0,0.6255555555555555,-0.37444444444444447,0.0,0.37444444444444447,0.37444444444444447,0.5405555555555556,0.6319444444444444,0.09138888888888885
81,36,1800,1800,1800,7e9651b49fea02d4ffec65887b407102691da9e54096415f88e308ad221ad9a6,119,1681,1797,3,1171,629,1098,702,0.0661111111111111,0.6505555555555556,0.5844444444444444,0.9983333333333333,0.61,-0.3883333333333333,0.0016666666666666668,0.39,0.38833333333333336,0.5322222222222222,0.6302777777777777,0.09805555555555556
82,36,1800,1800,1800,91787070b6fc6de85aea99482f17d3e6119ae1cfa8cfea81b2ce3a14615b2a02,142,1658,1800,0,1176,624,1123,677,0.07888888888888888,0.6533333333333333,0.5744444444444444,1.0,0.6238888888888889,-0.37611111111111106,0.0,0.3761111111111111,0.3761111111111111,0.5394444444444444,0.6386111111111111,0.09916666666666674
83,36,1800,1800,1800,7de3fe4897c35b5d3196be880b6f3f80e7113c6f6aee006252b69219ae5a4e0c,136,1664,1800,0,1181,619,1094,706,0.07555555555555556,0.6561111111111111,0.5805555555555555,1.0,0.6077777777777778,-0.39222222222222225,0.0,0.39222222222222225,0.39222222222222225,0.5377777777777778,0.6319444444444444,0.09416666666666662
84,36,1800,1800,1800,71a9f0c00d0449b76b43d7e4ac84af414e85c8445e96e0339a0495cc66b31bd1,165,1635,1800,0,1167,633,1128,672,0.09166666666666666,0.6483333333333333,0.5566666666666666,1.0,0.6266666666666667,-0.3733333333333333,0.0,0.37333333333333335,0.37333333333333335,0.5458333333333333,0.6375,0.09166666666666667
85,36,1800,1800,1800,e3841c38c910ceb2893614ac8305221fb8c074c10628d8eeae49e54a06d69663,135,1665,1798,2,1183,617,1100,700,0.075,0.6572222222222223,0.5822222222222223,0.9988888888888889,0.6111111111111112,-0.3877777777777778,0.0011111111111111111,0.3888888888888889,0.3877777777777778,0.5369444444444444,0.6341666666666668,0.09722222222222232
86,36,1800,1800,1800,1f36617a4f594ab7eab900cb6601083a863ef31b45814413b566f02aac1bf8c1,138,1662,1800,0,1165,635,1133,667,0.07666666666666666,0.6472222222222223,0.5705555555555556,1.0,0.6294444444444445,-0.3705555555555555,0.0,0.3705555555555556,0.3705555555555556,0.5383333333333333,0.6383333333333334,0.10000000000000009
87,36,1800,1800,1800,9e2a37009d35aa9df057215eb84420ec1edadc1a3f6c0266acfd58a99c3dca54,146,1654,1799,1,1207,593,1082,718,0.0811111111111111,0.6705555555555556,0.5894444444444444,0.9994444444444445,0.6011111111111112,-0.3983333333333333,0.0005555555555555556,0.3988888888888889,0.3983333333333334,0.5402777777777777,0.6358333333333334,0.09555555555555562
88,36,1800,1800,1800,caf8a8e89cfa1b194e96b3d55e1ff50a83a38590e03d8e487d897e80c1b247f6,135,1665,1799,1,1165,635,1106,694,0.075,0.6472222222222223,0.5722222222222223,0.9994444444444445,0.6144444444444445,-0.385,0.0005555555555555556,0.38555555555555554,0.385,0.5372222222222223,0.6308333333333334,0.09361111111111109
89,36,1800,1800,1800,100b87d80c9a60eb493955eb986423196a41bb5d264cfc9516d6172198c8bc6a,138,1662,1799,1,1192,608,1120,680,0.07666666666666666,0.6622222222222223,0.5855555555555556,0.9994444444444445,0.6222222222222222,-0.37722222222222224,0.0005555555555555556,0.37777777777777777,0.37722222222222224,0.5380555555555555,0.6422222222222222,0.10416666666666674
90,36,1800,1800,1800,b17d26848579c6687fcea8ccd3072c4e976df12408537bba1ab6ec03ce54e937,139,1661,1796,4,1179,621,1087,713,0.07722222222222222,0.655,0.5777777777777778,0.9977777777777778,0.6038888888888889,-0.39388888888888884,0.0022222222222222222,0.39611111111111114,0.3938888888888889,0.5375,0.6294444444444445,0.0919444444444445
91,36,1800,1800,1800,fd851fb056d8217c96d5c815eb7114bebe90aa791a9b47d19f9aab2706c7136f,151,1649,1800,0,1176,624,1123,677,0.08388888888888889,0.6533333333333333,0.5694444444444444,1.0,0.6238888888888889,-0.37611111111111106,0.0,0.3761111111111111,0.3761111111111111,0.5419444444444445,0.6386111111111111,0.09666666666666668
92,36,1800,1800,1800,6458231e2f65a853e744f2c536f0de14cbaa268335cda837ff5eaec6b02f1cd1,124,1676,1797,3,1185,615,1100,700,0.06888888888888889,0.6583333333333333,0.5894444444444444,0.9983333333333333,0.6111111111111112,-0.38722222222222213,0.0016666666666666668,0.3888888888888889,0.38722222222222225,0.533611111111111,0.6347222222222222,0.10111111111111115
93,36,1800,1800,1800,26ea1d1a08bdfc75577ce5dbc96c6c4338567dd2a879ba614b53eb15b6f9c61c,139,1661,1800,0,1152,648,1103,697,0.07722222222222222,0.64,0.5627777777777778,1.0,0.6127777777777778,-0.38722222222222225,0.0,0.38722222222222225,0.38722222222222225,0.5386111111111112,0.6263888888888889,0.08777777777777773
94,36,1800,1800,1800,5bc952ce4b19bdb23ff28cdb27a58a79449ca9e14daa2806608753162e196881,141,1659,1799,1,1171,629,1095,705,0.07833333333333334,0.6505555555555556,0.5722222222222222,0.9994444444444445,0.6083333333333333,-0.3911111111111112,0.0005555555555555556,0.39166666666666666,0.39111111111111113,0.5388888888888889,0.6294444444444445,0.09055555555555561
95,36,1800,1800,1800,a8fd3ec8ea84e8e26744230b1ee73886020d246c670acd3e2e7c594c2931776b,146,1654,1799,1,1156,644,1114,686,0.0811111111111111,0.6422222222222222,0.5611111111111111,0.9994444444444445,0.6188888888888889,-0.38055555555555554,0.0005555555555555556,0.3811111111111111,0.3805555555555556,0.5402777777777777,0.6305555555555555,0.09027777777777779
96,36,1800,1800,1800,ce84f7313446c4f027bd373bd8a131095ce49d0f044bc75c4549a153f2c73e9d,147,1653,1799,1,1156,644,1111,689,0.08166666666666667,0.6422222222222222,0.5605555555555556,0.9994444444444445,0.6172222222222222,-0.38222222222222224,0.0005555555555555556,0.3827777777777778,0.38222222222222224,0.5405555555555556,0.6297222222222223,0.08916666666666673
97,36,1800,1800,1800,6198c9cbb62e92c2f218d6d385f8c1d3b3117140aa1330f52f93ece9ce1ae3b9,153,1647,1800,0,1198,602,1105,695,0.085,0.6655555555555556,0.5805555555555556,1.0,0.6138888888888889,-0.38611111111111107,0.0,0.3861111111111111,0.3861111111111111,0.5425,0.6397222222222223,0.09722222222222232
98,36,1800,1800,1800,357454a62ada252c7e834b0929753375cc3f2eca2776fbed0217927c88d28f18,144,1656,1799,1,1182,618,1121,679,0.08,0.6566666666666666,0.5766666666666667,0.9994444444444445,0.6227777777777778,-0.3766666666666667,0.0005555555555555556,0.37722222222222224,0.3766666666666667,0.5397222222222222,0.6397222222222222,0.09999999999999998
99,36,1800,1800,1800,c4b5f97fc5a456bf9f8a5f1b8eab0a6f212bf310ab7e34eae57615b7330cc6f8,125,1675,1799,1,1152,648,1134,666,0.06944444444444445,0.64,0.5705555555555556,0.9994444444444445,0.63,-0.36944444444444446,0.0005555555555555556,0.37,0.36944444444444446,0.5344444444444445,0.635,0.10055555555555551
100,36,1800,1800,1800,a8858f564b30799bc42c161a611cadf99c97394f3c5696908358bc731d1988c7,155,1645,1800,0,1177,623,1115,685,0.08611111111111111,0.6538888888888889,0.5677777777777777,1.0,0.6194444444444445,-0.38055555555555554,0.0,0.38055555555555554,0.38055555555555554,0.5430555555555555,0.6366666666666667,0.0936111111111112
101,36,1800,1800,1800,85f3dc6bf17f4b730b2257d2a7b0600bc7d5a3992db398e9199439c6a199ead8,154,1646,1800,0,1159,641,1124,676,0.08555555555555555,0.6438888888888888,0.5583333333333333,1.0,0.6244444444444445,-0.37555555555555553,0.0,0.37555555555555553,0.37555555555555553,0.5427777777777778,0.6341666666666667,0.09138888888888885
102,36,1800,1800,1800,aee2e54276366a0e67f661e5646c544f0597144bfb26e7a4435fd1c4a84597f0,144,1656,1799,1,1149,651,1115,685,0.08,0.6383333333333333,0.5583333333333333,0.9994444444444445,0.6194444444444445,-0.38,0.0005555555555555556,0.38055555555555554,0.38,0.5397222222222222,0.6288888888888888,0.08916666666666662
103,36,1800,1800,1800,37a5912ab3001ca187018430893c701f473f4de093ab21449b2f7aee398c4dc4,146,1654,1799,1,1189,611,1116,684,0.0811111111111111,0.6605555555555556,0.5794444444444444,0.9994444444444445,0.62,-0.3794444444444445,0.0005555555555555556,0.38,0.3794444444444445,0.5402777777777777,0.6402777777777777,0.09999999999999998
104,36,1800,1800,1800,2101b4290b16a20bcb7433a293df252674d516a2a3bbbda961f012e0858dce60,137,1663,1799,1,1139,661,1108,692,0.07611111111111112,0.6327777777777778,0.5566666666666666,0.9994444444444445,0.6155555555555555,-0.38388888888888895,0.0005555555555555556,0.3844444444444444,0.3838888888888889,0.5377777777777778,0.6241666666666666,0.08638888888888885
105,36,1800,1800,1800,845083e7a53b119cce5dcfe1c67c15ccdf81dde7cfe1779e1d6cfc3fa82b2569,141,1659,1799,1,1173,627,1130,670,0.07833333333333334,0.6516666666666666,0.5733333333333333,0.9994444444444445,0.6277777777777778,-0.3716666666666667,0.0005555555555555556,0.37222222222222223,0.3716666666666667,0.5388888888888889,0.6397222222222222,0.10083333333333333
106,36,1800,1800,1800,3f952c5b5c73e8bc510d5204abf0d1654ca62965473e036891d61481f413d9bd,135,1665,1798,2,1152,648,1141,659,0.075,0.64,0.5650000000000001,0.9988888888888889,0.6338888888888888,-0.3650000000000001,0.0011111111111111111,0.3661111111111111,0.365,0.5369444444444444,0.6369444444444444,0.09999999999999998
107,36,1800,1800,1800,a2735958e4ea27170c0959330c068e44ccb6108bce9430839c4dbe9b8ca95086,144,1656,1798,2,1193,607,1094,706,0.08,0.6627777777777778,0.5827777777777778,0.9988888888888889,0.6077777777777778,-0.3911111111111112,0.0011111111111111111,0.39222222222222225,0.39111111111111113,0.5394444444444445,0.6352777777777778,0.09583333333333333
108,36,1800,1800,1800,bdc692829428ae2da311a4e07e014e673b8d3d3a5ed74e96909cf171d403702d,150,1650,1800,0,1183,617,1111,689,0.08333333333333333,0.6572222222222223,0.5738888888888889,1.0,0.6172222222222222,-0.3827777777777778,0.0,0.3827777777777778,0.3827777777777778,0.5416666666666666,0.6372222222222222,0.09555555555555562
109,36,1800,1800,1800,81663e91ccce051ba77919801cbe4584d94bbb1403e08f26b19889fe570ce122,146,1654,1799,1,1157,643,1134,666,0.0811111111111111,0.6427777777777778,0.5616666666666666,0.9994444444444445,0.63,-0.36944444444444446,0.0005555555555555556,0.37,0.36944444444444446,0.5402777777777777,0.6363888888888889,0.09611111111111115
110,36,1800,1800,1800,a7c2dfbb62caec565ba89307328c17bd892e24265dc18ce3f248dc4367b77309,140,1660,1799,1,1175,625,1102,698,0.07777777777777778,0.6527777777777778,0.575,0.9994444444444445,0.6122222222222222,-0.38722222222222225,0.0005555555555555556,0.3877777777777778,0.38722222222222225,0.5386111111111112,0.6325000000000001,0.09388888888888891
111,36,1800,1800,1800,aa92df3e8dae234a53e0fe95c1914be994b2d8ff3f0e57751568ae7f68b66423,148,1652,1798,2,1155,645,1125,675,0.08222222222222222,0.6416666666666667,0.5594444444444445,0.9988888888888889,0.625,-0.37388888888888894,0.0011111111111111111,0.375,0.3738888888888889,0.5405555555555556,0.6333333333333333,0.09277777777777774
112,36,1800,1800,1800,8b97603eafec8bda658dbb812a8969530305d63b75ec51561458a7b2dd982dc0,146,1654,1797,3,1172,628,1114,686,0.0811111111111111,0.6511111111111111,0.57,0.9983333333333333,0.6188888888888889,-0.37944444444444436,0.0016666666666666668,0.3811111111111111,0.3794444444444445,0.5397222222222222,0.635,0.0952777777777778
113,36,1800,1800,1800,cb8b7ca3b30c792d192e58631934d2bdd77bb78870da926f6705491779bf2e92,136,1664,1799,1,1174,626,1126,674,0.07555555555555556,0.6522222222222223,0.5766666666666667,0.9994444444444445,0.6255555555555555,-0.37388888888888894,0.0005555555555555556,0.37444444444444447,0.37388888888888894,0.5375,0.6388888888888888,0.10138888888888886
114,36,1800,1800,1800,6d1525abdae509e5d9f37b40503e5d41bab98631655960768e8ed9b778c34e13,140,1660,1800,0,1182,618,1101,699,0.07777777777777778,0.6566666666666666,0.5788888888888888,1.0,0.6116666666666667,-0.3883333333333333,0.0,0.3883333333333333,0.3883333333333333,0.5388888888888889,0.6341666666666667,0.0952777777777778
115,36,1800,1800,1800,d46fa3586b45ba2f70bf72a9596d03605588296151634b398f18d1734474bc70,131,1669,1799,1,1136,664,1134,666,0.07277777777777777,0.6311111111111111,0.5583333333333333,0.9994444444444445,0.63,-0.36944444444444446,0.0005555555555555556,0.37,0.36944444444444446,0.5361111111111111,0.6305555555555555,0.09444444444444444
116,36,1800,1800,1800,24c1b9cbda06791bc631e15cbcedb98ebcc85becb7a463e82b4973be9c33a5f3,144,1656,1800,0,1181,619,1133,667,0.08,0.6561111111111111,0.5761111111111111,1.0,0.6294444444444445,-0.3705555555555555,0.0,0.3705555555555556,0.3705555555555556,0.54,0.6427777777777778,0.10277777777777775
117,36,1800,1800,1800,bf14fb7edeaa885103f2a2426de272dea44bdea5d65382e22673937a7abeab90,151,1649,1799,1,1150,650,1115,685,0.08388888888888889,0.6388888888888888,0.5549999999999999,0.9994444444444445,0.6194444444444445,-0.38,0.0005555555555555556,0.38055555555555554,0.38,0.5416666666666666,0.6291666666666667,0.08750000000000002
118,36,1800,1800,1800,3b4ac5ad93c66a852cc5f80560957df904606f695b1fbab57ba93ba8b1c53f00,129,1671,1799,1,1174,626,1112,688,0.07166666666666667,0.6522222222222223,0.5805555555555556,0.9994444444444445,0.6177777777777778,-0.3816666666666667,0.0005555555555555556,0.38222222222222224,0.3816666666666667,0.5355555555555556,0.635,0.09944444444444445
119,36,1800,1800,1800,2c52a9f53096f07a75870bcb5f38f2ea93c01619db388e8b738f2822dd1a4803,122,1678,1799,1,1168,632,1115,685,0.06777777777777778,0.6488888888888888,0.581111111111111,0.9994444444444445,0.6194444444444445,-0.38,0.0005555555555555556,0.38055555555555554,0.38,0.5336111111111111,0.6341666666666667,0.10055555555555551
120,36,1800,1800,1800,f2673f684cac183f5c792183330bae6188cb296de350e48aa1e8c2d2ed2ab7e6,137,1663,1798,2,1165,635,1141,659,0.07611111111111112,0.6472222222222223,0.5711111111111111,0.9988888888888889,0.6338888888888888,-0.3650000000000001,0.0011111111111111111,0.3661111111111111,0.365,0.5375,0.6405555555555555,0.10305555555555557
121,36,1800,1800,1800,bb636fff03b1c325e47e43c7dad9e1985d942deadf09530b7d859ce63b8026ed,156,1644,1800,0,1159,641,1128,672,0.08666666666666667,0.6438888888888888,0.5572222222222222,1.0,0.6266666666666667,-0.3733333333333333,0.0,0.37333333333333335,0.37333333333333335,0.5433333333333333,0.6352777777777778,0.0919444444444445
122,36,1800,1800,1800,f4ea4b7a88608f99dac4ef893642ba06f9deb4cdabb108b9f364dec02f48dadf,137,1663,1800,0,1169,631,1118,682,0.07611111111111112,0.6494444444444445,0.5733333333333334,1.0,0.6211111111111111,-0.37888888888888894,0.0,0.3788888888888889,0.3788888888888889,0.5380555555555555,0.6352777777777778,0.09722222222222232
123,36,1800,1800,1800,3d8d088d54cf5f800a49dacc2ab2d0271489a0ffa345e2a67a192fe4addbae84,146,1654,1800,0,1166,634,1132,668,0.0811111111111111,0.6477777777777778,0.5666666666666667,1.0,0.6288888888888889,-0.37111111111111106,0.0,0.3711111111111111,0.3711111111111111,0.5405555555555556,0.6383333333333334,0.09777777777777785
124,36,1800,1800,1800,ccc78d67c9508ec52f7af0c86900647b1797b23807959af1831dc2b3837d002f,146,1654,1798,2,1143,657,1120,680,0.0811111111111111,0.635,0.5538888888888889,0.9988888888888889,0.6222222222222222,-0.3766666666666667,0.0011111111111111111,0.37777777777777777,0.37666666666666665,0.54,0.6286111111111111,0.08861111111111108
125,36,1800,1800,1800,9c49d597ed4f69bd7ef7a73b684b4684bcb8a08c9e069181ca9d5a7e58aac8a5,142,1658,1798,2,1198,602,1120,680,0.07888888888888888,0.6655555555555556,0.5866666666666667,0.9988888888888889,0.6222222222222222,-0.3766666666666667,0.0011111111111111111,0.37777777777777777,0.37666666666666665,0.5388888888888889,0.643888888888889,0.1050000000000001
126,36,1800,1800,1800,57eb7ce7088dc344baff6be363f35854e9d40f0fc12426a0435a816593c2e94e,150,1650,1799,1,1186,614,1117,683,0.08333333333333333,0.6588888888888889,0.5755555555555555,0.9994444444444445,0.6205555555555555,-0.37888888888888894,0.0005555555555555556,0.3794444444444444,0.3788888888888889,0.5413888888888889,0.6397222222222222,0.09833333333333327
127,36,1800,1800,1800,9e1c2da898d5a9a4a8f6df3ded7bcbac09fbfe4bcfe1825618872524439a4f8e,139,1661,1799,1,1172,628,1105,695,0.07722222222222222,0.6511111111111111,0.5738888888888889,0.9994444444444445,0.6138888888888889,-0.38555555555555554,0.0005555555555555556,0.3861111111111111,0.3855555555555556,0.5383333333333333,0.6325000000000001,0.09416666666666673
128,36,1800,1800,1800,69f14533f6936fb561b656f4b8405b23c41f37a26c8272392473da30e62630ce,164,1636,1798,2,1191,609,1108,692,0.09111111111111111,0.6616666666666666,0.5705555555555555,0.9988888888888889,0.6155555555555555,-0.3833333333333334,0.0011111111111111111,0.3844444444444444,0.3833333333333333,0.545,0.638611111111111,0.09361111111111098
129,36,1800,1800,1800,ff15dc630f908f8763d08e89df6eff016268cb6afdcb5987cbe64d2ed552a269,142,1658,1799,1,1158,642,1123,677,0.07888888888888888,0.6433333333333333,0.5644444444444444,0.9994444444444445,0.6238888888888889,-0.37555555555555553,0.0005555555555555556,0.3761111111111111,0.3755555555555556,0.5391666666666667,0.6336111111111111,0.09444444444444444
130,36,1800,1800,1800,a8aa566c5cc1b73847028f1815a5066cdee5ea5f3b2852dba866d4b9048acede,148,1652,1800,0,1166,634,1111,689,0.08222222222222222,0.6477777777777778,0.5655555555555556,1.0,0.6172222222222222,-0.3827777777777778,0.0,0.3827777777777778,0.3827777777777778,0.5411111111111111,0.6325000000000001,0.09138888888888896
131,36,1800,1800,1800,8099e01b3849dd4b8bf4cf0c3ae591a36e63b7a889d9806c8de73810572f2f4a,143,1657,1800,0,1185,615,1125,675,0.07944444444444444,0.6583333333333333,0.5788888888888889,1.0,0.625,-0.375,0.0,0.375,0.375,0.5397222222222222,0.6416666666666666,0.1019444444444444
132,36,1800,1800,1800,15b3e513775ba38a3b8266d3c8ddb9ca7b7dfd3a85e9eab61541dc69399f0e21,160,1640,1799,1,1194,606,1134,666,0.08888888888888889,0.6633333333333333,0.5744444444444444,0.9994444444444445,0.63,-0.36944444444444446,0.0005555555555555556,0.37,0.36944444444444446,0.5441666666666667,0.6466666666666667,0.10250000000000004
133,36,1800,1800,1800,9fd8aa4c602b750dc3d9e33f07791e05f04c539dc097b3ad31ff95ed14ee6fc3,166,1634,1799,1,1196,604,1100,700,0.09222222222222222,0.6644444444444444,0.5722222222222222,0.9994444444444445,0.6111111111111112,-0.3883333333333333,0.0005555555555555556,0.3888888888888889,0.38833333333333336,0.5458333333333334,0.6377777777777778,0.09194444444444438
134,36,1800,1800,1800,974c29cb637709059cc97d3677e2314d18aecc69ce8d04a0a1a4b4edc8431294,136,1664,1800,0,1184,616,1107,693,0.07555555555555556,0.6577777777777778,0.5822222222222222,1.0,0.615,-0.385,0.0,0.385,0.385,0.5377777777777778,0.6363888888888889,0.0986111111111111
