simulation_unit_id,planned_decision_id,decision_class,external_optimizer_seed,background_realization_id,truth_state,evidence_plane,gap_quality_regime,input_state,materialization_status,decision_status,valid_models,n_samples,red_noise_alpha,qpp_fraction,true_period_s,truth_usage,rule_feature_usage,truth_join_status
F3BBG_N015_A0_Q001_R065:POS:PRIMARY,F3B2D000060,BASELINE,0,F3BBG_N015_A0_Q001_R065,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,55.95657185040505,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R067:NULL:PRIMARY,F3B2D000061,BASELINE,0,F3BBG_N015_A0_Q001_R067,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R067:POS:PRIMARY,F3B2D000062,BASELINE,0,F3BBG_N015_A0_Q001_R067,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,50.83090404156926,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R070:NULL:PRIMARY,F3B2D000063,BASELINE,0,F3BBG_N015_A0_Q001_R070,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R070:POS:PRIMARY,F3B2D000064,BASELINE,0,F3BBG_N015_A0_Q001_R070,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,91.61039020381038,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R071:NULL:PRIMARY,F3B2D000065,BASELINE,0,F3BBG_N015_A0_Q001_R071,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R071:POS:PRIMARY,F3B2D000066,BASELINE,0,F3BBG_N015_A0_Q001_R071,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,53.2899879764529,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R072:NULL:PRIMARY,F3B2D000067,BASELINE,0,F3BBG_N015_A0_Q001_R072,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R072:POS:PRIMARY,F3B2D000068,BASELINE,0,F3BBG_N015_A0_Q001_R072,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,53.70995574277373,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R073:NULL:PRIMARY,F3B2D000069,BASELINE,0,F3BBG_N015_A0_Q001_R073,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R073:POS:PRIMARY,F3B2D000070,BASELINE,0,F3BBG_N015_A0_Q001_R073,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,92.19089948014056,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R074:NULL:PRIMARY,F3B2D000071,BASELINE,0,F3BBG_N015_A0_Q001_R074,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R074:POS:PRIMARY,F3B2D000072,BASELINE,0,F3BBG_N015_A0_Q001_R074,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,58.29719165412184,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R076:NULL:PRIMARY,F3B2D000073,BASELINE,0,F3BBG_N015_A0_Q001_R076,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R076:POS:PRIMARY,F3B2D000074,BASELINE,0,F3BBG_N015_A0_Q001_R076,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,41.163869225467685,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R077:NULL:PRIMARY,F3B2D000075,BASELINE,0,F3BBG_N015_A0_Q001_R077,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R077:POS:PRIMARY,F3B2D000076,BASELINE,0,F3BBG_N015_A0_Q001_R077,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,51.28537593477803,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R079:NULL:PRIMARY,F3B2D000077,BASELINE,0,F3BBG_N015_A0_Q001_R079,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R079:POS:PRIMARY,F3B2D000078,BASELINE,0,F3BBG_N015_A0_Q001_R079,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,49.409723986360106,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R080:NULL:PRIMARY,F3B2D000079,BASELINE,0,F3BBG_N015_A0_Q001_R080,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R080:POS:PRIMARY,F3B2D000080,BASELINE,0,F3BBG_N015_A0_Q001_R080,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,90.86375726128098,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R082:NULL:PRIMARY,F3B2D000081,BASELINE,0,F3BBG_N015_A0_Q001_R082,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R082:POS:PRIMARY,F3B2D000082,BASELINE,0,F3BBG_N015_A0_Q001_R082,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,45.034191899065576,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R084:NULL:PRIMARY,F3B2D000083,BASELINE,0,F3BBG_N015_A0_Q001_R084,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R084:POS:PRIMARY,F3B2D000084,BASELINE,0,F3BBG_N015_A0_Q001_R084,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,67.89185208367938,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R087:NULL:PRIMARY,F3B2D000085,BASELINE,0,F3BBG_N015_A0_Q001_R087,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R087:POS:PRIMARY,F3B2D000086,BASELINE,0,F3BBG_N015_A0_Q001_R087,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,50.030217821149975,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R092:NULL:PRIMARY,F3B2D000087,BASELINE,0,F3BBG_N015_A0_Q001_R092,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R092:POS:PRIMARY,F3B2D000088,BASELINE,0,F3BBG_N015_A0_Q001_R092,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,91.77164769467392,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R093:NULL:PRIMARY,F3B2D000089,BASELINE,0,F3BBG_N015_A0_Q001_R093,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R093:POS:PRIMARY,F3B2D000090,BASELINE,0,F3BBG_N015_A0_Q001_R093,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,45.94184137291509,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R094:NULL:PRIMARY,F3B2D000091,BASELINE,0,F3BBG_N015_A0_Q001_R094,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R094:POS:PRIMARY,F3B2D000092,BASELINE,0,F3BBG_N015_A0_Q001_R094,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,53.18503533298281,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R097:NULL:PRIMARY,F3B2D000093,BASELINE,0,F3BBG_N015_A0_Q001_R097,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R097:POS:PRIMARY,F3B2D000094,BASELINE,0,F3BBG_N015_A0_Q001_R097,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,83.82565504819823,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R098:NULL:PRIMARY,F3B2D000095,BASELINE,0,F3BBG_N015_A0_Q001_R098,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R098:POS:PRIMARY,F3B2D000096,BASELINE,0,F3BBG_N015_A0_Q001_R098,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,77.04124773857738,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R099:NULL:PRIMARY,F3B2D000097,BASELINE,0,F3BBG_N015_A0_Q001_R099,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R099:POS:PRIMARY,F3B2D000098,BASELINE,0,F3BBG_N015_A0_Q001_R099,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,57.42785840383382,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R100:NULL:PRIMARY,F3B2D000099,BASELINE,0,F3BBG_N015_A0_Q001_R100,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q001_R100:POS:PRIMARY,F3B2D000100,BASELINE,0,F3BBG_N015_A0_Q001_R100,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.01,58.56509308503296,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R001:NULL:PRIMARY,F3B2D000101,BASELINE,0,F3BBG_N015_A0_Q002_R001,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R001:POS:PRIMARY,F3B2D000102,BASELINE,0,F3BBG_N015_A0_Q002_R001,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,41.15045150610313,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R005:NULL:PRIMARY,F3B2D000103,BASELINE,0,F3BBG_N015_A0_Q002_R005,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R005:POS:PRIMARY,F3B2D000104,BASELINE,0,F3BBG_N015_A0_Q002_R005,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,73.6964287874122,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R011:NULL:PRIMARY,F3B2D000105,BASELINE,0,F3BBG_N015_A0_Q002_R011,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R011:POS:PRIMARY,F3B2D000106,BASELINE,0,F3BBG_N015_A0_Q002_R011,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,54.87506898355003,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R012:NULL:PRIMARY,F3B2D000107,BASELINE,0,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R012:POS:PRIMARY,F3B2D000108,BASELINE,0,F3BBG_N015_A0_Q002_R012,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,46.524157797524964,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R013:NULL:PRIMARY,F3B2D000109,BASELINE,0,F3BBG_N015_A0_Q002_R013,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R013:POS:PRIMARY,F3B2D000110,BASELINE,0,F3BBG_N015_A0_Q002_R013,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,63.25925618527218,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R014:NULL:PRIMARY,F3B2D000111,BASELINE,0,F3BBG_N015_A0_Q002_R014,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R014:POS:PRIMARY,F3B2D000112,BASELINE,0,F3BBG_N015_A0_Q002_R014,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,45.087818479520635,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R015:NULL:PRIMARY,F3B2D000113,BASELINE,0,F3BBG_N015_A0_Q002_R015,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R015:POS:PRIMARY,F3B2D000114,BASELINE,0,F3BBG_N015_A0_Q002_R015,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,57.88318282593314,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R017:NULL:PRIMARY,F3B2D000115,BASELINE,0,F3BBG_N015_A0_Q002_R017,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R017:POS:PRIMARY,F3B2D000116,BASELINE,0,F3BBG_N015_A0_Q002_R017,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,72.71966221806619,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R018:NULL:PRIMARY,F3B2D000117,BASELINE,0,F3BBG_N015_A0_Q002_R018,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N015_A0_Q002_R018:POS:PRIMARY,F3B2D000118,BASELINE,0,F3BBG_N015_A0_Q002_R018,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,15,0.0,0.02,74.81753782408516,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
