planned_decision_id,decision_order,decision_class,simulation_unit_id,external_optimizer_seed,payload_logical_sha256,n_samples,mean_dt_external_s,median_dt_external_s,afino_dt_m0_s,afino_dt_m1_s,afino_dt_m2_s,mean_dt_match_m0,mean_dt_match_m1,mean_dt_match_m2,mean_dt_contract_match,positive_fftfreq_bin_count_external,rfftfreq_positive_bin_count_external,afino_positive_bin_count_m0,afino_positive_bin_count_m1,afino_positive_bin_count_m2,positive_fftfreq_match_m0,positive_fftfreq_match_m1,positive_fftfreq_match_m2,positive_fftfreq_contract_match,legacy_rfftfreq_match_m0,legacy_rfftfreq_match_m1,legacy_rfftfreq_match_m2
F3B5_HO_D2231,2231,BASELINE,F3BBG_N060_A1_Q002_R038:NULL:PRIMARY,0,6b28afc2965768c37a17436b26e0f6cbaf5256e4a96ba8d209c72039ceabca4b,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2232,2232,BASELINE,F3BBG_N060_A1_Q002_R038:POS:PRIMARY,0,3b4490ebdfc8db3793b3b90c109c89c67c46f157775154ad9643f451815d787e,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2233,2233,BASELINE,F3BBG_N060_A1_Q002_R040:NULL:PRIMARY,0,35f8f7b9d97f18cd11a05b332996b62a244742d96e6fd00a280a797c6fb1a830,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2234,2234,BASELINE,F3BBG_N060_A1_Q002_R040:POS:PRIMARY,0,21ff05d154c83fece0afae4d660565664689c539957293aa78425c0a02d2b180,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2235,2235,BASELINE,F3BBG_N060_A1_Q002_R041:NULL:PRIMARY,0,4745fc51cdce33ebe92cc8b20c4ad3770852075afb145b6bc25852bbfb73f33e,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2236,2236,BASELINE,F3BBG_N060_A1_Q002_R041:POS:PRIMARY,0,eb3d5c85cd9fe07dfda0a6130ac59700e361baf21604b03d491a9a5870703de8,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2237,2237,BASELINE,F3BBG_N060_A1_Q002_R043:NULL:PRIMARY,0,e26ebbbdad51550761d2c0aa6e0c707dfdbaa43f79d24a7209d8e65a8b46df63,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2238,2238,BASELINE,F3BBG_N060_A1_Q002_R043:POS:PRIMARY,0,b9b778f17bbaf6e331b52494eba82b131c0e7c9a22c250a96179e1822da8e522,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2239,2239,BASELINE,F3BBG_N060_A1_Q002_R046:NULL:PRIMARY,0,ae65658e1a81ce29753dd6aaba7c1a00517df779ca18625845b8abf723e7a943,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2240,2240,BASELINE,F3BBG_N060_A1_Q002_R046:POS:PRIMARY,0,d74a1f1bf9423b2d6615a0e4d73ed51dd7ac3d3fb03957929ebdbd0672240011,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2241,2241,BASELINE,F3BBG_N060_A1_Q002_R047:NULL:PRIMARY,0,462fa0e17f19d29d36755ccefc8e77d56fdf9bd44bdbace1358f2ef6fe938dd8,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2242,2242,BASELINE,F3BBG_N060_A1_Q002_R047:POS:PRIMARY,0,948383a7ee1a8f70478882513129707bd0d8feffd5f1d4f412c5f6a579d640aa,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2243,2243,BASELINE,F3BBG_N060_A1_Q002_R050:NULL:PRIMARY,0,05fc8583f8c249d0944a09abf93070d83839e10cbecfbe4633ae58e38a438b3d,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2244,2244,BASELINE,F3BBG_N060_A1_Q002_R050:POS:PRIMARY,0,fb7cdfb818c9db028dbb27cbeb2751b68f4d0b97cd9e5203fcd44012285787d7,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2245,2245,BASELINE,F3BBG_N060_A1_Q002_R051:NULL:PRIMARY,0,23b7ca7136697f122ea29fe52e8f7c1604520f989205e8452b9db0b53c38ecb3,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2246,2246,BASELINE,F3BBG_N060_A1_Q002_R051:POS:PRIMARY,0,ceb9b31bbea8102b7789096c44e0cc8b855cb603d6167d7a681dfbb544288b12,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2247,2247,BASELINE,F3BBG_N060_A1_Q002_R052:NULL:PRIMARY,0,5fb4f23617b5c3d34d23e254da25905189fb11065159ab77d88893e8a7412198,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2248,2248,BASELINE,F3BBG_N060_A1_Q002_R052:POS:PRIMARY,0,1b4d5f643020995f55900a12c4f0cc17ef63107d2f201ca051976a8078c9429d,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2249,2249,BASELINE,F3BBG_N060_A1_Q002_R053:NULL:PRIMARY,0,06b4e905965b5a5e4a46d77b4e3da2db58ba915242ae91a2764b0749280b8172,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2250,2250,BASELINE,F3BBG_N060_A1_Q002_R053:POS:PRIMARY,0,a5241d314fe746970923dba4ffd9c8b9ec92808c639a928b37570d32600f651f,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2251,2251,BASELINE,F3BBG_N060_A1_Q002_R056:NULL:PRIMARY,0,1df1bcfc3b56962db72bc5e1bf1aa025f912df85536c5047935eb18e0555814f,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2252,2252,BASELINE,F3BBG_N060_A1_Q002_R056:POS:PRIMARY,0,798ae29e86243652d3315201fdbe7f85e8a42fbbb1ce73584fad48e95aea378e,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2253,2253,BASELINE,F3BBG_N060_A1_Q002_R057:NULL:PRIMARY,0,e273fb61a194d549ad65ad61562818265b9b4dc4b23c1d0cad3f5f68fffc258b,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2254,2254,BASELINE,F3BBG_N060_A1_Q002_R057:POS:PRIMARY,0,74a16ced49c87fb7049e78f3245af92571bf1716a38d486966cd0747c2f42477,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2255,2255,BASELINE,F3BBG_N060_A1_Q002_R058:NULL:PRIMARY,0,f350fedf37a8f3a0e7485a2dab6570f9118125c8088d7a5e5f239e8b7a28decb,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2256,2256,BASELINE,F3BBG_N060_A1_Q002_R058:POS:PRIMARY,0,7335e40d19c7ae34984ca44307dedeaf8029968171fb4f7120540f12197a7c12,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2257,2257,BASELINE,F3BBG_N060_A1_Q002_R061:NULL:PRIMARY,0,6726e4405ea49248c2e6e66c15ecacc55dd438853b8446cbf08dc0d21ea0c440,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2258,2258,BASELINE,F3BBG_N060_A1_Q002_R061:POS:PRIMARY,0,cbe75254cbdcdb0840e15c36def2c890515c33ed2f6b21c9c49ab896a81db91e,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2259,2259,BASELINE,F3BBG_N060_A1_Q002_R063:NULL:PRIMARY,0,5b99d15a3f15981685b1138de61038ad18b7060885fb605b3144bbb426b87a4e,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2260,2260,BASELINE,F3BBG_N060_A1_Q002_R063:POS:PRIMARY,0,00753b0cbb44ae9b2c1e691a697e21ffffe914f489e96ae2dc1f18ce78e8c5a7,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2261,2261,BASELINE,F3BBG_N060_A1_Q002_R065:NULL:PRIMARY,0,6b42e13a74226a0a98d5fc2ce2f1a0ef9cb5735b21bfe572d23229ea7db5697a,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2262,2262,BASELINE,F3BBG_N060_A1_Q002_R065:POS:PRIMARY,0,7a03cad10b54c7b7c14405a9994cf26ef40fe51a738798592ad3f99a09c3027e,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2263,2263,BASELINE,F3BBG_N060_A1_Q002_R066:NULL:PRIMARY,0,e5111de76b50d2416f0e8ceb295eb599c363e290baa0d3b5a47c38b14958214d,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2264,2264,BASELINE,F3BBG_N060_A1_Q002_R066:POS:PRIMARY,0,f48d55e2469af81b7dfd85fdeef63fadb9c0388bb40b1e23c6bf4c8fdba58e73,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2265,2265,BASELINE,F3BBG_N060_A1_Q002_R068:NULL:PRIMARY,0,1e6680e1996fa42f3b090698a376e16b190c952c8eb37dbeaf60481bcf733480,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2266,2266,BASELINE,F3BBG_N060_A1_Q002_R068:POS:PRIMARY,0,e8a43ef282b99ad322ae314a72c3ea7de7772896d3489b59411417598327ef02,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2267,2267,BASELINE,F3BBG_N060_A1_Q002_R070:NULL:PRIMARY,0,b1229f312621e9e51f9476a6cb105f774f9920dac2e4b3054b287b29d1c56dd5,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2268,2268,BASELINE,F3BBG_N060_A1_Q002_R070:POS:PRIMARY,0,5dd6a53082b7f1912d1531fa4e3e81cbe2bfebfbc0fd5c3348593aa38d981a53,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2269,2269,BASELINE,F3BBG_N060_A1_Q002_R072:NULL:PRIMARY,0,53e67a1ca4d8082ced6c5407ccee1e8671ef247b89597cf9fb620011a33a4e72,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2270,2270,BASELINE,F3BBG_N060_A1_Q002_R072:POS:PRIMARY,0,6aaa8b7da91b91ee0b25e54b4f6d3358bee04be33064cdd431e0f8ec50427782,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2271,2271,BASELINE,F3BBG_N060_A1_Q002_R074:NULL:PRIMARY,0,75d3a617aa75a48ae1f359cfc6115701286d7aa35304257fae0fa25934510476,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2272,2272,BASELINE,F3BBG_N060_A1_Q002_R074:POS:PRIMARY,0,4c3258d78f355a041f106695c9234f94c8f91e6ae9a3bbc2a1961ee06894c47b,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2273,2273,BASELINE,F3BBG_N060_A1_Q002_R075:NULL:PRIMARY,0,259613148516217906caadb2127a062461586cbeda55d23350386b0bbea90529,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2274,2274,BASELINE,F3BBG_N060_A1_Q002_R075:POS:PRIMARY,0,e90ac554a2a8edd142306d4a9bd0300a57960ab745f945168e6bbd51e353f5a8,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2275,2275,BASELINE,F3BBG_N060_A1_Q002_R077:NULL:PRIMARY,0,1c877958b73f7b454269eb3726a042e00f068b009a977d48b33d5b5e2bbfa282,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2276,2276,BASELINE,F3BBG_N060_A1_Q002_R077:POS:PRIMARY,0,8f5cf8fe71bea498dbb12c9c0d3f018d09f483c62aa2bb56582c29a7108c25d1,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2277,2277,BASELINE,F3BBG_N060_A1_Q002_R078:NULL:PRIMARY,0,b83f5de18eb2d630e5abdedc2472dc023ca421cef444746017f96b353a8252df,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2278,2278,BASELINE,F3BBG_N060_A1_Q002_R078:POS:PRIMARY,0,83676b10de9c1407209b8cfab1eddf1d13c754ad0d7b5c028dfb41db2df6bec0,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2279,2279,BASELINE,F3BBG_N060_A1_Q002_R080:NULL:PRIMARY,0,ff0477066ed4fe68e52a2912c5d6b3bce1f747fb4ab44127dd721b929e086f62,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2280,2280,BASELINE,F3BBG_N060_A1_Q002_R080:POS:PRIMARY,0,404dbc40889de3b7b17faf54d724ba180651a6e61a58db90319f26fbbcdfe549,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2281,2281,BASELINE,F3BBG_N060_A1_Q002_R082:NULL:PRIMARY,0,9ef3608ab0e73acb85578446cb5358e6b075185b22d9169fe13a94c9bad5a9fb,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2282,2282,BASELINE,F3BBG_N060_A1_Q002_R082:POS:PRIMARY,0,667b4f4b26a061f2eb655815a0c5e39556e4c994f5d0a0bce8542e1dde93bb13,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2283,2283,BASELINE,F3BBG_N060_A1_Q002_R083:NULL:PRIMARY,0,23adc567e18807ffc8fbe1e611f34cac69ab73bd6aa42102d9bbd6bf34d67eaa,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2284,2284,BASELINE,F3BBG_N060_A1_Q002_R083:POS:PRIMARY,0,63a85fa6b4f42ebf25e0d07fe08dd407ba093e144375ac0123b2529b7ebecc96,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2285,2285,BASELINE,F3BBG_N060_A1_Q002_R084:NULL:PRIMARY,0,e30faeef3a4a4fcf00ceb89f21e638d22d88ae9d87175325306e1d55f7496e13,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2286,2286,BASELINE,F3BBG_N060_A1_Q002_R084:POS:PRIMARY,0,04a3bb330541e2ed38c1505bf7c3deb4a6bdca56f240a4ae6e02d8ad3c267978,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2287,2287,BASELINE,F3BBG_N060_A1_Q002_R086:NULL:PRIMARY,0,749420f94107419898a4f6ab5e4f8735dbf57ee55e5380178eb5f7fdd65b7dae,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2288,2288,BASELINE,F3BBG_N060_A1_Q002_R086:POS:PRIMARY,0,8548ac9c74b34ea41dcfdf72497dee90b59b73342067ee48dfab14047145191e,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2289,2289,BASELINE,F3BBG_N060_A1_Q002_R087:NULL:PRIMARY,0,b3779e779721fa509e209ad60478c2bba56cf055948d8c37d5c28c6b801466cd,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2290,2290,BASELINE,F3BBG_N060_A1_Q002_R087:POS:PRIMARY,0,5f61f2579eecb0cbbc1482a2e65b7e25d15fe3c3006c28b76a467ccac6fbe59d,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2291,2291,BASELINE,F3BBG_N060_A1_Q002_R089:NULL:PRIMARY,0,19cb00a5ebaeaa9773ba5efc5f976c54330962f5b28802f760b1551d06aee510,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2292,2292,BASELINE,F3BBG_N060_A1_Q002_R089:POS:PRIMARY,0,a20c3c8eb621ae4a51b0f0a9046033a04b1231717c98aa3830606dcae51e884a,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2293,2293,BASELINE,F3BBG_N060_A1_Q002_R091:NULL:PRIMARY,0,69bc01aee543908261368de091947be61558dd10a3b74080334a2832ef81a667,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2294,2294,BASELINE,F3BBG_N060_A1_Q002_R091:POS:PRIMARY,0,ae536d3d36c2d068dcc6dcb21c0be3de8dfa5ffad76cc85ba8017d86887b7181,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2295,2295,BASELINE,F3BBG_N060_A1_Q002_R096:NULL:PRIMARY,0,0283ab66722b48cd3beb357fbf68480e0ea683ad512fe129c4a74efea45f52cc,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2296,2296,BASELINE,F3BBG_N060_A1_Q002_R096:POS:PRIMARY,0,4a2ddd547c5bbe9a3be95e1a1b3b4d2e9ff017a11a815b54ad1a34be002df063,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2297,2297,BASELINE,F3BBG_N060_A1_Q002_R097:NULL:PRIMARY,0,dc9cd3fde54af7dcbeb437edfaa755feedefc38810bfef54efec00ee6dde2c44,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2298,2298,BASELINE,F3BBG_N060_A1_Q002_R097:POS:PRIMARY,0,4cbabf3d2ba38d282d41dfac8667993e5a48e320959649e1b93f7c50dbbfc5fe,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2299,2299,BASELINE,F3BBG_N060_A1_Q002_R099:NULL:PRIMARY,0,bf886daa7967f514d918552f1158a33b0e6abb68c0da6e702740524354571597,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2300,2300,BASELINE,F3BBG_N060_A1_Q002_R099:POS:PRIMARY,0,52d9e51dd4cc4722542e8994961d3fbe2196e8c7b3986e68e6e73abfe83c80c3,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2301,2301,BASELINE,F3BBG_N060_A1_Q004_R009:NULL:PRIMARY,0,b11ebd4c1af0ddb5da129364a3b1198927cc770d59044aa03793b87170dbaa2f,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2302,2302,BASELINE,F3BBG_N060_A1_Q004_R009:POS:PRIMARY,0,6ade9c562071e56cf08e82fbd484bf95dea01afb18688bfe7c30bef6ffdf9825,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2303,2303,BASELINE,F3BBG_N060_A1_Q004_R010:NULL:PRIMARY,0,93b2ccf2f10e619bc1fc89b1eee363c2a96dd1ceb2616bf9957610b7e61b8902,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2304,2304,BASELINE,F3BBG_N060_A1_Q004_R010:POS:PRIMARY,0,0dfaa6ee0c9d8598b4000924c9d6b75b88f406b967095f6f58624dfe31d8cbd9,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2305,2305,BASELINE,F3BBG_N060_A1_Q004_R011:NULL:PRIMARY,0,15cc1662c94d72e752dbc0d9b8ad9a9a98fd90c8f54a07c5f9d5c4ffb63470da,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2306,2306,BASELINE,F3BBG_N060_A1_Q004_R011:POS:PRIMARY,0,8b2769bf916528847ec0ca5b8876f39451031efd504dab9634440d2860b4ca40,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2307,2307,BASELINE,F3BBG_N060_A1_Q004_R012:NULL:PRIMARY,0,acfae554ec0d7ebd4311e3401ec98961920d5a30e46a531c964c3345cfbf158c,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2308,2308,BASELINE,F3BBG_N060_A1_Q004_R012:POS:PRIMARY,0,8b5e9eac0b7b963b0cd8c11299185e446b2b12efd803daab20282662b21ec4a5,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2309,2309,BASELINE,F3BBG_N060_A1_Q004_R015:NULL:PRIMARY,0,cefce13afb9f678defd035c3228cdeb24ed6664ee5626e8329854e4faa228aac,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2310,2310,BASELINE,F3BBG_N060_A1_Q004_R015:POS:PRIMARY,0,f7e5ffc1d357628f7641c37b23f569c5e07082f2645a85cb6fdcc497cbdb27f9,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2311,2311,BASELINE,F3BBG_N060_A1_Q004_R016:NULL:PRIMARY,0,50a83b2ebac05aab1285bb29122a17d8d6e57ec7bc19f431615154a9e9d33a54,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2312,2312,BASELINE,F3BBG_N060_A1_Q004_R016:POS:PRIMARY,0,4c442576ae059aa6fdd24e830f1210d557e4b23974bf11c2da47205bb789d0fb,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2313,2313,BASELINE,F3BBG_N060_A1_Q004_R018:NULL:PRIMARY,0,a5b9601fb39e73c396ddb4d6a7cb5e693750246356c65965435d005f1c68f078,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2314,2314,BASELINE,F3BBG_N060_A1_Q004_R018:POS:PRIMARY,0,4eff42d600aa8c5cc70c271b65345647e0b33cbfdabafe43278841f613871498,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2315,2315,BASELINE,F3BBG_N060_A1_Q004_R019:NULL:PRIMARY,0,2e7be4559c2ebb391c4aa4890f1196effc1bedd16974cf4a0017e7897bd1357e,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2316,2316,BASELINE,F3BBG_N060_A1_Q004_R019:POS:PRIMARY,0,22b23adb89a3d211efadb9b16f84956a73837681666a193e538407e62ce10cad,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2317,2317,BASELINE,F3BBG_N060_A1_Q004_R021:NULL:PRIMARY,0,177a66c8bea97d1f609cabb3a7cfa632b600cee2e5c8b2c9b893b986b7fb272d,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2318,2318,BASELINE,F3BBG_N060_A1_Q004_R021:POS:PRIMARY,0,cbff134b20b8e6582e1f50f73552e84dc5924d5bcc63c4caedd47da22b6d0ce7,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2319,2319,BASELINE,F3BBG_N060_A1_Q004_R022:NULL:PRIMARY,0,d65a70352357fa468cda46793100ab27a0b2d09730cec372e7e55fb38a18eeda,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2320,2320,BASELINE,F3BBG_N060_A1_Q004_R022:POS:PRIMARY,0,233580b3b3cdf1f07ab62e0c53c2b4271125234cc62a5fc7ce94498b07f5e281,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
F3B5_HO_D2321,2321,BASELINE,F3BBG_N060_A1_Q004_R023:NULL:PRIMARY,0,b90b4589740e63aa10b51b7618fed1b051e4e2ca4e76da5ac03d99f5d3a6ed4c,60,20.0,20.0,20.0,20.0,20.0,True,True,True,True,29,30,29,29,29,True,True,True,True,False,False,False
