planned_decision_id,decision_order,decision_class,simulation_unit_id,background_realization_id,external_optimizer_seed,payload_logical_sha256,decision_status,valid_models,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,result_core_m0_sha256,result_core_m1_sha256,result_core_m2_sha256
F3B5_HO_D3160,3160,BASELINE,F3BBG_N120_A1_Q002_R058:POS:PRIMARY,F3BBG_N120_A1_Q002_R058,0,63db0e36758707c96164579fd749f696cb4caed7c0590de0be9956151b3b2e95,VALID,3,-684.3628039297587,-674.8530185448624,-677.004026005252,-9.509785384896304,-2.1510074603895646,False,46.945356396160115,formal_m1_center_not_selected,7bab248f484a1ceb4f505d8affa4153734fc5150f7e10702ffc8d4a8877c889e,cf9608e0bb39c28ce5682728ec5f6711208ebb111215f147bcd7d57e3b0fc399,942df48abde3245d033bbde888a49a624e3a72e08a25603abbd7e8ce954a0eb8
F3B5_HO_D3161,3161,BASELINE,F3BBG_N120_A1_Q002_R063:NULL:PRIMARY,F3BBG_N120_A1_Q002_R063,0,698e792f117cf81294ffe4cf891ca5e5fb97519105c45d4614b06b4ade645e3b,VALID,3,-694.1556364733268,-684.0914728474486,-686.4342047242676,-10.064163625878223,-2.342731876819016,False,44.286775004727716,formal_m1_center_not_selected,6c57c7399d4d6e5c0658cedca6d911e63b338682d4610f6515c9319b0b8bb7ac,3aa3d62151b0ae4ccc874fc6d28a8458b95fbe248deab16fd53ac767a299e0a0,cde6d2398dd13c7922c2d3a24138bf99c4887b15a001c8a78021f7d7b36f431b
F3B5_HO_D3162,3162,BASELINE,F3BBG_N120_A1_Q002_R063:POS:PRIMARY,F3BBG_N120_A1_Q002_R063,0,8b620fbd69bd6435796ac95273323de6cedcb9af42a9e8fc7c30417a84f7496a,VALID,3,-693.8984893052559,-684.0467082736399,-686.2556689500308,-9.851781031616042,-2.208960676390916,False,44.31093106524828,formal_m1_center_not_selected,a84228ac79f712d60bed57371edb608fd0ce45bf3b5c67d182aeca45c3c96d33,dc78a55e4dd3a015a526a6a9ae10e267ebf60fe653571dfbd68a61f4b81689df,30cc54a003a33a1f66482adef779248d5187ba9dca15f3cb64d9b11497adfd2c
F3B5_HO_D3163,3163,BASELINE,F3BBG_N120_A1_Q002_R067:NULL:PRIMARY,F3BBG_N120_A1_Q002_R067,0,c67eb32e1ba0954bc83e0e6a5b864c930533eb9131979d3f74029634ceb711cd,VALID,3,-668.6301982862855,-658.5276755131055,-660.76631227709,-10.102522773179999,-2.238636763984573,False,47.06396442694585,formal_m1_center_not_selected,d58e837a627423331ee329c742465f5a889b61fd3087f163b33a99febd2252d8,b62f43a4a231764ff26c5574deb9ff523248a12d44132336bfcd3ca4c6ca501e,f56739a6be24142eb53f87b0113355c442cbf0de369fd8485572352e95a0a2f5
F3B5_HO_D3164,3164,BASELINE,F3BBG_N120_A1_Q002_R067:POS:PRIMARY,F3BBG_N120_A1_Q002_R067,0,beb248315f63b668bd8e5401b1099505f0bff209492656169f4e7b10edf3b154,VALID,3,-632.6340494566037,-636.5516026988304,-625.6462614734162,3.9175532422266315,10.90534122541419,False,96.3712319375407,formal_m1_center_not_selected,70c03ff4226e52c33b6bdec25bcea9e2c2c5f6d536f494d4ddd609a101f30489,9573e597b26b9b8e12321596956e6bc521d109e10cc2fe79cdfacafc7963b00f,d19bbbe9650acd6a3e2b1394f6d55108677a36638e0ed55fcba8f04cbb76dcf4
F3B5_HO_D3165,3165,BASELINE,F3BBG_N120_A1_Q002_R073:NULL:PRIMARY,F3BBG_N120_A1_Q002_R073,0,43b553b0f47d9fb31b8e3a4a6546e3a8a04c40be92c4d6b8185767c5fab4a943,VALID,3,-700.4065602097372,-690.0533040597318,-692.867064387004,-10.35325615000545,-2.8137603272722345,False,48.96154433994089,formal_m1_center_not_selected,dcc1a9ad9ec8e24f56e9433ae232c1532689c62a9aa7bec324ed51e149653107,6d2b80362816123ca8074c9d8c0223fe1a6e116469cd84d77a76265a8ccb5abf,7120b5ae488e6dc624dd953a3194ab30d1a626757e64f2cd779cfaf2cb3e36a4
F3B5_HO_D3166,3166,BASELINE,F3BBG_N120_A1_Q002_R073:POS:PRIMARY,F3BBG_N120_A1_Q002_R073,0,f65d24255d33dc7601e7b2b889ea1645b5365173fbb0171190a94f44149819a8,VALID,3,-681.488881454362,-676.6138263693,-676.578470952476,-4.875055085061945,0.03535541682401799,False,139.0065823180601,formal_m1_center_not_selected,99e3ac5a19a883da5912fc189687057eff6bfde85203fc1f04b1017af65ca73c,d125f82e18780fddb916647b37e9f960c02455b764125833c72afc0bcdc23175,0921eb369bd01247780a8935e242d1542e67de0de939a17270c545f43bb1791f
F3B5_HO_D3167,3167,BASELINE,F3BBG_N120_A1_Q002_R075:NULL:PRIMARY,F3BBG_N120_A1_Q002_R075,0,6ae1a6e78ff7ac184ba1ead036f17b9e07e946129639154149adde814ef5dc44,VALID,3,-665.0036757876281,-661.2556169099267,-659.3061482909426,-3.7480588777013963,1.949468618984156,False,65.28120083412563,formal_m1_center_not_selected,0042fd7ba82acba62882ef27456ca5cfcf49b9232588150a240edbd21c5aa756,80284dd71b7d90128ff23f919ef598f6d67289a358bee86b2b3e4296af8a6c28,439cf86dec244bbadee412c12edd22c5a14f050a4c002910e93ed39add247127
F3B5_HO_D3168,3168,BASELINE,F3BBG_N120_A1_Q002_R075:POS:PRIMARY,F3BBG_N120_A1_Q002_R075,0,19f61cc29df505727e1fa4b8c6be122745ab8926601aff8b90fbad72d186d7b9,VALID,3,-645.0472755085451,-640.8360551536377,-638.1232015155041,-4.211220354907368,2.7128536381336517,False,136.48632382621958,formal_m1_center_not_selected,caaf5394df15af714d2196aa1aa78eee75a105905c4d5481f88333852a6ccf78,7949204b63545235225536a9c3ab2874341d396c2f13954ae123cf225c17a468,4865a89a3fc748af8bdebb6789ab8e5f2fd68c589f2561ea455bfde4a39daf27
F3B5_HO_D3169,3169,BASELINE,F3BBG_N120_A1_Q002_R078:NULL:PRIMARY,F3BBG_N120_A1_Q002_R078,0,c3d82344097e115a7baead3cb6fc1c2e8ba01835738835252ad18bea2dba6968,VALID,3,-696.8753248803605,-685.7151073745939,-689.9269973870794,-11.160217505766582,-4.211890012485469,False,233.67347488334602,formal_m1_center_not_selected,156a14ef769884bb58908df59ffec060a5518ad3bc8cc6b36018bfb4989846cb,905b4cebe8ae4e0a573b9d6cadcf544872c337672aca1727dec93bb2334d0547,db4a94891664e133c8f4258bc776c0b79b1532050b4e82e235cb099feb129760
F3B5_HO_D3170,3170,BASELINE,F3BBG_N120_A1_Q002_R078:POS:PRIMARY,F3BBG_N120_A1_Q002_R078,0,fc3d80d3ed6118f16d5f9264a7def9d49ef24f9f4c4a696c4dfb03fee4a0381c,VALID,3,-698.2501814819923,-688.6499883653001,-692.3939690496854,-9.60019311669214,-3.743980684385292,False,203.32271941478018,formal_m1_center_not_selected,9fccbce8617bb5f0b43f9e9487a4ec59ba42dcebe62f567b4f25c41fa2b3d938,78c0235169f4a05dcec3436a5c008c97cac4b43e0fb856bc5ac5ddc7be716a74,bd4938ba400eddf5a45485d5082018e976536ca7149089c93903c1196403e893
F3B5_HO_D3171,3171,BASELINE,F3BBG_N120_A1_Q002_R080:NULL:PRIMARY,F3BBG_N120_A1_Q002_R080,0,f37ff6673a3c376e265edbd33404d0ca9f4442ea8e3ebaddee68ab9c761272ed,VALID,3,-702.9957757148132,-693.6981237260181,-696.4268187756732,-9.29765198879511,-2.728695049655016,False,45.021582355360906,formal_m1_center_not_selected,5acd958a01cc42ce945a955655c3937f3503562e4bd008d0713615f4c7d736d6,25e8ffc98eb5057a97a844e765ec165f8b2ca44443f2284e88e7dcc88b4b4920,3213937a65eeccd184baa0afea3a713c50c68fd3df91fa6eb6b54714d4fab499
F3B5_HO_D3172,3172,BASELINE,F3BBG_N120_A1_Q002_R080:POS:PRIMARY,F3BBG_N120_A1_Q002_R080,0,6ff2ef33dfdf658cef428af1b2d792c9886736ded012abd3046afb558ee106da,VALID,3,-681.033450993537,-682.4919304111378,-680.1017397084581,1.4584794176007563,2.3901907026796607,False,144.02131959888192,formal_m1_center_not_selected,fd4c4f62760209416e6f7bb7513c68088b362f1a71d9d063f2a8b76d7e0ad5a9,733ef2c0cf1ef733f985662103987975aa1fdeb3a5dbce80e2e426c8fa2fb4b6,bba6bbb1634fbe8c5711fd76885ea78bb33c1d1d45507a41c6d5493a44052335
F3B5_HO_D3173,3173,BASELINE,F3BBG_N120_A1_Q002_R081:NULL:PRIMARY,F3BBG_N120_A1_Q002_R081,0,fbabe91b22dddabce1395b743485d7e10fbddfb7d3f37345e731a6f82040d4e0,VALID,3,-651.5733871753093,-643.0577144185047,-643.7869920317648,-8.515672756804634,-0.7292776132601375,False,74.56355879209305,formal_m1_center_not_selected,f7cd758d220fa208f2b11a08327db2dcada252a48ada0041a98c5e573a1fd9b7,fca67c2ab4b739f1ba1d38fe8a01f6e90e5fe195ec937f32ccefce242d4de8dc,aae8a728ecd1408cd2288752f7d8cd69ca4f0d93ff5758623b39b382d03ea025
F3B5_HO_D3174,3174,BASELINE,F3BBG_N120_A1_Q002_R081:POS:PRIMARY,F3BBG_N120_A1_Q002_R081,0,d7e7000b5b3fccc60efd3ac94bc14a201fad5b44230c2edea9afea45c1e00391,VALID,3,-617.9318114904729,-622.8465042280809,-611.4553594548752,4.914692737607993,11.391144773205724,False,51.46540407214778,formal_m1_center_not_selected,6bdc1bbccb112d50dd1b1cc3538bb247567684bf234db1bda59c844495d60f35,218b0e53c922ed28f26b237fde77824b5551149309d3ea948fad46f3ec699794,e1d4e10ad5bbeabd7019c454686a425e395e807969f62294d4afaba7ea924cc3
F3B5_HO_D3175,3175,BASELINE,F3BBG_N120_A1_Q002_R082:NULL:PRIMARY,F3BBG_N120_A1_Q002_R082,0,6decb1444af9e2c6f6231a4eb7f8061d26e994f2a0b066df3fc3004a2e1d5d59,VALID,3,-693.7438136022635,-683.7763106113038,-686.4949637795208,-9.967502990959701,-2.718653168217088,False,89.13971486705702,formal_m1_center_not_selected,da95d4f6b007ae5bbfc4facbf533aee53319c3e2241daf79637e1268f0b67736,6cea247983578a98edb8a6fe09879b1c5c28940f88b7ad6892d66422195b3acd,f5c07b49953ff0e5ddecf95d0aefbeef44a38347a9108e9e69a03782715d3ea7
F3B5_HO_D3176,3176,BASELINE,F3BBG_N120_A1_Q002_R082:POS:PRIMARY,F3BBG_N120_A1_Q002_R082,0,1e9e621a360865eaf71770137c1a7a5c89f779a649630e5c292da7eae6406e84,VALID,3,-613.6341114842503,-648.7391223965041,-619.1673913320427,35.10501091225376,29.571731064461346,True,63.98717022697167,recovered_period_selected,4cde1860caef31598061cb6f216a83c0d01f998b2a7cf0038a22080f71d46827,cc5dd3b8e5d7672405b99b88c9e892f0925d297ec35f0579d6ec5c0d887df4a1,ec95930d3832f28a29da02b7b34d70a9ddfb79843e84bd6a65fdef8e1e214953
F3B5_HO_D3177,3177,BASELINE,F3BBG_N120_A1_Q002_R083:NULL:PRIMARY,F3BBG_N120_A1_Q002_R083,0,b48c73ca5fb90d6ac9e4ccd2d0d7d1a0229789fca2491a9bcff2d32fd57028ff,VALID,3,-702.1202582223586,-692.5225366071428,-695.1594801951105,-9.597721615215846,-2.636943587967721,False,77.59412554037011,formal_m1_center_not_selected,80638c32af66d7874ea1b661d3b5804da4a5f02523f4a937867d103c291cdc6a,ee51e006084c56022ab8e639c228bda59f083adacbb3b98b93467fd1fb15ec28,3d41a58d1168ff01b0109b9576472bdd71469975e964a9b36aabc1f1e9ca27a6
F3B5_HO_D3178,3178,BASELINE,F3BBG_N120_A1_Q002_R083:POS:PRIMARY,F3BBG_N120_A1_Q002_R083,0,10215ecd8755fe7ab93fc37e369960a06f4481065e167d3f975563478dedc52a,VALID,3,-621.081577675607,-660.9151150964475,-628.0879736281754,39.83353742084046,32.82714146827209,True,68.83568872255886,recovered_period_selected,2ef61733ec66583df7e482f8ad5c1dacc35b45b1364c196637ff0711aef3a1d7,6287f3e4853a96e75c5e439eb584bf5961ed0e5d60b76bdfb024ca8745ad6a75,87b32192dbf7b1cb8e40353a224746ce811365a2458052ad59897b90b7b4c98b
F3B5_HO_D3179,3179,BASELINE,F3BBG_N120_A1_Q002_R084:NULL:PRIMARY,F3BBG_N120_A1_Q002_R084,0,461ee7130e49565a4e47ef46d3bcb5c9b3e6eaa7625926c603f815b911bcb2fa,VALID,3,-674.3959826892604,-664.6779765215352,-666.3612786587435,-9.718006167725207,-1.6833021372082158,False,62.3091157070995,formal_m1_center_not_selected,cde538dd13179507992d6c8dec074a07e023af01cec5637f1b69593562d150ee,78e363204827b9ea3f7c8d6a51ef4fe4472f2aceafaf31696a2dad0341e0ac87,36ec60c7d507b7d4af64d82515b013af22db8c438283a115ed56217d5632c1d2
F3B5_HO_D3180,3180,BASELINE,F3BBG_N120_A1_Q002_R084:POS:PRIMARY,F3BBG_N120_A1_Q002_R084,0,d14079261d4b2b49e0aa7aa685538752fc0b9e94ec6092ada60f5b24984454ea,VALID,3,-668.2210366306157,-658.840787021384,-660.7140771004547,-9.380249609231669,-1.8732900790706708,False,92.00235453303979,formal_m1_center_not_selected,b9ce3895e2cbc81beebf08a940bf85d036b333695720d274cec7c1b2126f36f7,23c1765f64af389742e23b4afead2a260bd298b8a8364ed07adab0691ff00f2a,50fc2c69635dad6992fdafb90e506839ec485fc9f68d5028730f882ff738509a
F3B5_HO_D3181,3181,BASELINE,F3BBG_N120_A1_Q002_R086:NULL:PRIMARY,F3BBG_N120_A1_Q002_R086,0,b460abeb634c4ff4f232d30bd93ae0d030da3c22cb1b6e57ebd30346a4fc5a39,VALID,3,-677.2809301561749,-666.6827230874591,-669.2472032929604,-10.598207068715851,-2.5644802055013542,False,46.48200044090275,formal_m1_center_not_selected,0caf2c54c115d0d97719a8c74ebb63b12b04c7fa5f3d16fdeee2573d91450863,5c20afd30d25392cf5e0e4d335d9f1a8839b1cb7f91aa1a11672ebe486561723,1f62c15482bd6cd8eaa7b9f88174aa33c102bb42f5e51094ff42654c53a15bbd
F3B5_HO_D3182,3182,BASELINE,F3BBG_N120_A1_Q002_R086:POS:PRIMARY,F3BBG_N120_A1_Q002_R086,0,72bffa754e2496fa2a0e465439c53de3fe5bb5dd69e8c5b2e95ff38b809c40af,VALID,3,-675.2009979633383,-665.4853478726685,-667.3936453536172,-9.715650090669783,-1.908297480948704,False,162.84831279143972,formal_m1_center_not_selected,85b48b1d238ad6198e9588af87a7851561dd3f79f511ee96e8267e9b34b8d14a,a216649c9f049e91d4b40202978258b868f20a8c9c8caab1d7d761c96d6e8f76,1dc0f9c410c38da834e71bedc91d219561c1c0112115308e68e04082bed52ede
F3B5_HO_D3183,3183,BASELINE,F3BBG_N120_A1_Q002_R087:NULL:PRIMARY,F3BBG_N120_A1_Q002_R087,0,2f7b461cec3472027a447f8705c98dcbdcd9dc71e00c1f9f7184fe38844d1972,VALID,3,-710.5178253211864,-699.4665553095984,-702.5246525462167,-11.051270011587917,-3.0580972366182095,False,88.16318169679168,formal_m1_center_not_selected,23fa201a6d7a9a3eb6684d6310745af781f60ca716080b94d688be3af9c913fd,44b198b74f7637b1d4300e6a396e085c87ed2f76fab5cf48fa9440eba538a84c,bd0db45e0da8339882bf7c3dd77da3925c3f37122fc74fbd253cf4042b91e647
F3B5_HO_D3184,3184,BASELINE,F3BBG_N120_A1_Q002_R087:POS:PRIMARY,F3BBG_N120_A1_Q002_R087,0,4a65a169d92cd1800f0ab79a33644b749bf73219fc663c24fafe1a8ca33cfffe,VALID,3,-699.1300829979824,-689.8547586068638,-691.9207674166148,-9.275324391118602,-2.066008809750997,False,202.05519556083559,formal_m1_center_not_selected,9a374a6aeda39e2ad2f753419b66c5be75f929863b2a3524025e9e0b7f06b088,06a841083a37b0844ba70d5374809f80ebdb98b1feb63f63100c4cffc0bbd830,51f13550cd86f0f20b28d343d62c82740057813b251c12c60100de370fc767ab
F3B5_HO_D3185,3185,BASELINE,F3BBG_N120_A1_Q002_R088:NULL:PRIMARY,F3BBG_N120_A1_Q002_R088,0,d0261175ee7a7517b52712679a0e81d893f6f43028ca1d6cd65e0ebdb34a7932,VALID,3,-688.5499738778896,-678.5411545004599,-681.6829231456132,-10.008819377429631,-3.14176864515332,False,44.73489782083712,formal_m1_center_not_selected,6f1daa5a924a51eb32f52ed27b52f0699b398f0726a4a8a631f760ece3366ccc,22a8611e6275615c3d4bdc4f3e34c86c92d76231963805be5f952038405f9098,8d3e113b2b72fcf2fc9ed5393eb5425cf6e1c285731cc1efe865faebe3ccdfa2
F3B5_HO_D3186,3186,BASELINE,F3BBG_N120_A1_Q002_R088:POS:PRIMARY,F3BBG_N120_A1_Q002_R088,0,fbb6bf9a91e2943a40384c35f5ae54c535e46d32618d39d24e326705ea6cd3f1,VALID,3,-667.9709822688495,-667.0353220057275,-664.8771330087607,-0.9356602631220312,2.158188996966828,False,151.31300426393346,formal_m1_center_not_selected,3d26118bcf7ec89977663a4d53aa7384f889117d16aec1a1f54f92a1e6d3dac0,4f42355f7d3fa759b8431a82dd2538e16b99b81ba172e7bd39e396334f57ef40,10744a9f97ab774eed5ff65a9f6f8d78e9ade2b2145f1e400013d923100f3da1
F3B5_HO_D3187,3187,BASELINE,F3BBG_N120_A1_Q002_R089:NULL:PRIMARY,F3BBG_N120_A1_Q002_R089,0,6c4bb318e4aec3f6d09aa35b7c3379f97719bc547a2b5fc3440d136f5a8293a5,VALID,3,-676.7415408879364,-666.9115253530261,-669.922410260462,-9.830015534910217,-3.010884907435866,False,60.674845658865756,formal_m1_center_not_selected,a5c2b1ba226564635d2aa906cee5809e6b15542983e613c2d0565b17f1c53bcb,582999751f6dc67566e28f00c476f14225954a7649f273a499c71e0eb4777dc1,15a321f2286bff976384966b6534e91b1ae18f26ad24a68ea3b62b7444264862
F3B5_HO_D3188,3188,BASELINE,F3BBG_N120_A1_Q002_R089:POS:PRIMARY,F3BBG_N120_A1_Q002_R089,0,18b9bc973956b852411d28d65ce484fc02289e146a1996d7996e750465a66965,VALID,3,-611.8692607227783,-627.8317541791484,-607.0161033106891,15.962493456370112,20.81565086845933,True,47.31725640323728,recovered_period_selected,d55743c0f9f98a0740d4469ac90976f90f83994e3625601a4447d4417cedc572,4c897c3a40581cbdb479bbc18235eddcb9127acb5baff7154c5af275dfbe198b,72517ec69ea5e5d58651db2d87051009ed4514d1719c35425a73bd2b285685c6
F3B5_HO_D3189,3189,BASELINE,F3BBG_N120_A1_Q002_R091:NULL:PRIMARY,F3BBG_N120_A1_Q002_R091,0,85ead5908cfdf8e416e3a8d11228f1dd213e3c9b0b35f84d87e99def1d259224,VALID,3,-657.6606840359871,-646.8273232666671,-649.5056091481663,-10.833360769319938,-2.678285881499164,False,72.92241853584363,formal_m1_center_not_selected,8fcaf95d4bfd93e679966c322267676540f382d221ffebe33b351da997cb46a2,9814dcc73c0bc1f78c95e320e935a008dd50c956e31edfdf384c29073fd88b1a,763378fa2bedf1519d502cb8a7567c36a5622cf76d3690dc05f1cbf8c4663bab
F3B5_HO_D3190,3190,BASELINE,F3BBG_N120_A1_Q002_R091:POS:PRIMARY,F3BBG_N120_A1_Q002_R091,0,e9bdff04f07d263a2abdb95f1ff53761a1bf87b4ad12f87804c7fd716a0c6953,VALID,3,-626.6502076968899,-629.0664922615177,-621.8752468134617,2.4162845646278583,7.1912454480560655,False,84.74492121507899,formal_m1_center_not_selected,22b5b646c0ece1daf7d3d16d13f98f47224ae8a28f15bd97b3ef30b0f769841c,5cbe7834df1026e44852e05e8cc33fded9a6ff292ee2a48a087d7fd6ad9097d9,675c3c12dd8eb72b6dc032b29ed6705f6ceb90cbfd5f903c637676d11008cb5f
F3B5_HO_D3191,3191,BASELINE,F3BBG_N120_A1_Q002_R092:NULL:PRIMARY,F3BBG_N120_A1_Q002_R092,0,0eda2e903e4c3b8aa97456b572cfb49bb56ddccb634cd45c2406c84a229d66c4,VALID,3,-704.0048691948263,-695.4093584487202,-696.3856558679424,-8.595510746106015,-0.9762974192221918,False,61.05267402777566,formal_m1_center_not_selected,652d7246709bb35671b28d1da45f4c20d498ec714507157bb6e99fc9b65a8bdf,f90008b39b5d102cf4c122cff7c5bd3f3c4b3729b6526e9b21c6400df6b45289,049e5b95d637454b622bc6a1dd946159c2f526cf124e59887b5a874b95e8ff69
F3B5_HO_D3192,3192,BASELINE,F3BBG_N120_A1_Q002_R092:POS:PRIMARY,F3BBG_N120_A1_Q002_R092,0,46d09067e65120438ba962cff3bf96e7c509f4056bea8b320e620523a5bcfee4,VALID,3,-675.1041014740122,-678.308328510562,-668.6964134341172,3.20422703654981,9.611915076444802,False,85.97762786799106,formal_m1_center_not_selected,8497b0f5aaaa2ecf9f4402046f58b715ca473343e243bb8338d7637a19e843b7,738d4a5ba0226f4e3a72fb6725a2154f928a1edbca7c32252d40b017b2eb53f6,1c454e521bb21b22a5142a0cedaa0021f8ac7c6f8e7fda6447cae55458f69fdb
F3B5_HO_D3193,3193,BASELINE,F3BBG_N120_A1_Q002_R093:NULL:PRIMARY,F3BBG_N120_A1_Q002_R093,0,9744f7488225d08da5303ff746552122d75039a9b170c63c6602a1a49034deb3,VALID,3,-718.2896768702273,-708.0737579921051,-710.9816972666788,-10.215918878122125,-2.907939274573664,False,61.56009226575583,formal_m1_center_not_selected,a80321933dc29dfe7b672e9ede75b08eab36092c2e88ae1375c09b8bbc83ab22,b5b243f5e0208b8ffa02610ce246405ec1baf6023cd138d68c0c152c2d4bf006,1dc67ab87b797f9e65b241a7c42e9fb5c1e3f470720d5905d5fd6f1d6ffe65d9
F3B5_HO_D3194,3194,BASELINE,F3BBG_N120_A1_Q002_R093:POS:PRIMARY,F3BBG_N120_A1_Q002_R093,0,1de11677dae8bb8833a1526d8a8b41e0410ae508e0e3684361a348bf07509961,VALID,3,-634.9742040400798,-680.1664439602154,-637.3020321879995,45.192239920135535,42.86441177221582,True,62.447229500091545,recovered_period_selected,f4499184ce0ab0dbdfb451e279d9025c1914dab8321c26f62dc514e249d67416,fc2ff73ea741b92b488c59a93be3e653e434ed939cc39932b018d428900fdcaa,d477d9e82db07ad4091f640765a79c4bbdf5a6a05a94e7364dc88d1d31882599
F3B5_HO_D3195,3195,BASELINE,F3BBG_N120_A1_Q002_R095:NULL:PRIMARY,F3BBG_N120_A1_Q002_R095,0,f379dd3e687ead44a44164c5716be297a4cda739b24bce21cd17204ef41959f9,VALID,3,-656.5571064306811,-646.790742766658,-650.1438889794182,-9.76636366402306,-3.35314621276018,False,109.73786594372484,formal_m1_center_not_selected,82d7caf5873d8106c24e798d45345df7f72b59b0219468946b9368c513610cca,0f0323bd9fbbb9921503e599e1961183293c609367679cd2476d40691bf98fad,f1c73ff838dd804866e25d09eb48df37635df75590639307ae20045264276821
F3B5_HO_D3196,3196,BASELINE,F3BBG_N120_A1_Q002_R095:POS:PRIMARY,F3BBG_N120_A1_Q002_R095,0,9fc83765f4e0f6810f2e39fec39bc2d6724420168b2df4547b950f7475ef253d,VALID,3,-648.6923105786248,-638.7465856212968,-642.712612215747,-9.945724957327911,-3.9660265944501134,False,40.0,formal_m1_center_not_selected,e0be328c7573aa3b44c4119dab18b10381f3efcece71e5a56338dffd8e1cfa39,f4e2c8b30f06d024986da64f46fadf7b1c15d92cf5bb0d8742c830d9fde00e05,8f1cf5f81fd2165659aa267a6d571c9ae1e148baff6a311975d5dd46a3563ca8
F3B5_HO_D3197,3197,BASELINE,F3BBG_N120_A1_Q002_R098:NULL:PRIMARY,F3BBG_N120_A1_Q002_R098,0,3b5ca1bfccc0c7f04ad20f874267a39b31fd5b2b07996ee1f3c186a418cd799b,VALID,3,-658.6399033069519,-657.7440457065522,-654.6726212732619,-0.8958576003996086,3.0714244332903036,False,70.546055555264,formal_m1_center_not_selected,4f95a316562154f974526514e7a869ac3fb538fee7c08747e654d13260927d62,9ed50d635c7ea68c35d1e6fc2412c1af190c61ea9fdb9de99ef9f16f7ed6fedd,3bbb115f9ea72549473174799e2772b1cf04e1f5c685541d64bf4519cd115bf3
F3B5_HO_D3198,3198,BASELINE,F3BBG_N120_A1_Q002_R098:POS:PRIMARY,F3BBG_N120_A1_Q002_R098,0,722858bd93e9b684aa1de2aaaba4a038722e6be4a1e7439c0ddd6a3061cc3251,VALID,3,-608.5608823880469,-641.3682393216752,-608.2518309417055,32.807356933628284,33.1164083799697,True,73.29030053603357,recovered_period_selected,0f0eadbf575bae8eb6ba356407cc1814aa3c043f226ac901829fb90ed85d63ad,8a12a99fdd1784ef67795d2633606540274180a87142c18707b42a8a21b278e9,6d1cbc6b4bfcfe52dd62bbc62075fc966379b96577aebde647635480fe47b737
F3B5_HO_D3199,3199,BASELINE,F3BBG_N120_A1_Q002_R100:NULL:PRIMARY,F3BBG_N120_A1_Q002_R100,0,3611b245204d410b0b95a33a96f13111e2df4e325b5d5e3fc9ff9f2988765662,VALID,3,-705.4667307256641,-694.9215092322322,-697.9120913348081,-10.545221493431882,-2.9905821025758996,False,40.8012843664863,formal_m1_center_not_selected,6e138f974746408beeca9ba81ae32a52d81136319f5db1bede75bc77af26e2a0,2320d1e7d2b977c7f2dc16b54066ea6aba224ee4883f1a0ba36a675768e78bf9,2d82e9f3b959e4f74d9403b84ef76e65c8e9b83e01322ecc5e54c819652b4d96
F3B5_HO_D3200,3200,BASELINE,F3BBG_N120_A1_Q002_R100:POS:PRIMARY,F3BBG_N120_A1_Q002_R100,0,32ba12f37cb44decf1dfd19d7dda3f2524e000be52bb8542e285acc916d59bf5,VALID,3,-623.8454535153785,-649.4419718991171,-619.7049844859546,25.596518383738612,29.736987413162524,True,45.57448615879306,recovered_period_selected,f9a57fbf2243beaf413198ad5cbfca011159db28f541d4036f92ed6774e82ce5,682575bfeaa6397632344e39d6786695502fb03a1dd6defbeba38f21db589f1c,618ed7eeeb46d0cddff6be4096a19092b98d13ee4b1c97e4c3687afd3d0fea67
F3B5_HO_D3201,3201,BASELINE,F3BBG_N120_A1_Q004_R003:NULL:PRIMARY,F3BBG_N120_A1_Q004_R003,0,2ecaf9efcdffb52437fdf3f9c1ba7d3998f951a8f3ddb4ba0d2f92fece68167a,VALID,3,-689.0967690506897,-678.9245667638983,-681.0586642587145,-10.17220228679139,-2.134097494816274,False,139.36414497650725,formal_m1_center_not_selected,ed977754fb7c302925c0833fc600973ed02c3fe8a441a0c1091141ffb1220676,82caba2ae119c6c871d57657037ca6126210f11bc9077c4b063dde51ab8f543b,a4a09990a8aff3b1de706e1d0eea872f3bf1035ff32879fbc3a26c1c3f2ffde6
F3B5_HO_D3202,3202,BASELINE,F3BBG_N120_A1_Q004_R003:POS:PRIMARY,F3BBG_N120_A1_Q004_R003,0,2a9f422abf1db48ebd3145fffce2bf3d90b9ca9c7853eb2073534514a4399403,VALID,3,-685.7103802879028,-676.2715967362537,-679.7215125835984,-9.438783551649067,-3.4499158473446414,False,187.4395583161044,formal_m1_center_not_selected,bd50ce89b56a22ae6c5f852fda76fc1bc10a45105029406071d8a8d7937d4283,a1bc68909750c8e59b1f9eab6b534e90fa2932d82e4621f50e87553346df29a6,60f6706a2871c0601d13aa23d5fbaaa4bcc6c3e4c8a20810cb4d881e3152f2c2
