variant_id,variant_order,primary_planned_decision_id,event_id,pair_id,observational_role,window_variant_id,processing_profile_id,flux_product,quality_policy,detrending,source_fits_filename,source_fits_sha256,baseline_start_index,baseline_peak_index,baseline_end_index,shifted_start_index,shifted_end_index,raw_n_samples,retained_n_samples,removed_nonfinite_count,removed_quality_count,peak_in_raw_window,peak_retained,retained_index_start,retained_index_end,retained_indices_consecutive,retained_indices_sha256,time_strictly_increasing,time_has_duplicates,median_cadence_s,max_interval_deviation_s,detrend_beta0,detrend_beta1,detrend_scale,admissibility_status,admissibility_reason,diagnostic_flags_json,eligible_payload_order,payload_start_offset,payload_end_offset,time_sha256,flux_sha256,all_finite,materialization_status,error
F2V000011,11,F2D000011,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSm2,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21398,21414,17,17,0,0,True,True,21398,21414,True,c605b4c1c3efb3a202e0d5031802972bc3c269474cc78e852ec78dd9d717ced9,True,False,20.00201542832656,3.92901711165905e-08,362.81221457088697,0.23081262926837212,387.32635498046875,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21398,21414],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",11,158,175,52ba3db8a0aca46b2e543d5c67a759399f57e3778a84ba040f7e35a6a5323274,caf70503adc3b265dca4404aed5f89f26b648afea64428de682f810002398da2,True,MATERIALIZED,
F2V000012,12,F2D000012,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSm2,P05,SAP,finite_all,linear_residual_plus_one,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21398,21414,17,17,0,0,True,True,21398,21414,True,c605b4c1c3efb3a202e0d5031802972bc3c269474cc78e852ec78dd9d717ced9,True,False,20.00201542832656,3.92901711165905e-08,2027.4159581801475,0.16723006762380097,2055.5595703125,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21398,21414],""retained_count"":17,""time_regular_atol_s"":0.001,""time_reindexed"":false}",12,175,192,52ba3db8a0aca46b2e543d5c67a759399f57e3778a84ba040f7e35a6a5323274,1390f8126bd612f59d96af759438d07cbb38c1ed22369100389ff0bc174a63df,True,MATERIALIZED,
F2V000013,13,F2D000013,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSm1,P00,PDCSAP,finite_all,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21399,21414,16,16,0,0,True,True,21399,21414,True,4e730c9ceb4fe7710678983e159686458a06e3869398f6450e396756acb2b5f9,True,False,20.00201542832656,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21399,21414],""retained_count"":16,""time_regular_atol_s"":0.001,""time_reindexed"":false}",13,192,208,b3a904ed86c9655b28ce1e147a1e33527559b7a10e0a9dae5a0f0357b1c6d96c,5b0b7c94b9f5de2630b5b3480814fe6c027cf710ccf43e521210f76bc517fed2,True,MATERIALIZED,
F2V000014,14,F2D000014,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSm1,P01,SAP,finite_all,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21399,21414,16,16,0,0,True,True,21399,21414,True,4e730c9ceb4fe7710678983e159686458a06e3869398f6450e396756acb2b5f9,True,False,20.00201542832656,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21399,21414],""retained_count"":16,""time_regular_atol_s"":0.001,""time_reindexed"":false}",14,208,224,b3a904ed86c9655b28ce1e147a1e33527559b7a10e0a9dae5a0f0357b1c6d96c,022d01296019a0d52fe36757f07058a3e6041b52cabf5e680062adfcb17ef9c0,True,MATERIALIZED,
F2V000015,15,F2D000015,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSm1,P02,PDCSAP,q0_native,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21399,21414,16,16,0,0,True,True,21399,21414,True,4e730c9ceb4fe7710678983e159686458a06e3869398f6450e396756acb2b5f9,True,False,20.00201542832656,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21399,21414],""retained_count"":16,""time_regular_atol_s"":0.001,""time_reindexed"":false}",15,224,240,b3a904ed86c9655b28ce1e147a1e33527559b7a10e0a9dae5a0f0357b1c6d96c,5b0b7c94b9f5de2630b5b3480814fe6c027cf710ccf43e521210f76bc517fed2,True,MATERIALIZED,
F2V000016,16,F2D000016,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSm1,P03,SAP,q0_native,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21399,21414,16,16,0,0,True,True,21399,21414,True,4e730c9ceb4fe7710678983e159686458a06e3869398f6450e396756acb2b5f9,True,False,20.00201542832656,3.92901711165905e-08,,,,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21399,21414],""retained_count"":16,""time_regular_atol_s"":0.001,""time_reindexed"":false}",16,240,256,b3a904ed86c9655b28ce1e147a1e33527559b7a10e0a9dae5a0f0357b1c6d96c,022d01296019a0d52fe36757f07058a3e6041b52cabf5e680062adfcb17ef9c0,True,MATERIALIZED,
F2V000017,17,F2D000017,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSm1,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21399,21414,16,16,0,0,True,True,21399,21414,True,4e730c9ceb4fe7710678983e159686458a06e3869398f6450e396756acb2b5f9,True,False,20.00201542832656,3.92901711165905e-08,372.22861099243175,0.08866620267023524,391.8992614746094,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21399,21414],""retained_count"":16,""time_regular_atol_s"":0.001,""time_reindexed"":false}",17,256,272,b3a904ed86c9655b28ce1e147a1e33527559b7a10e0a9dae5a0f0357b1c6d96c,f96ee8f4a9cba24211b84f555d945e575f95ca7880d66641acc6db2e0f6c5839,True,MATERIALIZED,
F2V000018,18,F2D000018,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSm1,P05,SAP,finite_all,linear_residual_plus_one,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21399,21414,16,16,0,0,True,True,21399,21414,True,4e730c9ceb4fe7710678983e159686458a06e3869398f6450e396756acb2b5f9,True,False,20.00201542832656,3.92901711165905e-08,2033.38803100586,0.08124665959230783,2056.44873046875,ELIGIBLE_FOR_AFINO,,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21399,21414],""retained_count"":16,""time_regular_atol_s"":0.001,""time_reindexed"":false}",18,272,288,b3a904ed86c9655b28ce1e147a1e33527559b7a10e0a9dae5a0f0357b1c6d96c,9ee9bcba409e37cfe80939a41eff71526cbbac090d47719ce1378a349a9bafcc,True,MATERIALIZED,
F2V000019,19,F2D000019,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp1,P00,PDCSAP,finite_all,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21401,21414,14,14,0,0,True,True,21401,21414,,5773d296e03725b65c325fb997714624cb777d4c98541cf7a19bb1613563c659,,,,,,,,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21401,21414],""retained_count"":14,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000020,20,F2D000020,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp1,P01,SAP,finite_all,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21401,21414,14,14,0,0,True,True,21401,21414,,5773d296e03725b65c325fb997714624cb777d4c98541cf7a19bb1613563c659,,,,,,,,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21401,21414],""retained_count"":14,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000021,21,F2D000021,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp1,P02,PDCSAP,q0_native,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21401,21414,14,14,0,0,True,True,21401,21414,,5773d296e03725b65c325fb997714624cb777d4c98541cf7a19bb1613563c659,,,,,,,,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21401,21414],""retained_count"":14,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000022,22,F2D000022,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp1,P03,SAP,q0_native,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21401,21414,14,14,0,0,True,True,21401,21414,,5773d296e03725b65c325fb997714624cb777d4c98541cf7a19bb1613563c659,,,,,,,,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21401,21414],""retained_count"":14,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000023,23,F2D000023,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp1,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21401,21414,14,14,0,0,True,True,21401,21414,,5773d296e03725b65c325fb997714624cb777d4c98541cf7a19bb1613563c659,,,,,,,,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21401,21414],""retained_count"":14,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000024,24,F2D000024,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp1,P05,SAP,finite_all,linear_residual_plus_one,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21401,21414,14,14,0,0,True,True,21401,21414,,5773d296e03725b65c325fb997714624cb777d4c98541cf7a19bb1613563c659,,,,,,,,TOO_FEW_CADENCES,14 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21401,21414],""retained_count"":14,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000025,25,F2D000025,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp2,P00,PDCSAP,finite_all,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21402,21414,13,13,0,0,True,True,21402,21414,,f3cba24aa4fba466b0993fb511053352c53133bcfb3aebb9045b0273e44afd70,,,,,,,,TOO_FEW_CADENCES,13 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21402,21414],""retained_count"":13,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000026,26,F2D000026,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp2,P01,SAP,finite_all,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21402,21414,13,13,0,0,True,True,21402,21414,,f3cba24aa4fba466b0993fb511053352c53133bcfb3aebb9045b0273e44afd70,,,,,,,,TOO_FEW_CADENCES,13 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21402,21414],""retained_count"":13,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000027,27,F2D000027,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp2,P02,PDCSAP,q0_native,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21402,21414,13,13,0,0,True,True,21402,21414,,f3cba24aa4fba466b0993fb511053352c53133bcfb3aebb9045b0273e44afd70,,,,,,,,TOO_FEW_CADENCES,13 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21402,21414],""retained_count"":13,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000028,28,F2D000028,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp2,P03,SAP,q0_native,none,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21402,21414,13,13,0,0,True,True,21402,21414,,f3cba24aa4fba466b0993fb511053352c53133bcfb3aebb9045b0273e44afd70,,,,,,,,TOO_FEW_CADENCES,13 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21402,21414],""retained_count"":13,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000029,29,F2D000029,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp2,P04,PDCSAP,finite_all,linear_residual_plus_one,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21402,21414,13,13,0,0,True,True,21402,21414,,f3cba24aa4fba466b0993fb511053352c53133bcfb3aebb9045b0273e44afd70,,,,,,,,TOO_FEW_CADENCES,13 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21402,21414],""retained_count"":13,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
F2V000030,30,F2D000030,published_qpp_pdcsap_all,calibration_pair,PUBLISHED_QPP_REPRODUCED,WSp2,P05,SAP,finite_all,linear_residual_plus_one,tess2021284114741-s0044-0000000067378184-0215-a_fast-lc.fits,926e45c3ff6aeee9e9332d59c1b4f4456e89d62062483257e86d1f18d09c1aff,21400,21403,21414,21402,21414,13,13,0,0,True,True,21402,21414,,f3cba24aa4fba466b0993fb511053352c53133bcfb3aebb9045b0273e44afd70,,,,,,,,TOO_FEW_CADENCES,13 retained cadences; minimum is 15.,"{""fits_checksum_status"":""FAIL"",""fits_open_warnings"":[""Checksum verification failed for HDU ('LIGHTCURVE', 1).\n"",""Checksum verification failed for HDU ('APERTURE', 1).\n""],""gap_filling_performed"":false,""interpolation_performed"":false,""missing_columns"":[],""peak_index"":21403,""precedence"":[""MISSING_PRODUCT"",""WINDOW_OUT_OF_RANGE"",""PEAK_OUTSIDE_WINDOW"",""PEAK_REMOVED_BY_QUALITY"",""TOO_FEW_CADENCES"",""NONFINITE_INPUT"",""IRREGULAR_SAMPLING"",""DETREND_FAILURE"",""ELIGIBLE_FOR_AFINO""],""raw_window"":[21402,21414],""retained_count"":13,""time_regular_atol_s"":0.001,""time_reindexed"":false}",,,,,,,INPUT_INADMISSIBLE,
