series_id,condition_id,parent_id,block_id,ground_truth,n_samples,duration_s,red_noise_alpha,period_s,qpp_fraction,data_seed,external_optimizer_seed,decision_status,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,joint_margin,margin_limiting_model,bic_winner,qpp_selected,estimated_period_s,period_population_label,signed_period_error_s,absolute_period_error_s,relative_signed_error,relative_absolute_error
NWS000064,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S23_P050,NWB_A0_S23,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,23,0,VALID,-3.488650393414894,1.7701702144035298,0.004852932758944384,-5.258820607818423,-1.7653172816445855,-15.258820607818423,M0,M0,False,51.47772991425862,formal_m1_center_not_selected,1.4777299142586173,1.4777299142586173,0.029554598285172345,0.029554598285172345
NWS000065,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S24_P050,NWB_A0_S24,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,24,0,VALID,-4.459056626582321,0.09422111011706669,-1.694966257589459,-4.553277736699387,-1.7891873677065258,-14.553277736699387,M0,M0,False,55.01103947094592,formal_m1_center_not_selected,5.011039470945917,5.011039470945917,0.10022078941891835,0.10022078941891835
NWS000066,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S25_P050,NWB_A0_S25,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,25,0,VALID,-2.4714436077169073,2.684350952640129,0.746570695161906,-5.155794560357036,-1.9377802574782228,-15.155794560357036,M0,M0,False,144.27983310626465,formal_m1_center_not_selected,94.27983310626465,94.27983310626465,1.8855966621252929,1.8855966621252929
NWS000067,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S26_P050,NWB_A0_S26,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,26,0,VALID,-5.021697205048673,0.44475818140509205,-1.4377602705736718,-5.466455386453765,-1.8825184519787639,-15.466455386453765,M0,M0,False,40.0,formal_m1_center_not_selected,-10.0,10.0,-0.2,0.2
NWS000068,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S27_P050,NWB_A0_S27,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,27,0,VALID,-5.174529171503558,0.30724341297286983,-1.4222812187030742,-5.481772584476428,-1.729524631675944,-15.481772584476428,M0,M0,False,55.67212362260832,formal_m1_center_not_selected,5.672123622608318,5.672123622608318,0.11344247245216636,0.11344247245216636
NWS000069,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S28_P050,NWB_A0_S28,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,28,0,VALID,-2.9133091696788793,2.610758165472207,0.6701738267095463,-5.524067335151086,-1.940584338762661,-15.524067335151086,M0,M0,False,181.12159663759462,formal_m1_center_not_selected,131.12159663759462,131.12159663759462,2.6224319327518923,2.6224319327518923
NWS000070,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S29_P050,NWB_A0_S29,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,29,0,VALID,-6.412594155025451,-0.7887042318402422,-2.7032874965512557,-5.623889923185208,-1.9145832647110135,-15.623889923185208,M0,M0,False,154.5664422575234,formal_m1_center_not_selected,104.56644225752339,104.56644225752339,2.0913288451504677,2.0913288451504677
NWS000071,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S30_P050,NWB_A0_S30,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,30,0,VALID,-3.3800191449894705,1.9801253167741812,0.03665594324482502,-5.360144461763651,-1.9434693735293562,-15.360144461763651,M0,M0,False,179.19405343973327,formal_m1_center_not_selected,129.19405343973327,129.19405343973327,2.5838810687946654,2.5838810687946654
NWS000072,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S31_P050,NWB_A0_S31,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,31,0,VALID,-5.069521188688176,0.48831295222937854,-1.4539512089757052,-5.557834140917555,-1.9422641612050837,-15.557834140917555,M0,M0,False,129.06762520387107,formal_m1_center_not_selected,79.06762520387107,79.06762520387107,1.5813525040774215,1.5813525040774215
NWS000073,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S32_P050,NWB_A0_S32,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,32,0,VALID,-5.664525494675315,-0.008284739857508328,-1.9566013290581141,-5.656240754817807,-1.9483165892006058,-15.656240754817807,M0,M0,False,140.1208190477036,formal_m1_center_not_selected,90.1208190477036,90.1208190477036,1.802416380954072,1.802416380954072
NWS000074,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S33_P050,NWB_A0_S33,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,33,0,VALID,-4.035699304598602,0.8480781383393889,-0.22146063110877723,-4.8837774429379905,-1.0695387694481662,-14.88377744293799,M0,M0,False,54.93775170908497,formal_m1_center_not_selected,4.937751709084971,4.937751709084971,0.09875503418169941,0.09875503418169941
NWS000075,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S34_P050,NWB_A0_S34,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,34,0,VALID,-4.257192131724514,0.9110129908791258,-1.023697832127664,-5.16820512260364,-1.9347108230067898,-15.16820512260364,M0,M0,False,124.2785274519095,formal_m1_center_not_selected,74.2785274519095,74.2785274519095,1.4855705490381899,1.4855705490381899
NWS000076,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S35_P050,NWB_A0_S35,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,35,0,VALID,-3.5361014322090747,1.6921351512439493,-0.10847558909072763,-5.228236583453024,-1.800610740334677,-15.228236583453024,M0,M0,False,49.705418337594374,formal_m1_center_not_selected,-0.29458166240562633,0.29458166240562633,-0.0058916332481125265,0.0058916332481125265
NWS000077,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S36_P050,NWB_A0_S36,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,36,0,VALID,-5.938085894509673,-0.42227213114724016,-2.211402695995699,-5.5158137633624325,-1.7891305648484588,-15.515813763362432,M0,M0,False,54.54714926880276,formal_m1_center_not_selected,4.547149268802762,4.547149268802762,0.09094298537605525,0.09094298537605525
NWS000078,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S37_P050,NWB_A0_S37,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,37,0,VALID,-3.493972252640868,1.731425923826837,-0.05463885123939516,-5.225398176467705,-1.7860647750662322,-15.225398176467705,M0,M0,False,51.60429007419889,formal_m1_center_not_selected,1.604290074198893,1.604290074198893,0.03208580148397786,0.03208580148397786
NWS000079,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S38_P050,NWB_A0_S38,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,38,0,VALID,-3.6014487178698045,1.7063768571050701,-0.21134854331327713,-5.307825574974874,-1.9177254004183473,-15.307825574974874,M0,M0,False,235.01794321835342,formal_m1_center_not_selected,185.01794321835342,185.01794321835342,3.7003588643670686,3.7003588643670686
NWS000080,NW002_QPP_N015_P050_A0_Q040,NWP_A0_S39_P050,NWB_A0_S39,STATIONARY_QPP_PRESENT,15,280.0,0.0,50.0,0.04,39,0,VALID,-4.789879719503114,0.25246720577713866,-1.5730724202612025,-5.042346925280253,-1.8255396260383412,-15.042346925280253,M0,M0,False,45.68448135177527,formal_m1_center_not_selected,-4.315518648224732,4.315518648224732,-0.08631037296449463,0.08631037296449463
NWS000081,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S00_P080,NWB_A0_S00,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,0,0,VALID,-6.898760618825511,-1.5755137605511482,-3.5011622950817527,-5.323246858274363,-1.9256485345306045,-15.323246858274363,M0,M0,False,125.9253186924773,formal_m1_center_not_selected,45.925318692477305,45.925318692477305,0.5740664836559664,0.5740664836559664
NWS000082,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S01_P080,NWB_A0_S01,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,1,0,VALID,-5.4581783762287905,-0.103611251073918,-1.895364141854544,-5.3545671251548725,-1.791752890780626,-15.354567125154873,M0,M0,False,125.38031224095795,formal_m1_center_not_selected,45.38031224095795,45.38031224095795,0.5672539030119743,0.5672539030119743
NWS000083,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,2,0,VALID,-4.70796267868964,0.997374152366735,-0.9702495341508195,-5.705336831056375,-1.9676236865175545,-15.705336831056375,M0,M0,False,139.31411997595916,formal_m1_center_not_selected,59.31411997595916,59.31411997595916,0.7414264996994895,0.7414264996994895
NWS000084,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,3,0,VALID,-4.786849565630359,0.5177545513761181,-1.3720562278673656,-5.304604117006477,-1.8898107792434837,-15.304604117006477,M0,M0,False,237.5425660551941,formal_m1_center_not_selected,157.5425660551941,157.5425660551941,1.9692820756899263,1.9692820756899263
NWS000085,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,4,0,VALID,-2.3728017105044583,3.1830597533365577,1.422917099649621,-5.5558614638410155,-1.7601426536869367,-15.555861463841016,M0,M0,False,220.14071324305726,formal_m1_center_not_selected,140.14071324305726,140.14071324305726,1.7517589155382158,1.7517589155382158
NWS000086,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,5,0,VALID,-6.090794971367661,-1.0065261902140943,-2.950571274968884,-5.0842687811535665,-1.9440450847547899,-15.084268781153567,M0,M0,False,149.15776797616695,formal_m1_center_not_selected,69.15776797616695,69.15776797616695,0.8644720997020869,0.8644720997020869
NWS000087,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,6,0,VALID,-5.123269873887134,0.5615900436332932,-1.4273815044409313,-5.684859917520427,-1.9889715480742245,-15.684859917520427,M0,M0,False,172.71805297359282,formal_m1_center_not_selected,92.71805297359282,92.71805297359282,1.1589756621699103,1.1589756621699103
NWS000088,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S07_P080,NWB_A0_S07,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,7,0,VALID,-4.036128858454143,1.6151886445045989,-0.2838749268633629,-5.651317502958742,-1.8990635713679618,-15.651317502958742,M0,M0,False,216.38534533016863,formal_m1_center_not_selected,136.38534533016863,136.38534533016863,1.7048168166271078,1.7048168166271078
NWS000089,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S08_P080,NWB_A0_S08,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,8,0,VALID,-4.508124583744296,1.1798938305814133,-0.7462767412484483,-5.688018414325709,-1.9261705718298616,-15.68801841432571,M0,M0,False,148.61518163902613,formal_m1_center_not_selected,68.61518163902613,68.61518163902613,0.8576897704878267,0.8576897704878267
NWS000090,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S09_P080,NWB_A0_S09,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,9,0,VALID,-4.972815406927092,0.42489039068441237,-1.4333356835149234,-5.397705797611504,-1.8582260741993357,-15.397705797611504,M0,M0,False,133.72837968640727,formal_m1_center_not_selected,53.728379686407266,53.728379686407266,0.6716047460800908,0.6716047460800908
NWS000091,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S10_P080,NWB_A0_S10,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,10,0,VALID,-2.948999149090517,2.585863826330943,0.7345778887066983,-5.5348629754214596,-1.8512859376242448,-15.53486297542146,M0,M0,False,220.54398893927822,formal_m1_center_not_selected,140.54398893927822,140.54398893927822,1.7567998617409777,1.7567998617409777
NWS000092,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S11_P080,NWB_A0_S11,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,11,0,VALID,-3.4795221869859305,2.1204933444957703,0.3432930924772899,-5.6000155314817,-1.7772002520184804,-15.6000155314817,M0,M0,False,215.69985608730147,formal_m1_center_not_selected,135.69985608730147,135.69985608730147,1.6962482010912683,1.6962482010912683
NWS000093,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S12_P080,NWB_A0_S12,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,12,0,VALID,-5.4218927032142545,0.1355176068450028,-1.8069993254865482,-5.557410310059257,-1.942516932331551,-15.557410310059257,M0,M0,False,148.824614643514,formal_m1_center_not_selected,68.824614643514,68.824614643514,0.8603076830439249,0.8603076830439249
NWS000094,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S13_P080,NWB_A0_S13,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,13,0,VALID,-3.503201882127208,2.1019574365542155,0.2448646063045361,-5.605159318681423,-1.8570928302496794,-15.605159318681423,M0,M0,False,218.1390934722666,formal_m1_center_not_selected,138.1390934722666,138.1390934722666,1.7267386684033326,1.7267386684033326
NWS000095,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S14_P080,NWB_A0_S14,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,14,0,VALID,-5.449556405186744,0.18342991879578818,-1.777386441036339,-5.632986323982532,-1.960816359832127,-15.632986323982532,M0,M0,False,149.77268670785386,formal_m1_center_not_selected,69.77268670785386,69.77268670785386,0.8721585838481734,0.8721585838481734
NWS000096,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S15_P080,NWB_A0_S15,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,15,0,VALID,-5.661055908061435,-0.12574503205579646,-2.0657055809693956,-5.535310876005639,-1.9399605489135991,-15.535310876005639,M0,M0,False,164.0457204564993,formal_m1_center_not_selected,84.04572045649931,84.04572045649931,1.0505715057062415,1.0505715057062415
NWS000097,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S16_P080,NWB_A0_S16,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,16,0,VALID,-5.481478303226089,0.10801445386814912,-1.789335955140344,-5.589492757094238,-1.8973504090084932,-15.589492757094238,M0,M0,False,126.68401027810732,formal_m1_center_not_selected,46.68401027810732,46.68401027810732,0.5835501284763416,0.5835501284763416
NWS000098,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S17_P080,NWB_A0_S17,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,17,0,VALID,-5.959550692381939,-0.8570397104385457,-2.8009076191330076,-5.102510981943393,-1.943867908694462,-15.102510981943393,M0,M0,False,126.59199539746453,formal_m1_center_not_selected,46.59199539746453,46.59199539746453,0.5823999424683066,0.5823999424683066
NWS000099,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S18_P080,NWB_A0_S18,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,18,0,VALID,-5.098605228554421,0.11221435590167594,-1.7345738911212445,-5.210819584456097,-1.8467882470229204,-15.210819584456097,M0,M0,False,126.95513399115492,formal_m1_center_not_selected,46.95513399115492,46.95513399115492,0.5869391748894366,0.5869391748894366
NWS000100,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S19_P080,NWB_A0_S19,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,19,0,VALID,-2.854886630085405,2.672275502207974,0.9530598529183552,-5.527162132293379,-1.7192156492896187,-15.527162132293379,M0,M0,False,216.1099470253492,formal_m1_center_not_selected,136.1099470253492,136.1099470253492,1.7013743378168649,1.7013743378168649
NWS000101,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S20_P080,NWB_A0_S20,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,20,0,VALID,-4.6075593180691214,0.446024905988752,-1.300910211532572,-5.053584224057873,-1.746935117521324,-15.053584224057873,M0,M0,False,40.0,formal_m1_center_not_selected,-40.0,40.0,-0.5,0.5
NWS000102,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S21_P080,NWB_A0_S21,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,21,0,VALID,-2.8241820602157834,2.8882290560595827,0.9786421037670747,-5.712411116275366,-1.909586952292508,-15.712411116275366,M0,M0,False,216.84008803907088,formal_m1_center_not_selected,136.84008803907088,136.84008803907088,1.7105011004883859,1.7105011004883859
NWS000103,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S22_P080,NWB_A0_S22,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,22,0,VALID,-3.726864449267222,2.005500947121968,0.03893057324321969,-5.73236539638919,-1.9665703738787483,-15.73236539638919,M0,M0,False,171.90464005510796,formal_m1_center_not_selected,91.90464005510796,91.90464005510796,1.1488080006888495,1.1488080006888495
NWS000104,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S23_P080,NWB_A0_S23,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,23,0,VALID,-4.18554869151215,1.491238451032924,-0.33156883748096266,-5.6767871425450736,-1.8228072885138866,-15.676787142545074,M0,M0,False,217.54773530597836,formal_m1_center_not_selected,137.54773530597836,137.54773530597836,1.7193466913247295,1.7193466913247295
NWS000105,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S24_P080,NWB_A0_S24,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,24,0,VALID,-5.6652139150564516,0.054867307799279175,-1.8876937324479668,-5.720081222855731,-1.942561040247246,-15.72008122285573,M0,M0,False,155.04445639655668,formal_m1_center_not_selected,75.04445639655668,75.04445639655668,0.9380557049569586,0.9380557049569586
NWS000106,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S25_P080,NWB_A0_S25,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,25,0,VALID,-2.7418936551300157,2.7272042028506895,1.0997262048945027,-5.469097857980705,-1.6274779979561869,-15.469097857980705,M0,M0,False,217.06356769657862,formal_m1_center_not_selected,137.06356769657862,137.06356769657862,1.7132945962072328,1.7132945962072328
NWS000107,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S26_P080,NWB_A0_S26,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,26,0,VALID,-5.3001956238683885,-0.44263391752404324,-2.143647316873179,-4.857561706344345,-1.7010133993491356,-14.857561706344345,M0,M0,False,138.36378458484603,formal_m1_center_not_selected,58.36378458484603,58.36378458484603,0.7295473073105754,0.7295473073105754
NWS000108,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S27_P080,NWB_A0_S27,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,27,0,VALID,-5.430534533066478,-0.0940285064293942,-2.0448738634729127,-5.336506026637084,-1.9508453570435185,-15.336506026637084,M0,M0,False,146.2375775509536,formal_m1_center_not_selected,66.2375775509536,66.2375775509536,0.82796971938692,0.82796971938692
NWS000109,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S28_P080,NWB_A0_S28,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,28,0,VALID,-2.7887382443500504,2.9297137442217736,1.059933705948743,-5.7184519885718235,-1.8697800382730305,-15.718451988571823,M0,M0,False,217.52931318442725,formal_m1_center_not_selected,137.52931318442725,137.52931318442725,1.7191164148053406,1.7191164148053406
NWS000110,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S29_P080,NWB_A0_S29,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,29,0,VALID,-5.75257056470344,-0.5830031492210708,-2.397517258322565,-5.169567415482369,-1.814514109101494,-15.16956741548237,M0,M0,False,148.81549285169655,formal_m1_center_not_selected,68.81549285169655,68.81549285169655,0.8601936606462068,0.8601936606462068
NWS000111,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S30_P080,NWB_A0_S30,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,30,0,VALID,-3.339099970158316,2.2154074039846225,0.5234209194557851,-5.554507374142938,-1.6919864845288375,-15.554507374142938,M0,M0,False,217.72830511027033,formal_m1_center_not_selected,137.72830511027033,137.72830511027033,1.7216038138783791,1.7216038138783791
NWS000112,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S31_P080,NWB_A0_S31,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,31,0,VALID,-5.059614981319715,-0.09448242216875435,-1.723648749764222,-4.965132559150961,-1.6291663275954678,-14.96513255915096,M0,M0,False,124.52239294765529,formal_m1_center_not_selected,44.52239294765529,44.52239294765529,0.5565299118456911,0.5565299118456911
NWS000113,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S32_P080,NWB_A0_S32,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,32,0,VALID,-5.622063418442547,-0.4979501927315546,-2.302325518663145,-5.1241132257109925,-1.8043753259315904,-15.124113225710992,M0,M0,False,147.9210226386212,formal_m1_center_not_selected,67.9210226386212,67.9210226386212,0.849012782982765,0.849012782982765
NWS000114,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S33_P080,NWB_A0_S33,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,33,0,VALID,-4.979282901448295,0.618300866438716,-1.306111937900437,-5.597583767887011,-1.9244128043391528,-15.597583767887011,M0,M0,False,126.3168273817423,formal_m1_center_not_selected,46.3168273817423,46.3168273817423,0.5789603422717787,0.5789603422717787
NWS000115,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S34_P080,NWB_A0_S34,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,34,0,VALID,-4.752260370949607,0.8165462923089688,-1.0825881431260482,-5.5688066632585755,-1.899134435435017,-15.568806663258576,M0,M0,False,214.84336457147418,formal_m1_center_not_selected,134.84336457147418,134.84336457147418,1.6855420571434272,1.6855420571434272
NWS000116,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S35_P080,NWB_A0_S35,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,35,0,VALID,-3.955112623560439,1.6141555319707166,-0.1328260366510685,-5.569268155531155,-1.746981568621785,-15.569268155531155,M0,M0,False,219.2449752541627,formal_m1_center_not_selected,139.2449752541627,139.2449752541627,1.7405621906770339,1.7405621906770339
NWS000117,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S36_P080,NWB_A0_S36,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,36,0,VALID,-5.58867634111405,-0.14186599424109403,-2.0278416063885887,-5.446810346872956,-1.8859756121474947,-15.446810346872956,M0,M0,False,148.10472224177482,formal_m1_center_not_selected,68.10472224177482,68.10472224177482,0.8513090280221853,0.8513090280221853
NWS000118,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S37_P080,NWB_A0_S37,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,37,0,VALID,-4.341936493682976,1.3585857822535061,-0.5802396150610951,-5.700522275936482,-1.9388253973146012,-15.700522275936482,M0,M0,False,187.87090507501216,formal_m1_center_not_selected,107.87090507501216,107.87090507501216,1.348386313437652,1.348386313437652
NWS000119,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S38_P080,NWB_A0_S38,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,38,0,VALID,-4.167607865373046,1.428250940544677,-0.39344323582822316,-5.5958588059177234,-1.8216941763729002,-15.595858805917723,M0,M0,False,215.66825903094772,formal_m1_center_not_selected,135.66825903094772,135.66825903094772,1.6958532378868465,1.6958532378868465
NWS000120,NW003_QPP_N015_P080_A0_Q040,NWP_A0_S39_P080,NWB_A0_S39,STATIONARY_QPP_PRESENT,15,280.0,0.0,80.0,0.04,39,0,VALID,-5.236097547908621,-0.2197638936345534,-2.14497530907835,-5.016333654274067,-1.9252114154437967,-15.016333654274067,M0,M0,False,125.56561918205195,formal_m1_center_not_selected,45.56561918205195,45.56561918205195,0.5695702397756494,0.5695702397756494
NWS000121,NW004_NULL_N015_A1,NWP_A1_S00_NULL,NWB_A1_S00,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,0,0,VALID,-4.5781678698247745,1.0225237819058357,-0.918871503722138,-5.60069165173061,-1.9413952856279737,-15.60069165173061,M0,M0,False,131.90892319773826,,,,,
NWS000122,NW004_NULL_N015_A1,NWP_A1_S01_NULL,NWB_A1_S01,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,1,0,VALID,-5.244647195317096,0.3530342025926956,-1.5280873362995449,-5.597681397909792,-1.8811215388922404,-15.597681397909792,M0,M0,False,219.92345194171668,,,,,
NWS000123,NW004_NULL_N015_A1,NWP_A1_S02_NULL,NWB_A1_S02,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,2,0,VALID,-4.484878180499079,1.104700783789859,-0.8283054862666939,-5.589578964288938,-1.933006270056553,-15.589578964288938,M0,M0,False,154.4218317349281,,,,,
NWS000124,NW004_NULL_N015_A1,NWP_A1_S03_NULL,NWB_A1_S03,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,3,0,VALID,-4.96350478962577,0.5140709443441533,-1.4234104389940994,-5.477575733969923,-1.9374813833382527,-15.477575733969923,M0,M0,False,130.97661952943892,,,,,
NWS000125,NW004_NULL_N015_A1,NWP_A1_S04_NULL,NWB_A1_S04,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,4,0,VALID,-4.530803709557777,0.9972521595681094,-0.9453285968628551,-5.528055869125886,-1.9425807564309645,-15.528055869125886,M0,M0,False,154.60124041648115,,,,,
NWS000126,NW004_NULL_N015_A1,NWP_A1_S05_NULL,NWB_A1_S05,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,5,0,VALID,-5.10817383984959,0.36361127252619596,-1.581096850477075,-5.471785112375786,-1.944708123003271,-15.471785112375786,M0,M0,False,178.31075867254236,,,,,
NWS000127,NW004_NULL_N015_A1,NWP_A1_S06_NULL,NWB_A1_S06,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,6,0,VALID,-5.22895686204242,0.2762718793731622,-1.6126675049962609,-5.505228741415582,-1.888939384369423,-15.505228741415582,M0,M0,False,233.2272698457672,,,,,
NWS000128,NW004_NULL_N015_A1,NWP_A1_S07_NULL,NWB_A1_S07,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,7,0,VALID,-4.217347741724591,1.3690890322378184,-0.5481937838934003,-5.58643677396241,-1.9172828161312188,-15.58643677396241,M0,M0,False,162.38724064431239,,,,,
NWS000129,NW004_NULL_N015_A1,NWP_A1_S08_NULL,NWB_A1_S08,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,8,0,VALID,-4.887422747352909,0.6642531565789529,-1.2862971543049229,-5.551675903931862,-1.9505503108838758,-15.551675903931862,M0,M0,False,173.58825897856477,,,,,
NWS000130,NW004_NULL_N015_A1,NWP_A1_S09_NULL,NWB_A1_S09,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,9,0,VALID,-5.907723626241857,-0.3477276082671601,-2.2344384481969604,-5.559996017974697,-1.8867108399298003,-15.559996017974697,M0,M0,False,215.7392056148759,,,,,
NWS000131,NW004_NULL_N015_A1,NWP_A1_S10_NULL,NWB_A1_S10,NULL_FLARE_RED_NOISE,15,280.0,1.0,,,10,0,VALID,-4.69723886212827,0.9196066703438568,-1.0308085996887515,-5.6168455324721265,-1.9504152700326083,-15.616845532472126,M0,M0,False,186.9740550148769,,,,,
