parent_id,block_id,ground_truth,period_s,qpp_fraction,red_noise_alpha,data_seed,transition,n_from,n_to,delta_bic_0_1_from,delta_bic_0_1_to,delta_bic_2_1_from,delta_bic_2_1_to,joint_margin_from,joint_margin_to,paired_change_delta_bic_0_1,paired_change_delta_bic_2_1,paired_change_joint_margin,support_hypothesis_contrast,support_contrast_sign,cross_m0_up,cross_m0_down,cross_m2_up,cross_m2_down,qpp_selected_from,qpp_selected_to,joint_selection_up,joint_selection_down
NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,2,15_to_30,15,30,-5.705336831056375,-5.721724151932449,-1.9676236865175545,-1.1143938147367578,-15.705336831056375,-15.721724151932449,-0.016387320876074085,0.8532298717807967,-0.016387320876074085,-0.8696171926568708,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,2,30_to_45,30,45,-5.721724151932449,-8.012222431927796,-1.1143938147367578,-2.6204286612202736,-15.721724151932449,-18.012222431927796,-2.2904982799953473,-1.5060348464835158,-2.2904982799953473,-0.7844634335118315,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,2,45_to_60,45,60,-8.012222431927796,1.3429189878467014,-2.6204286612202736,7.800125209143829,-18.012222431927796,-8.657081012153299,9.355141419774498,10.420553870364103,9.355141419774498,-1.065412450589605,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,2,60_to_90,60,90,1.3429189878467014,-8.224940535389692,7.800125209143829,-0.7047281327563155,-8.657081012153299,-18.224940535389692,-9.567859523236393,-8.504853341900144,-9.567859523236393,-1.0630061813362488,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S02_P080,NWB_A0_S02,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,2,90_to_120,90,120,-8.224940535389692,-4.981973932226197,-0.7047281327563155,3.1727575080324755,-18.224940535389692,-14.981973932226197,3.242966603163495,3.877485640788791,3.242966603163495,-0.6345190376252958,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_NULL,NWB_A0_S03,NULL_FLARE_RED_NOISE,,,0.0,3,15_to_30,15,30,-5.564731785663897,-6.036416737403044,-1.7911072847520684,-1.18678595968656,-15.564731785663897,-16.036416737403044,-0.4716849517391477,0.6043213250655084,-0.4716849517391477,,,False,False,False,False,False,False,False,False
NWP_A0_S03_NULL,NWB_A0_S03,NULL_FLARE_RED_NOISE,,,0.0,3,30_to_45,30,45,-6.036416737403044,-3.431801783658841,-1.18678595968656,1.4849191565123192,-16.036416737403044,-13.431801783658841,2.6046149537442034,2.671705116198879,2.6046149537442034,,,False,False,False,False,False,False,False,False
NWP_A0_S03_NULL,NWB_A0_S03,NULL_FLARE_RED_NOISE,,,0.0,3,45_to_60,45,60,-3.431801783658841,-4.419364151048967,1.4849191565123192,1.8381383463829195,-13.431801783658841,-14.419364151048967,-0.9875623673901259,0.3532191898706003,-0.9875623673901259,,,False,False,False,False,False,False,False,False
NWP_A0_S03_NULL,NWB_A0_S03,NULL_FLARE_RED_NOISE,,,0.0,3,60_to_90,60,90,-4.419364151048967,-0.264035222187772,1.8381383463829195,3.6102623732513734,-14.419364151048967,-10.264035222187772,4.155328928861195,1.772124026868454,4.155328928861195,,,False,False,False,False,False,False,False,False
NWP_A0_S03_NULL,NWB_A0_S03,NULL_FLARE_RED_NOISE,,,0.0,3,90_to_120,90,120,-0.264035222187772,-2.5642003795654773,3.6102623732513734,5.286543374254336,-10.264035222187772,-12.564200379565477,-2.3001651573777053,1.6762810010029625,-2.3001651573777053,,,False,False,False,False,False,False,False,False
NWP_A0_S03_P050,NWB_A0_S03,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,3,15_to_30,15,30,-5.531694591767382,-7.397950395053613,-1.9388709455899145,-2.308410065536279,-15.531694591767382,-17.397950395053613,-1.866255803286231,-0.36953911994636446,-1.866255803286231,-1.4967166833398666,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P050,NWB_A0_S03,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,3,30_to_45,30,45,-7.397950395053613,-3.2424080276131235,-2.308410065536279,1.8053427459767875,-17.397950395053613,-13.242408027613124,4.155542367440489,4.113752811513066,4.155542367440489,0.04178955592742284,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P050,NWB_A0_S03,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,3,45_to_60,45,60,-3.2424080276131235,-4.554552799301803,1.8053427459767875,2.1309071840800016,-13.242408027613124,-14.554552799301803,-1.3121447716886792,0.3255644381032141,-1.3121447716886792,-1.6377092097918933,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P050,NWB_A0_S03,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,3,60_to_90,60,90,-4.554552799301803,-0.2708696952001901,2.1309071840800016,3.591161070979183,-14.554552799301803,-10.27086969520019,4.283683104101613,1.4602538868991815,4.283683104101613,2.823429217202431,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P050,NWB_A0_S03,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,3,90_to_120,90,120,-0.2708696952001901,-2.5511303763250908,3.591161070979183,5.286155585398944,-10.27086969520019,-12.55113037632509,-2.2802606811249007,1.6949945144197613,-2.2802606811249007,-3.975255195544662,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,3,15_to_30,15,30,-5.304604117006477,-6.1472215976425275,-1.8898107792434837,-1.3541754598554547,-15.304604117006477,-16.147221597642528,-0.8426174806360507,0.535635319388029,-0.8426174806360507,-1.3782528000240797,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,3,30_to_45,30,45,-6.1472215976425275,-4.209398259791129,-1.3541754598554547,0.8010039153415107,-16.147221597642528,-14.20939825979113,1.9378233378513983,2.1551793751969655,1.9378233378513983,-0.2173560373455672,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,3,45_to_60,45,60,-4.209398259791129,-4.625397530715446,0.8010039153415107,1.6390252976470094,-14.20939825979113,-14.625397530715446,-0.415999270924317,0.8380213823054987,-0.415999270924317,-1.2540206532298157,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,3,60_to_90,60,90,-4.625397530715446,-0.3078731956616707,1.6390252976470094,3.579430695494466,-14.625397530715446,-10.30787319566167,4.3175243350537755,1.9404053978474565,4.3175243350537755,2.377118937206319,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S03_P080,NWB_A0_S03,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,3,90_to_120,90,120,-0.3078731956616707,-2.5638946996297705,3.579430695494466,5.273507664279123,-10.30787319566167,-12.56389469962977,-2.2560215039680998,1.6940769687846569,-2.2560215039680998,-3.9500984727527566,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_NULL,NWB_A0_S04,NULL_FLARE_RED_NOISE,,,0.0,4,15_to_30,15,30,-5.55210509448221,-7.077704819345527,-1.9246249851452264,-2.0339681511828616,-15.55210509448221,-17.077704819345527,-1.5255997248633175,-0.10934316603763516,-1.5255997248633175,,,False,False,False,False,False,False,False,False
NWP_A0_S04_NULL,NWB_A0_S04,NULL_FLARE_RED_NOISE,,,0.0,4,30_to_45,30,45,-7.077704819345527,-6.7172381400258985,-2.0339681511828616,-0.7744870661231005,-17.077704819345527,-16.7172381400259,0.3604666793196287,1.259481085059761,0.3604666793196287,,,False,False,False,False,False,False,False,False
NWP_A0_S04_NULL,NWB_A0_S04,NULL_FLARE_RED_NOISE,,,0.0,4,45_to_60,45,60,-6.7172381400258985,-5.54771385429072,-0.7744870661231005,-0.17360746379500824,-16.7172381400259,-15.54771385429072,1.1695242857351786,0.6008796023280922,1.1695242857351786,,,False,False,False,False,False,False,False,False
NWP_A0_S04_NULL,NWB_A0_S04,NULL_FLARE_RED_NOISE,,,0.0,4,60_to_90,60,90,-5.54771385429072,-7.942933860873097,-0.17360746379500824,-1.078278840198152,-15.54771385429072,-17.942933860873097,-2.3952200065823774,-0.9046713764031438,-2.3952200065823774,,,False,False,False,False,False,False,False,False
NWP_A0_S04_NULL,NWB_A0_S04,NULL_FLARE_RED_NOISE,,,0.0,4,90_to_120,90,120,-7.942933860873097,-8.552800068653369,-1.078278840198152,-0.4217939050167274,-17.942933860873097,-18.55280006865337,-0.6098662077802715,0.6564849351814246,-0.6098662077802715,,,False,False,False,False,False,False,False,False
NWP_A0_S04_P050,NWB_A0_S04,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,4,15_to_30,15,30,-5.275307240972076,-7.177725139601122,-1.8987089026355628,-2.306246566941752,-15.275307240972076,-17.177725139601122,-1.9024178986290465,-0.4075376643061892,-1.9024178986290465,-1.4948802343228573,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P050,NWB_A0_S04,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,4,30_to_45,30,45,-7.177725139601122,-7.072602754376533,-2.306246566941752,-1.038628980517018,-17.177725139601122,-17.072602754376533,0.10512238522458972,1.267617586424734,0.10512238522458972,-1.1624952012001444,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P050,NWB_A0_S04,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,4,45_to_60,45,60,-7.072602754376533,-5.821947075602509,-1.038628980517018,-0.385107218863169,-17.072602754376533,-15.821947075602509,1.2506556787740237,0.6535217616538489,1.2506556787740237,0.5971339171201748,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P050,NWB_A0_S04,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,4,60_to_90,60,90,-5.821947075602509,-7.965648942161636,-0.385107218863169,-1.092433882761327,-15.821947075602509,-17.965648942161636,-2.1437018665591268,-0.7073266638981579,-2.1437018665591268,-1.4363752026609689,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P050,NWB_A0_S04,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,4,90_to_120,90,120,-7.965648942161636,-8.506594036036631,-1.092433882761327,-0.8871593798618846,-17.965648942161636,-18.50659403603663,-0.5409450938749956,0.20527450289944227,-0.5409450938749956,-0.7462195967744378,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,4,15_to_30,15,30,-5.5558614638410155,-6.370779031189741,-1.7601426536869367,-1.4754002620988302,-15.555861463841016,-16.37077903118974,-0.8149175673487257,0.28474239158810644,-0.8149175673487257,-1.099659958936832,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,4,30_to_45,30,45,-6.370779031189741,-6.105457437987155,-1.4754002620988302,-0.1042095228991684,-16.37077903118974,-16.105457437987155,0.26532159320258586,1.3711907391996618,0.26532159320258586,-1.105869145997076,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,4,45_to_60,45,60,-6.105457437987155,-5.41225365823513,-0.1042095228991684,0.09802764398281738,-16.105457437987155,-15.41225365823513,0.6932037797520252,0.20223716688198579,0.6932037797520252,0.4909666128700394,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,4,60_to_90,60,90,-5.41225365823513,-8.338389329732422,0.09802764398281738,-1.4652684764193964,-15.41225365823513,-18.338389329732422,-2.926135671497292,-1.5632961204022138,-2.926135671497292,-1.3628395510950781,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S04_P080,NWB_A0_S04,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,4,90_to_120,90,120,-8.338389329732422,-8.538809316497463,-1.4652684764193964,-0.9194164922806749,-18.338389329732422,-18.538809316497463,-0.20041998676504136,0.5458519841387215,-0.20041998676504136,-0.7462719709037628,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S05_NULL,NWB_A0_S05,NULL_FLARE_RED_NOISE,,,0.0,5,15_to_30,15,30,-5.459375238130237,-6.40341738656619,-1.9458853428968554,-1.4556589849687214,-15.459375238130237,-16.40341738656619,-0.9440421484359529,0.49022635792813407,-0.9440421484359529,,,False,False,False,False,False,False,False,False
NWP_A0_S05_NULL,NWB_A0_S05,NULL_FLARE_RED_NOISE,,,0.0,5,30_to_45,30,45,-6.40341738656619,-4.673687483226871,-1.4556589849687214,-0.9138105169161008,-16.40341738656619,-14.673687483226871,1.7297299033393188,0.5418484680526205,1.7297299033393188,,,False,False,False,False,False,False,False,False
NWP_A0_S05_NULL,NWB_A0_S05,NULL_FLARE_RED_NOISE,,,0.0,5,45_to_60,45,60,-4.673687483226871,-4.266905475517888,-0.9138105169161008,1.0985984197000107,-14.673687483226871,-14.266905475517888,0.40678200770898343,2.0124089366161115,0.40678200770898343,,,False,False,False,False,False,False,False,False
NWP_A0_S05_NULL,NWB_A0_S05,NULL_FLARE_RED_NOISE,,,0.0,5,60_to_90,60,90,-4.266905475517888,2.854115811360998,1.0985984197000107,10.140559458249243,-14.266905475517888,-7.145884188639002,7.121021286878886,9.041961038549232,7.121021286878886,,,False,False,True,False,False,False,False,False
NWP_A0_S05_NULL,NWB_A0_S05,NULL_FLARE_RED_NOISE,,,0.0,5,90_to_120,90,120,2.854115811360998,-6.168437794179624,10.140559458249243,1.755862609972894,-7.145884188639002,-16.168437794179624,-9.022553605540622,-8.384696848276349,-9.022553605540622,,,False,False,False,True,False,False,False,False
NWP_A0_S05_P050,NWB_A0_S05,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,5,15_to_30,15,30,-5.624136692588163,-6.806000307650564,-1.9127760579989088,-1.6794369890845076,-15.624136692588163,-16.806000307650564,-1.181863615062401,0.23333906891440126,-1.181863615062401,-1.4152026839768022,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S05_P050,NWB_A0_S05,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,5,30_to_45,30,45,-6.806000307650564,-5.015091972293419,-1.6794369890845076,-0.8983705086147324,-16.806000307650564,-15.015091972293419,1.7909083353571447,0.7810664804697751,1.7909083353571447,1.0098418548873695,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S05_P050,NWB_A0_S05,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,5,45_to_60,45,60,-5.015091972293419,-4.49593993582954,-0.8983705086147324,1.9920589409277625,-15.015091972293419,-14.49593993582954,0.5191520364638791,2.890429449542495,0.5191520364638791,-2.371277413078616,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S05_P050,NWB_A0_S05,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,5,60_to_90,60,90,-4.49593993582954,2.7884214996719834,1.9920589409277625,10.077801362677974,-14.49593993582954,-7.211578500328017,7.284361435501523,8.085742421750211,7.284361435501523,-0.801380986248688,NEGATIVE,False,False,True,False,False,False,False,False
NWP_A0_S05_P050,NWB_A0_S05,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,5,90_to_120,90,120,2.7884214996719834,-7.117220183360416,10.077801362677974,0.8069558625606419,-7.211578500328017,-17.117220183360416,-9.9056416830324,-9.270845500117332,-9.9056416830324,-0.6347961829150677,NEGATIVE,False,False,False,True,False,False,False,False
NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,5,15_to_30,15,30,-5.0842687811535665,-6.008695586872989,-1.9440450847547899,-1.2394075324328213,-15.084268781153567,-16.00869558687299,-0.9244268057194223,0.7046375523219686,-0.9244268057194223,-1.6290643580413908,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,5,30_to_45,30,45,-6.008695586872989,-5.452834928566176,-1.2394075324328213,-0.950847440082299,-16.00869558687299,-15.452834928566176,0.5558606583068126,0.28856009235052227,0.5558606583068126,0.26730056595629037,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,5,45_to_60,45,60,-5.452834928566176,-4.796990783009676,-0.950847440082299,0.6840082660015128,-15.452834928566176,-14.796990783009676,0.6558441455565003,1.6348557060838118,0.6558441455565003,-0.9790115605273115,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,5,60_to_90,60,90,-4.796990783009676,2.6035653680472137,0.6840082660015128,9.895458142133464,-14.796990783009676,-7.396434631952786,7.40055615105689,9.211449876131951,7.40055615105689,-1.8108937250750614,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S05_P080,NWB_A0_S05,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,5,90_to_120,90,120,2.6035653680472137,-6.180884111802072,9.895458142133464,1.7424518299786769,-7.396434631952786,-16.180884111802072,-8.784449479849286,-8.153006312154787,-8.784449479849286,-0.6314431676944992,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_NULL,NWB_A0_S06,NULL_FLARE_RED_NOISE,,,0.0,6,15_to_30,15,30,-5.512492078447227,-2.893220398188646,-1.9486226512717915,2.1613824459541604,-15.512492078447227,-12.893220398188646,2.6192716802585814,4.110005097225952,2.6192716802585814,,,False,False,False,False,False,False,False,False
NWP_A0_S06_NULL,NWB_A0_S06,NULL_FLARE_RED_NOISE,,,0.0,6,30_to_45,30,45,-2.893220398188646,-6.8247525255982,2.1613824459541604,-2.418399624564074,-12.893220398188646,-16.8247525255982,-3.931532127409554,-4.579782070518235,-3.931532127409554,,,False,False,False,False,False,False,False,False
NWP_A0_S06_NULL,NWB_A0_S06,NULL_FLARE_RED_NOISE,,,0.0,6,45_to_60,45,60,-6.8247525255982,-5.344032929512252,-2.418399624564074,0.46131479535245035,-16.8247525255982,-15.344032929512252,1.4807195960859474,2.8797144199165245,1.4807195960859474,,,False,False,False,False,False,False,False,False
NWP_A0_S06_NULL,NWB_A0_S06,NULL_FLARE_RED_NOISE,,,0.0,6,60_to_90,60,90,-5.344032929512252,-6.66528059368045,0.46131479535245035,-0.9712729983439772,-15.344032929512252,-16.66528059368045,-1.3212476641681974,-1.4325877936964275,-1.3212476641681974,,,False,False,False,False,False,False,False,False
NWP_A0_S06_NULL,NWB_A0_S06,NULL_FLARE_RED_NOISE,,,0.0,6,90_to_120,90,120,-6.66528059368045,-2.7741668315683228,-0.9712729983439772,2.2810245010076073,-16.66528059368045,-12.774166831568323,3.891113762112127,3.2522974993515845,3.891113762112127,,,False,False,False,False,False,False,False,False
NWP_A0_S06_P050,NWB_A0_S06,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,6,15_to_30,15,30,-5.378473177006345,-2.4542390050624476,-1.7379394389473743,2.5567429602961056,-15.378473177006345,-12.454239005062448,2.9242341719438976,4.29468239924348,2.9242341719438976,-1.3704482272995824,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P050,NWB_A0_S06,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,6,30_to_45,30,45,-2.4542390050624476,-6.371140357796605,2.5567429602961056,-0.8153673046316783,-12.454239005062448,-16.371140357796605,-3.9169013527341576,-3.372110264927784,-3.9169013527341576,-0.5447910878063738,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P050,NWB_A0_S06,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,6,45_to_60,45,60,-6.371140357796605,-5.01831476405161,-0.8153673046316783,0.8056413006688388,-16.371140357796605,-15.01831476405161,1.3528255937449956,1.621008605300517,1.3528255937449956,-0.2681830115555215,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P050,NWB_A0_S06,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,6,60_to_90,60,90,-5.01831476405161,-6.6674780766790605,0.8056413006688388,-0.9683627427968418,-15.01831476405161,-16.66747807667906,-1.6491633126274508,-1.7740040434656805,-1.6491633126274508,0.12484073083822977,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P050,NWB_A0_S06,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,6,90_to_120,90,120,-6.6674780766790605,-2.772756920621987,-0.9683627427968418,2.2842023035099146,-16.66747807667906,-12.772756920621987,3.8947211560570736,3.2525650463067564,3.8947211560570736,0.6421561097503172,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,6,15_to_30,15,30,-5.684859917520427,-4.048943795230073,-1.9889715480742245,0.7232385668556134,-15.684859917520427,-14.048943795230073,1.6359161222903538,2.712210114929838,1.6359161222903538,-1.076293992639484,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,6,30_to_45,30,45,-4.048943795230073,-7.840879804984496,0.7232385668556134,-3.1430363519787363,-14.048943795230073,-17.840879804984496,-3.791936009754423,-3.8662749188343497,-3.791936009754423,0.07433890907992691,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,6,45_to_60,45,60,-7.840879804984496,-6.41394784703985,-3.1430363519787363,-0.49509255616854375,-17.840879804984496,-16.41394784703985,1.426931957944646,2.6479437958101926,1.426931957944646,-1.2210118378655466,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,6,60_to_90,60,90,-6.41394784703985,-6.6801974379839635,-0.49509255616854375,-0.9610202370639627,-16.41394784703985,-16.680197437983963,-0.2662495909441134,-0.4659276808954189,-0.2662495909441134,0.19967808995130554,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S06_P080,NWB_A0_S06,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,6,90_to_120,90,120,-6.6801974379839635,-2.7751539960008813,-0.9610202370639627,2.2920740240562623,-16.680197437983963,-12.775153996000881,3.905043441983082,3.253094261120225,3.905043441983082,0.6519491808628572,POSITIVE,False,False,False,False,False,False,False,False
NWP_A0_S07_NULL,NWB_A0_S07,NULL_FLARE_RED_NOISE,,,0.0,7,15_to_30,15,30,-5.436816860076387,-7.336109488279433,-1.9212095379791938,-2.3409026939818744,-15.436816860076387,-17.336109488279433,-1.899292628203046,-0.41969315600268065,-1.899292628203046,,,False,False,False,False,False,False,False,False
NWP_A0_S07_NULL,NWB_A0_S07,NULL_FLARE_RED_NOISE,,,0.0,7,30_to_45,30,45,-7.336109488279433,-7.079528008459874,-2.3409026939818744,-1.1949987572425016,-17.336109488279433,-17.079528008459874,0.2565814798195589,1.1459039367393729,0.2565814798195589,,,False,False,False,False,False,False,False,False
NWP_A0_S07_NULL,NWB_A0_S07,NULL_FLARE_RED_NOISE,,,0.0,7,45_to_60,45,60,-7.079528008459874,-3.2381864840005505,-1.1949987572425016,3.281824661445455,-17.079528008459874,-13.23818648400055,3.841341524459324,4.476823418687957,3.841341524459324,,,False,False,False,False,False,False,False,False
NWP_A0_S07_NULL,NWB_A0_S07,NULL_FLARE_RED_NOISE,,,0.0,7,60_to_90,60,90,-3.2381864840005505,3.7504116968026437,3.281824661445455,10.865375071611481,-13.23818648400055,-6.249588303197356,6.988598180803194,7.583550410166026,6.988598180803194,,,False,False,True,False,False,False,False,False
NWP_A0_S07_NULL,NWB_A0_S07,NULL_FLARE_RED_NOISE,,,0.0,7,90_to_120,90,120,3.7504116968026437,0.114164840768467,10.865375071611481,8.169976852583147,-6.249588303197356,-9.885835159231533,-3.6362468560341767,-2.695398219028334,-3.6362468560341767,,,False,False,False,True,False,False,False,False
NWP_A0_S07_P050,NWB_A0_S07,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,7,15_to_30,15,30,-5.403247679975422,-5.262448145980599,-1.7794964788572463,-0.5092305890884603,-15.403247679975422,-15.2624481459806,0.14079953399482292,1.270265889768786,0.14079953399482292,-1.129466355773963,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S07_P050,NWB_A0_S07,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,7,30_to_45,30,45,-5.262448145980599,-6.865031214045473,-0.5092305890884603,-1.1742917939294557,-15.2624481459806,-16.865031214045473,-1.6025830680648738,-0.6650612048409954,-1.6025830680648738,-0.9375218632238784,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S07_P050,NWB_A0_S07,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,7,45_to_60,45,60,-6.865031214045473,-3.5037240993729313,-1.1742917939294557,2.957955993634613,-16.865031214045473,-13.503724099372931,3.3613071146725417,4.132247787564069,3.3613071146725417,-0.7709406728915269,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S07_P050,NWB_A0_S07,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,7,60_to_90,60,90,-3.5037240993729313,3.678275969802314,2.957955993634613,10.793656436154322,-13.503724099372931,-6.321724030197686,7.1820000691752455,7.835700442519709,7.1820000691752455,-0.6537003733444635,NEGATIVE,False,False,True,False,False,False,False,False
NWP_A0_S07_P050,NWB_A0_S07,STATIONARY_QPP_PRESENT,50.0,0.04,0.0,7,90_to_120,90,120,3.678275969802314,0.10732056545504065,10.793656436154322,8.248462055957134,-6.321724030197686,-9.89267943454496,-3.5709554043472735,-2.545194380197188,-3.5709554043472735,-1.0257610241500856,NEGATIVE,False,False,False,True,False,False,False,False
NWP_A0_S07_P080,NWB_A0_S07,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,7,15_to_30,15,30,-5.651317502958742,-6.7957074609164465,-1.8990635713679618,-1.921484868179732,-15.651317502958742,-16.795707460916447,-1.1443899579577046,-0.022421296811770297,-1.1443899579577046,-1.1219686611459343,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S07_P080,NWB_A0_S07,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,7,30_to_45,30,45,-6.7957074609164465,-7.916479601878308,-1.921484868179732,-1.9845120088495776,-16.795707460916447,-17.916479601878308,-1.1207721409618614,-0.0630271406698455,-1.1207721409618614,-1.057745000292016,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S07_P080,NWB_A0_S07,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,7,45_to_60,45,60,-7.916479601878308,-4.7841173070003435,-1.9845120088495776,1.6765897051893148,-17.916479601878308,-14.784117307000344,3.1323622948779644,3.6611017140388924,3.1323622948779644,-0.528739419160928,NEGATIVE,False,False,False,False,False,False,False,False
NWP_A0_S07_P080,NWB_A0_S07,STATIONARY_QPP_PRESENT,80.0,0.04,0.0,7,60_to_90,60,90,-4.7841173070003435,3.538103355486328,1.6765897051893148,10.65378452380628,-14.784117307000344,-6.461896644513672,8.322220662486671,8.977194818616965,8.322220662486671,-0.6549741561302937,NEGATIVE,False,False,True,False,False,False,False,False
