parent_id,block_id,ground_truth,red_noise_alpha,data_seed,period_s,qpp_fraction,parent_n_samples,time_sha256,envelope_sha256,noise_sha256,phase_float64_sha256,qpp_component_sha256,parent_flux_sha256,all_finite,flux_mean,flux_std_ddof1,flux_min,flux_max,construction_status,error
NWP_A1_S02_P080,NWB_A1_S02,STATIONARY_QPP_PRESENT,1,2,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,75404c42b2b7c95d3108def2cc4a00b1437ce18a94518fd27fac67eb9efd4efb,98838c1767928e7a5c926e7b7ad451d53b4a81a3a413b048e5720b0aa5d84d3e,32a90d60277aa0b6134fda3951da8814f8acb9512a19265d358804eb40f1112a,7d6dea2da32f1ee1a296540d5b19b015c64520a8c1b98192585a8b5f5fefa91f,True,1.0204664583430938,0.071235598469048783,0.98714151716046417,1.5032663153533687,OK,
NWP_A1_S03_NULL,NWB_A1_S03,NULL_FLARE_RED_NOISE,1,3,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,bf00ed73c1c1189dadf44835a1d1c410cf3c5046ff90099cae65a0c1e0470476,a826630b49503ff4670aa541c9a31fc12812434394e25c579b9189b33937d11d,,15669a368e780aa5525c928c6f56ee42bef249bc48fc555d8f2e764d544be5f8,True,1.0205013742233473,0.070416978800076732,0.9894216865407488,1.4969092984909322,OK,
NWP_A1_S03_P050,NWB_A1_S03,STATIONARY_QPP_PRESENT,1,3,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,bf00ed73c1c1189dadf44835a1d1c410cf3c5046ff90099cae65a0c1e0470476,a826630b49503ff4670aa541c9a31fc12812434394e25c579b9189b33937d11d,3b6b9d11cd68874bce0500d0daf2bd3ec88027228b4d68cdadc67cb44da2b36d,e7bc8fded920130511ba7d4a207baf80c508f66d0db11dd63edc4368052751ee,True,1.0205325844021891,0.070736328853807429,0.98942168654074969,1.5085196019009646,OK,
NWP_A1_S03_P080,NWB_A1_S03,STATIONARY_QPP_PRESENT,1,3,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,bf00ed73c1c1189dadf44835a1d1c410cf3c5046ff90099cae65a0c1e0470476,a826630b49503ff4670aa541c9a31fc12812434394e25c579b9189b33937d11d,ffcb7f001f01309610045380b9374fc63a0326f84b8a4d4ffbd345e20533db56,6e394cbaad54acaf60a56732933716ff0e9d3bcd5a0356ae6e1185305485bf5a,True,1.0205144757417537,0.070535158997423839,0.98942168654066154,1.5085196019009646,OK,
NWP_A1_S04_NULL,NWB_A1_S04,NULL_FLARE_RED_NOISE,1,4,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3487eb0e598ad29653b4619261ee2b11604eeff729d35dc6ea8e7bf6118a0f8f,9d1da908c483d29d36a1d0f6975951c4a26fa6f603ec151db5de633df8ac83ab,,468a39ab1fc12927b464719f97cf612b65f4daa52d6d5f3b135e78deb5dc62f3,True,1.0205013742233473,0.072779953671838996,0.98448881151115519,1.5091559631623683,OK,
NWP_A1_S04_P050,NWB_A1_S04,STATIONARY_QPP_PRESENT,1,4,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3487eb0e598ad29653b4619261ee2b11604eeff729d35dc6ea8e7bf6118a0f8f,9d1da908c483d29d36a1d0f6975951c4a26fa6f603ec151db5de633df8ac83ab,b9c4a5f02c4062d67eba3105ad6d7ca7f27fc1621d4e0d8b29b8800f64a0757d,7c78d2e118bbae4532c92651fcc8035f8394feed0e9fee6c29ee4ee3e74e3934,True,1.0205677710608683,0.073446565779283352,0.98448881151049994,1.5249310132717033,OK,
NWP_A1_S04_P080,NWB_A1_S04,STATIONARY_QPP_PRESENT,1,4,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3487eb0e598ad29653b4619261ee2b11604eeff729d35dc6ea8e7bf6118a0f8f,9d1da908c483d29d36a1d0f6975951c4a26fa6f603ec151db5de633df8ac83ab,39dbb8edcf3c64c074fdc81a30585e686d21ed7cb8b2bb5292a010cabf54b8d3,fde9150ad24a79e097eac80fdbd9279f5c5ecc991d0e3833e2af7085df11fc12,True,1.0206118798353216,0.073744665508143598,0.98448881151302259,1.5249310132717033,OK,
NWP_A1_S05_NULL,NWB_A1_S05,NULL_FLARE_RED_NOISE,1,5,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dc84a4b0cfe56366b16c75106cb8809e75f4df6ff76a5e977ee2b831b96426d1,17f36a4d7947cdeec021ac5f928324c7618af186694234cf1a308521843f85fb,,f0e24f683845dd25945ca2285635e685ea7c6b27888f645096f1f2f03d5ac28a,True,1.0205013742233471,0.072847089688116928,0.98802462123670065,1.5060644894620965,OK,
NWP_A1_S05_P050,NWB_A1_S05,STATIONARY_QPP_PRESENT,1,5,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dc84a4b0cfe56366b16c75106cb8809e75f4df6ff76a5e977ee2b831b96426d1,17f36a4d7947cdeec021ac5f928324c7618af186694234cf1a308521843f85fb,d3c22985588478f89749607dd93bee5339039d7b12fc2a80ce4f2b01f7633fb4,39677980346dc8ec4f8bb3d65104b129791f1cf7cfd6f8ae8e5417895c32c472,True,1.0205496142205066,0.073341800972137688,0.98802462124622592,1.5159144877967596,OK,
NWP_A1_S05_P080,NWB_A1_S05,STATIONARY_QPP_PRESENT,1,5,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dc84a4b0cfe56366b16c75106cb8809e75f4df6ff76a5e977ee2b831b96426d1,17f36a4d7947cdeec021ac5f928324c7618af186694234cf1a308521843f85fb,36044327d243e1e6bbfc19fcdaca3ce6df45820f8514b01e3d1c182abf906cc9,34b943a66c7900dae3152832276bad274848182c2ff0157468a7fb070f739d9c,True,1.0205965789910918,0.073683072099625935,0.98802462130998758,1.5159144877967596,OK,
NWP_A1_S06_NULL,NWB_A1_S06,NULL_FLARE_RED_NOISE,1,6,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,9c5d94fbdfc1477001945af4ed9a0a55c009e8cffede05e4c91d9f968568e7de,a722ff04f04f484540fa4ebff117c73a5713cb32760ddab2b4bb1d7af35f3324,,9574bb66761c94847758a86f538f52b6402eef2d0d91b9ad0f2841e1c33385a5,True,1.0205013742233473,0.07373290770619749,0.98663906911302368,1.5056465724384063,OK,
NWP_A1_S06_P050,NWB_A1_S06,STATIONARY_QPP_PRESENT,1,6,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,9c5d94fbdfc1477001945af4ed9a0a55c009e8cffede05e4c91d9f968568e7de,a722ff04f04f484540fa4ebff117c73a5713cb32760ddab2b4bb1d7af35f3324,702b668106c4b19e6afcfe2aa41cb38da0f919e4987d17fb3a91f99f03f4aeeb,fe8e6d12cfdfc6a29ad4c73ee78f202d0ff7f680aed49e342253292a30a842ab,True,1.0205219285249689,0.073928911335682176,0.98663907166125775,1.5146493324695838,OK,
NWP_A1_S06_P080,NWB_A1_S06,STATIONARY_QPP_PRESENT,1,6,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,9c5d94fbdfc1477001945af4ed9a0a55c009e8cffede05e4c91d9f968568e7de,a722ff04f04f484540fa4ebff117c73a5713cb32760ddab2b4bb1d7af35f3324,32940dea769759f1b4914f2441b54296f29af63b6deaedde84f0ec3aab531644,a94856ab7e39fcdb845ec0c55087423bef4968df242edd20002b476869a9d64f,True,1.0204974431506948,0.073713825250784237,0.98663908327285499,1.5146493324695838,OK,
NWP_A1_S07_NULL,NWB_A1_S07,NULL_FLARE_RED_NOISE,1,7,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,601ccc1e9367dbc8ed2d6eb4295f5356a10ef11c0592f4561d40606a1d9896de,50ab33135ddda7a31495dbf5df410744838f12301ea28ef1680bf011ad3c9df7,,dce701d78cc934f5ac3521245385e509b87743ecb72dd24508a0143b27d76ff0,True,1.0205013742233473,0.070901102930138155,0.98699825459601187,1.495235568024061,OK,
NWP_A1_S07_P050,NWB_A1_S07,STATIONARY_QPP_PRESENT,1,7,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,601ccc1e9367dbc8ed2d6eb4295f5356a10ef11c0592f4561d40606a1d9896de,50ab33135ddda7a31495dbf5df410744838f12301ea28ef1680bf011ad3c9df7,e4c7adb9c0e3662cff54b930363ca8e5e0dd74abba49fe9efe47e57417ec036f,18c0318e3d1660f83a5e250f0f180e59b549a2bcd90ac83e8f984ec7dc9ee185,True,1.0204671842659352,0.070633364773906707,0.98699825459596258,1.4829134935144888,OK,
NWP_A1_S07_P080,NWB_A1_S07,STATIONARY_QPP_PRESENT,1,7,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,601ccc1e9367dbc8ed2d6eb4295f5356a10ef11c0592f4561d40606a1d9896de,50ab33135ddda7a31495dbf5df410744838f12301ea28ef1680bf011ad3c9df7,2f5a7e33ceed5e947139b7595478a3020ae1cc3beb3fcfb2ca6d0eccfc9e89da,055240aad5cd196d9a3a925d28657d302eb5e80ea38e71db76dd4de4fa6f6834,True,1.0204833487056792,0.070793745119891505,0.98699825459597945,1.4829134935144888,OK,
NWP_A1_S08_NULL,NWB_A1_S08,NULL_FLARE_RED_NOISE,1,8,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6f8a27a7fb01aa279d76de0bbda66182407bc7cfa4783b71e54abbd47e8dbfd7,f6ef6d23c985d3ab7f203ae6ce81503eba15e2a57db8559906a6b2cfdc6145c5,,cc61f95c51bc7b2abbfc2a4d27e768554e6ad575c2c67009ac293f9628e84c20,True,1.0205013742233473,0.071503435178424918,0.99115176188201948,1.5013176957678156,OK,
NWP_A1_S08_P050,NWB_A1_S08,STATIONARY_QPP_PRESENT,1,8,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6f8a27a7fb01aa279d76de0bbda66182407bc7cfa4783b71e54abbd47e8dbfd7,f6ef6d23c985d3ab7f203ae6ce81503eba15e2a57db8559906a6b2cfdc6145c5,bbfdc0f2cd22790753eaaefa23b502a52800f7a37c81c6e49504400c851c7ac9,90aed88c84bac6645efb5c045c25e1059e2ee8992647244a8f87bd2c0fb8eb7c,True,1.0204835775320276,0.071337752408751232,0.99115176188200838,1.5002602820051931,OK,
NWP_A1_S08_P080,NWB_A1_S08,STATIONARY_QPP_PRESENT,1,8,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6f8a27a7fb01aa279d76de0bbda66182407bc7cfa4783b71e54abbd47e8dbfd7,f6ef6d23c985d3ab7f203ae6ce81503eba15e2a57db8559906a6b2cfdc6145c5,220fa1e14cb46fd5e3d72fd187cd25cda4011130351acf792abfdf3f3eddb7cd,14cc0b112e2ff5eda88ef79347ef0af4257ab64bba9b44ac628d7d4d78a96df0,True,1.0204423964502189,0.071006690708451489,0.99115176188201837,1.5002602820051931,OK,
NWP_A1_S09_NULL,NWB_A1_S09,NULL_FLARE_RED_NOISE,1,9,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,be33f8496989b785abce70252bc23a9dd2bd42ec79e153942a4057793a476fff,ab7d84fb33d8552289ba07586a385c9be0fff68652763cd29af65c0a9f43c7c7,,ac7fdd8d5efe19485c6af366a431a763465a1fac2ac1d9aa8fb7c5b8afff9a6c,True,1.0205013742233473,0.071726636264338089,0.98674803748205686,1.4912300867832906,OK,
NWP_A1_S09_P050,NWB_A1_S09,STATIONARY_QPP_PRESENT,1,9,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,be33f8496989b785abce70252bc23a9dd2bd42ec79e153942a4057793a476fff,ab7d84fb33d8552289ba07586a385c9be0fff68652763cd29af65c0a9f43c7c7,ffbf54bdb7eedb83a80613931065feb6318f8bf73239869d9ec2086a9d2b2c5f,b07a3a6496203d92fb096519641e66b6c2ce58b5fa171d75450464d47c71e791,True,1.0205628631592565,0.072329534802758402,0.98674803748245632,1.5053015698924257,OK,
NWP_A1_S09_P080,NWB_A1_S09,STATIONARY_QPP_PRESENT,1,9,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,be33f8496989b785abce70252bc23a9dd2bd42ec79e153942a4057793a476fff,ab7d84fb33d8552289ba07586a385c9be0fff68652763cd29af65c0a9f43c7c7,eadd57785bc503512a09255764974cf681d1f03d88570e9eb147f921f0f636a0,cfddf6ce8570b2ca2b745962060eee3ba9fbb0f46dd5b9f34fee5e4da6410157,True,1.0206086882368217,0.072649444477956668,0.98674803748173912,1.5053015698924257,OK,
NWP_A1_S10_NULL,NWB_A1_S10,NULL_FLARE_RED_NOISE,1,10,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3206a11a93c025d1f2c5e55a979183d0db29c8410ed72ef892b44cd833e80c0c,f2c7952034c456a2a0f3535fde4d74d4477365caaab184f5214280a746cb34e7,,5d1c78492f702f6b22c6c140e31bb9ae8745ecf121b78ee776db20e15ec24f77,True,1.0205013742233473,0.071391184201917576,0.98780745650104373,1.4944117803416546,OK,
NWP_A1_S10_P050,NWB_A1_S10,STATIONARY_QPP_PRESENT,1,10,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3206a11a93c025d1f2c5e55a979183d0db29c8410ed72ef892b44cd833e80c0c,f2c7952034c456a2a0f3535fde4d74d4477365caaab184f5214280a746cb34e7,6da98d399eb894b4e7307d14eac20e39f2f076116e31aee595625ea7497e7d9d,db15060d6e20851bda1837241276bca0c1b766a24bf467fe2d1e6af8b8c3328b,True,1.0204861439641753,0.071251097343965702,0.98780745650158019,1.4940592003381348,OK,
NWP_A1_S10_P080,NWB_A1_S10,STATIONARY_QPP_PRESENT,1,10,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3206a11a93c025d1f2c5e55a979183d0db29c8410ed72ef892b44cd833e80c0c,f2c7952034c456a2a0f3535fde4d74d4477365caaab184f5214280a746cb34e7,01deff084a2705065ec6a272e7df5ad8da679ab8f47eb412577716015843dd08,e4ab8c3a3afb5e6458a13f368462fda9be31601d0a46ebf26da1856f7e507bda,True,1.0204457874695894,0.070924030919526398,0.98780745650105373,1.4940592003381348,OK,
NWP_A1_S11_NULL,NWB_A1_S11,NULL_FLARE_RED_NOISE,1,11,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dff37ffe1c94852e0b47d21394cbe90d5814f2b79c5c2a3996e77e31151acb32,913f8941d07311151c2aa4f01243667a5a2cf93ef833fa7f9a50c659d0a59d69,,6c291b3229dc65bd1aba35248c0f29f2a1ed4329a564e5350e114fbdbeb716c5,True,1.0205013742233473,0.070261729413038473,0.99101370979258729,1.4902154846519682,OK,
NWP_A1_S11_P050,NWB_A1_S11,STATIONARY_QPP_PRESENT,1,11,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dff37ffe1c94852e0b47d21394cbe90d5814f2b79c5c2a3996e77e31151acb32,913f8941d07311151c2aa4f01243667a5a2cf93ef833fa7f9a50c659d0a59d69,b2cac48879270c010e15c04282d830be3b2473acabf6b09f080d9f6cac426d8b,09abc9f524d3771be526c248fe5f1cdc208bfe9fcdf3b649d328a098712edf1a,True,1.0205641128209182,0.07089009379044145,0.99101047950885479,1.5087561238597358,OK,
NWP_A1_S11_P080,NWB_A1_S11,STATIONARY_QPP_PRESENT,1,11,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dff37ffe1c94852e0b47d21394cbe90d5814f2b79c5c2a3996e77e31151acb32,913f8941d07311151c2aa4f01243667a5a2cf93ef833fa7f9a50c659d0a59d69,0146bc9a53d623b1018009858f86fb27c41c6057e3af5f04ce7af6824e1ea123,cda060335619252157b66a2082b46e3c37f443154bdc78434d69243c097669b5,True,1.0205721379446939,0.070868883333950111,0.9910080551199405,1.5087561238597358,OK,
NWP_A1_S12_NULL,NWB_A1_S12,NULL_FLARE_RED_NOISE,1,12,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,461a1c10d34d0402a080ca3d53969b182a41023a3e0196b8575ff71185295575,14da9d6ae9a8f5e9a55a69d73cdc32b0b56fc04396b7b0e35a80d6f1167548b7,,5da09c390a846c8e9043759936e20bdcb4c6b0a09f6fb395b3cd9b58f2e57eb0,True,1.0205013742233471,0.071540012521244381,0.99073770394766358,1.5003683127764982,OK,
NWP_A1_S12_P050,NWB_A1_S12,STATIONARY_QPP_PRESENT,1,12,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,461a1c10d34d0402a080ca3d53969b182a41023a3e0196b8575ff71185295575,14da9d6ae9a8f5e9a55a69d73cdc32b0b56fc04396b7b0e35a80d6f1167548b7,0cca1dc18d4b7a77fb12d7bbb2ba1761e9584aac58cb343050223a1b19af5946,c7edab5011c6c0320f78d5c3623ae901a51c33704c1897ef8051b6e2a911c7e8,True,1.020554150224392,0.072071927397217198,0.99073764313372925,1.5169042898571132,OK,
NWP_A1_S12_P080,NWB_A1_S12,STATIONARY_QPP_PRESENT,1,12,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,461a1c10d34d0402a080ca3d53969b182a41023a3e0196b8575ff71185295575,14da9d6ae9a8f5e9a55a69d73cdc32b0b56fc04396b7b0e35a80d6f1167548b7,42110f4b2e6f26bb4c3bd658308c3feb78db8b515717009c539a4ee27f797939,01b8e9971a902838ce8d33e4b359b3b8ac2cc481bb50e39f461f67d9887e29e3,True,1.0205522022903002,0.071978229436867075,0.99073788386141304,1.5169042898571132,OK,
NWP_A1_S13_NULL,NWB_A1_S13,NULL_FLARE_RED_NOISE,1,13,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,2604ad146f4294bc3c301b86059742de3a6cd6947c7c25e697637d414965c25f,f3ea47eb25a3ad7822d040162cbadece6e8f398f082a8f25c8516b96ebe594d5,,3d37a26425eae3e1ffc892260f1fdee6111ebf4499d0823b58289517f1bd854f,True,1.0205013742233473,0.072844605326474993,0.98810920689562476,1.503782502033596,OK,
NWP_A1_S13_P050,NWB_A1_S13,STATIONARY_QPP_PRESENT,1,13,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,2604ad146f4294bc3c301b86059742de3a6cd6947c7c25e697637d414965c25f,f3ea47eb25a3ad7822d040162cbadece6e8f398f082a8f25c8516b96ebe594d5,66621d427af154a8e9480070d3ad5008c74dc9ecbebdefeb3dea65fee9781234,9f7494b0c7567424da2d5b9a4b196a085fde7fb9ede701388b3fbaa9095deeef,True,1.0205747822218258,0.073569456266432381,0.98810923229951997,1.5237820458684816,OK,
NWP_A1_S13_P080,NWB_A1_S13,STATIONARY_QPP_PRESENT,1,13,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,2604ad146f4294bc3c301b86059742de3a6cd6947c7c25e697637d414965c25f,f3ea47eb25a3ad7822d040162cbadece6e8f398f082a8f25c8516b96ebe594d5,589a977757eb39b4bdae5507f588d654faf8e3a9b9639b948fc7cfe0d1b6647d,33000023038d6b0e1f50eeab61ea86d75454c98c11980f5e7aefdc037b93cbc3,True,1.0205998578311821,0.073692593482008351,0.98810929084950816,1.5237820458684816,OK,
NWP_A1_S14_NULL,NWB_A1_S14,NULL_FLARE_RED_NOISE,1,14,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,1e3aecb3c88b98f113ab8af93e4e143177c01ef48d97349b67d4ac0b07f8e9fc,791b672146e6cb576e64f13272a955b411f5d452621b05451f2550157b3ac9d8,,73ad60238048427489dd20193d963e352f5e77db6ffd6745db51826f2db81bf1,True,1.0205013742233473,0.073360832657246342,0.98438542983632416,1.5058899274053659,OK,
NWP_A1_S14_P050,NWB_A1_S14,STATIONARY_QPP_PRESENT,1,14,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,1e3aecb3c88b98f113ab8af93e4e143177c01ef48d97349b67d4ac0b07f8e9fc,791b672146e6cb576e64f13272a955b411f5d452621b05451f2550157b3ac9d8,81988b0f282dcf93117854967eda7a263ea3ca4fd96ec8e63d5da822915bf7aa,427db3c02a4a92541c7c043e044ab9a42b253129a2baf7e71c842ccfe5a989e6,True,1.02043312853573,0.072773205329252341,0.984428619264899,1.4864107624931013,OK,
NWP_A1_S14_P080,NWB_A1_S14,STATIONARY_QPP_PRESENT,1,14,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,1e3aecb3c88b98f113ab8af93e4e143177c01ef48d97349b67d4ac0b07f8e9fc,791b672146e6cb576e64f13272a955b411f5d452621b05451f2550157b3ac9d8,cd42f0c63ec8b9bbf174c5346e96f16305b5ba7f8979cb26c38a64cb5262eef5,f164ad99320c872eab0a637077790242b1963a484a93e58e57006bfbd602cab0,True,1.020418020201048,0.072717951173256634,0.98432117769874017,1.4864107624931013,OK,
NWP_A1_S15_NULL,NWB_A1_S15,NULL_FLARE_RED_NOISE,1,15,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,158494e30b16ca4553dedb35d2e9df8c90ee18f9e28fc16a452e2055160f9a36,7b0ee2628e8971f8616b0fa408f393b243ee13c44c2352e6dac53ad81e55d395,,c7ec1ceed9f0f62f21d8256178d7bd897cd0d913db0f0a69c833029da41ab07e,True,1.0205013742233473,0.073166357376033303,0.98703284611757669,1.5020922962456096,OK,
NWP_A1_S15_P050,NWB_A1_S15,STATIONARY_QPP_PRESENT,1,15,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,158494e30b16ca4553dedb35d2e9df8c90ee18f9e28fc16a452e2055160f9a36,7b0ee2628e8971f8616b0fa408f393b243ee13c44c2352e6dac53ad81e55d395,c0949f21dcbb68211435be8d4ad7efed0b7c4e560e232549dc6f226bae554d3d,5884c121b86bad8230556199deeda567f6047b98d1931db0f20b51e79a281482,True,1.0204360849038498,0.072575254725368285,0.98703284638341049,1.4867127947905494,OK,
NWP_A1_S15_P080,NWB_A1_S15,STATIONARY_QPP_PRESENT,1,15,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,158494e30b16ca4553dedb35d2e9df8c90ee18f9e28fc16a452e2055160f9a36,7b0ee2628e8971f8616b0fa408f393b243ee13c44c2352e6dac53ad81e55d395,98b246b29c4c2d3e35769709715e6284897eeb5129a2c385bb5f15740a578f4b,78253d8ccc3be05da7ea97d1689c1a6c178841268597c79396c51da090f3a70e,True,1.0203914858571042,0.072276026732405435,0.98703284556563398,1.4867127947905494,OK,
NWP_A1_S16_NULL,NWB_A1_S16,NULL_FLARE_RED_NOISE,1,16,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,dc0b69ab3768fe2076922cdfe7c03779648016ad901124e243b95cec85c647ed,c3126544eb7862189cf2556632a262ec4c2778d444568fc8430897644b1a796d,,d938865aa08892773999705668f99643b9a8006d454e917742a51693d4ab90e9,True,1.0205013742233473,0.070575079380529704,0.9910983096892908,1.4887428119821478,OK,
